risk_probability,risk_class,osmid,shap_Lighting_high,shap_Visibility_high,shap_Connectivity_high,shap_Enclosure_high,shap_Land Use_high,shap_Transit Proximity_high,shap_Pedestrian Priority_high,shap_Lighting_low,shap_Visibility_low,shap_Connectivity_low,shap_Enclosure_low,shap_Land Use_low,shap_Transit Proximity_low,shap_Pedestrian Priority_low,shap_Lighting_medium,shap_Visibility_medium,shap_Connectivity_medium,shap_Enclosure_medium,shap_Land Use_medium,shap_Transit Proximity_medium,shap_Pedestrian Priority_medium
0.9998,medium,6570833,0.013600847412188869,-0.1337071463740609,0.14048849842448352,-0.039626857608789826,0.05039835894370312,0.004110143052291085,-0.26741458713807603,-0.022757947546508672,0.00040684506702890963,-0.13951058286948465,-0.01125739807636491,-0.07063702076669762,-0.22323282367847863,0.123811282065397,0.009157100134320105,0.1333003013070324,-0.0009779155549982984,0.05088425568515516,0.020238661822994802,0.219122680626188,0.14360330507267946
0.9999,medium,26372299,0.013969709339053834,-0.09426846776462014,0.07549260972940972,-0.03779507224947912,-0.05525208643376914,0.1180741363895847,-0.25251502290132005,-0.022071724761276015,-0.020597331482151822,-0.0731589101168799,-0.01525396874834279,0.01761092459743887,-0.3395605194761794,0.10985388418672189,0.008102015422221963,0.11486579924677215,-0.0023336996125301558,0.05304904099782179,0.037641161836330206,0.22148638308659463,0.14266113871459787
1.0,medium,26372299,0.011323557770677426,-0.11706283513225564,0.06401879502508732,0.0020669746415308155,0.03533812404447857,-0.06388613123082355,-0.1641644971700198,-0.026904288926256556,-0.003638224118070233,-0.10694393948844876,-0.0658248007226767,-0.09775075380315153,-0.18335497861126257,0.14123934401899704,0.015580731155578904,0.12070105925032577,0.04292514446336106,0.06375782608114548,0.06241262975867275,0.24724110984208592,0.022925153151022448
1.0,medium,6010083,0.010186153194176085,-0.12217611908675102,0.05304205655034265,-0.038653125057528465,0.031181968688363478,-0.04626226794339969,-0.11968509172087691,-0.03123735659226408,0.0494920796746699,-0.17550193148770563,-0.008168618722971858,-0.17025990297586868,-0.17833399620553453,0.17087008782671875,0.021051203398088532,0.07268403941208117,0.12245987493736309,0.046821743780500164,0.13907793428750523,0.22459626414893435,-0.05118499610584189
0.9994,medium,6010068,0.00916808263821314,-0.15023217948608078,0.05134046978467355,-0.06510952968581375,0.030027230647224634,0.004552907767091432,-0.11211340733433776,-0.031342722220340735,0.11425031793714867,-0.1949272922601273,0.04509654031216794,-0.17993337645332433,-0.2633921990616955,0.16768985927585994,0.022174639582127613,0.03598186154893204,0.14358682247545348,0.02001298937364554,0.14990614580609943,0.2588392912946036,-0.05557645194152247
0.9998,medium,6570833,0.013600847412188869,-0.1337071463740609,0.14048849842448352,-0.039626857608789826,0.05039835894370312,0.004110143052291085,-0.26741458713807603,-0.022757947546508672,0.00040684506702890963,-0.13951058286948465,-0.01125739807636491,-0.07063702076669762,-0.22323282367847863,0.123811282065397,0.009157100134320105,0.1333003013070324,-0.0009779155549982984,0.05088425568515516,0.020238661822994802,0.219122680626188,0.14360330507267946
1.0,medium,404097027,0.010453041947090458,-0.24905128098239357,0.1062664217521061,-0.06509879277153284,0.03672245314218858,0.06190135419491832,-0.13355962190244233,-0.026769567596054533,0.21131150498630102,-0.2729733752090312,0.04391194050858172,-0.13532387809234697,-0.315626750537601,0.1523009295185896,0.016316525648963694,0.03773977599609258,0.1667069534569255,0.021186852262951375,0.09860142495015856,0.2537253963426831,-0.018741307616147194
1.0,low,2418096,0.006782865906945049,-0.05579716948535021,0.003674287855881763,0.02451882608417835,-0.0325596747342476,-0.11594542270848772,-0.06304013862550177,-0.016034776885474375,0.08252551747615185,-0.031736535664132114,-0.06935309733749401,0.07761027456208429,0.44910835715324404,0.1647026148889065,0.0092519109785296,-0.026728347990801635,0.02806224780825036,0.04483427125331556,-0.04505059982783666,-0.33316293444475614,-0.10166247626340479
0.9692,low,6570883,0.008280916794775238,-0.05523634419021008,0.03714042191208444,-0.03371373654136402,0.030679660443644795,-0.20487248357720078,-0.01464486054831147,-0.020692420866228856,0.12752085101874386,-0.11775995843610808,0.1002209285971789,-0.057027816331833424,0.49318222025249275,0.10056780743496312,0.012411504071453361,-0.07228450682853406,0.0806195365240233,-0.06650719205581518,0.02634815588818825,-0.28830973667529225,-0.08592294688665202
1.0,low,1082517336,0.006768955486592839,-0.054154293987749624,0.003680564815437196,0.03818962423673933,-0.025531242811034423,-0.13594471955196233,-0.06537531389460514,-0.016369262446495433,0.07611582932226545,-0.03464130676529289,-0.08886282247256307,0.06077602691241143,0.4802170875403086,0.17958680207458874,0.009600306959902445,-0.021961535334515885,0.030960741949855673,0.050673198235823544,-0.03524478410137713,-0.3442723679883465,-0.11421148817998353
0.999,medium,534024692,-0.013377663783526006,0.04082772349641798,-0.07281322824705748,0.04916105006684857,0.06861479497374687,-0.3868893698304093,0.08313238385514371,0.005731278514824731,-0.18508409375074558,0.026003744682178642,-0.09650181296311836,-0.13692010002895746,0.1792755452587075,-0.135682207519064,0.007646385268701046,0.14425637025432728,0.04680948356487857,0.04734076289626944,0.06830530505521032,0.20761382457170138,0.052549823663919984
0.9859,low,26374061,-2.8524179842934205e-05,-0.042241496947580316,-0.026184992873146146,-0.01231914473139676,0.04402121987149292,-0.18361753660974037,-0.011995950236368345,0.010118067878968226,0.0679371533589971,0.13392258237042473,0.014219096704825525,-0.11386057675628318,0.4307162932946699,0.09970545851963593,-0.010089543699124993,-0.02569565641141668,-0.10773758949727852,-0.0018999519734286888,0.06983935688479054,-0.24709875668492914,-0.08770950828326747
0.9983,medium,"[1242256465, 146590618, 1068477991]",-0.04601651953545437,0.02142866259840843,-0.027797450605560256,0.04864327060137252,0.014554300766366097,-0.2605758976876581,0.017397208174571768,0.10022031046691399,-0.25850492613317155,0.03021511969841769,-0.2543313306322202,-0.0979940061061464,0.2528185934623578,-0.11392111531497784,-0.05420379093145973,0.23707626353476338,-0.0024176690928572244,0.2056880600308477,0.08343970533978073,0.007757304225300583,0.0965239071404065
1.0,high,2425502,-0.10415071187931153,-0.023449388103555034,0.003435173318262683,0.03062916974648099,0.036862624177255644,0.8324143336599935,-0.008107626637465441,0.1401361380757633,0.008197149144513602,-0.024070060101068866,-0.053393299038802515,-0.044927368953590396,-0.3846878342899977,0.01556762935682371,-0.03598542619645135,0.015252238959041627,0.02063488678280625,0.022764129292321834,0.008064744776335083,-0.4477264993699956,-0.007460002719357971
1.0,high,99961288,-0.041157772325290956,0.007362692325075506,-0.012007639432336958,0.04024763426381262,0.0031846583570477325,0.7238490051569131,0.04615499594819366,0.036433895540980865,-0.04702359130487297,-0.0045687836832277225,-0.05998695448279627,0.0031189823033877014,-0.22791900405602147,-0.04323219012380887,0.004723876784310292,0.039660898979797646,0.0165764231155648,0.019739320218983794,-0.00630364066043528,-0.4959300011008909,-0.002922805824384784
0.9995,medium,1462354003,-0.6163395838574185,-0.07930862920790722,0.03423959204724334,-0.03824467207865875,0.08229287635595688,0.35935324872099295,0.025640742353455242,0.5573380178685362,0.07060758229310687,-0.1367790045397526,0.03740710661473458,-0.30761617203340563,-0.4303548342179921,-0.13324835561153722,0.059001565988882634,0.008701046914800222,0.10253941249250897,0.0008375654639242425,0.2253232956774487,0.07100158549699942,0.10760761325808182
1.0,medium,534024688,0.009162901158472195,-0.04291541161088343,0.007737933419545475,-0.025904013752142883,0.03479818929066689,-0.2506833715238312,0.03543736481917795,-0.028402297797887055,-0.09841171138651503,-0.05013456937616856,-0.02663960174158636,-0.15187036817377553,0.15320090606032374,-0.1409197667142477,0.019239396639414895,0.14132712299739908,0.04239663595662327,0.052543615493729476,0.11707217888310888,0.09748246546350757,0.10548240189506972
1.0,medium,534087835,0.010298224727592474,0.009508815623627093,-0.013714084301563397,0.01188803875598735,0.029091098382347882,-0.31483097636535606,0.03539245847130719,-0.028427560325376827,-0.2036923631964312,-0.014012739938754007,-0.1008630347761296,-0.1281452242309446,0.28057824202548876,-0.14860545435479616,0.01812933559778434,0.19418354757280437,0.027726824240317458,0.08897499602014228,0.09905412584859684,0.034252734339867336,0.11321299588348917
1.0,medium,1026759085,0.009626294791153019,0.010089821079011883,0.009543367533461732,0.024206963387531595,0.03571172665617753,-0.24595636585204553,-0.07558823269971493,-0.03084860786977142,-0.2293951628852134,-0.06960029708196246,-0.14319057358216758,-0.16131418736495956,0.1781523794207726,0.11303610897152218,0.02122231307861864,0.21930534180620193,0.06005692954850078,0.11898361019463634,0.12560246070878234,0.06780398643127321,-0.03744787627180675
