osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
4745025,0,0.3673,9,0.5073987239587957,0.0752,126.71,137.62,126.71,0.0,0.3044959876882489,0.6666666666666666,0.7754199168366328,0.07473736868434216,0.48055692552828255,0.0,high,1.0
10853180,0,0.4636,8,0.24098574722335273,0.162,133.07,133.07,144.72,0.0,0.4103550621083874,0.5555555555555556,0.36826935141846356,0.1615807903951976,0.5046853067263554,0.0,high,1.0
553309959,0,1.0,6,0.39889922573762,0.5,43.11,43.11,47.39,0.0,1.0,0.3333333333333333,0.6096035493696411,0.4997498749374687,0.16339770097499906,0.0,medium,1.0
827052043,0,0.9156,4,0.39889922573762,0.0134,17.34,17.34,25.79,0.0,0.9072221611520281,0.1111111111111111,0.6096035493696411,0.012906453226613306,0.06563223187526084,0.0,low,0.7313
"[1408640352, 246638755]",0,0.8078,4,0.082218315472189,0.9835,24.03,84.22,24.03,0.0,0.7887215565571067,0.1111111111111111,0.12563008361857397,0.9834917458729365,0.09101255738078078,0.0,medium,0.9739
"[237649293, 1223827918]",0,0.741,5,0.0680699802697812,0.2456,120.88,120.88,120.97,0.0,0.71529075519402,0.2222222222222222,0.10400762833139593,0.24522261130565282,0.45843924276338255,0.0,medium,1.0
"[237649292, 601740758, 906750214]",0,0.8677,4,0.039188150957317223,0.5956,12.42,12.42,13.72,0.0,0.8545674398153238,0.1111111111111111,0.059868437819823754,0.5953976988494247,0.046966880382412084,0.0,low,1.0
4785522,0,0.4102,6,0.5902140913132272,0.1828,153.32,153.32,163.74,0.0,0.35165439155765643,0.3333333333333333,0.901984035660145,0.18239119559779887,0.5815091619560682,0.0,high,1.0
261716934,0,0.328,7,0.421367700112847,0.2202,151.68,151.68,154.94,0.0,0.26129493239529517,0.4444444444444444,0.6439414114289719,0.21980990495247624,0.5752873781251187,0.0,high,1.0
10055641,0,0.367,7,0.3606332153198991,0.3615,129.73,133.96,129.73,0.0,0.3041662086402111,0.4444444444444444,0.5511228102975947,0.36118059029514754,0.4920141128267385,0.0,high,1.0
