osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
668676601,0,0.6604,10,0.2725687117248255,0.0144,49.27,108.12,49.27,0.0,0.4440988705189065,0.75,0.4361895080425975,0.023896448722203784,0.10409836065573772,medium,1.0
718818824,0,0.7517,9,0.18776597656933794,0.3505,20.59,175.29,20.59,0.0,0.593550499263382,0.625,0.30048037586060844,0.5816461998008629,0.03879781420765027,low,1.0
718818824,0,0.7719,10,0.11295711769620684,0.0,65.48,92.87,65.48,0.0,0.626616467506957,0.75,0.18076436318031977,0.0,0.14100637522768672,low,0.9999
718818824,0,0.7217,8,0.2739031784177344,0.213,55.94,55.94,207.65,0.0,0.54444262563431,0.5,0.43832504431378483,0.35346830401593093,0.11928506375227688,medium,0.9964
718818824,0,0.8107,7,0.05449294259147225,0.0,17.36,17.36,53.41,0.0,0.6901293174005565,0.375,0.08720461593098872,0.0,0.03144353369763206,medium,0.9999
718818824,0,0.7217,8,0.27390317841773437,0.213,55.94,55.94,207.65,0.0,0.54444262563431,0.5,0.4383250443137848,0.35346830401593093,0.11928506375227688,medium,0.9964
156617866,0,0.7394,5,0.2570924103967152,0.2967,137.58,137.58,146.32,0.0,0.5734162710754623,0.125,0.4114229080175639,0.49236641221374045,0.30516848816029146,high,1.0
668676600,0,0.7,4,0.18246107223739524,0.4412,277.41,288.17,277.41,0.0,0.5089212637092814,0.0,0.29199098030188714,0.7321606372386326,0.6235428051001822,high,1.0
"[336799977, 29427668]",0,0.4344,9,0.46622126219441473,0.153,237.71,237.71,246.73,0.0,0.07415288917989853,0.625,0.7460901205743878,0.2538997676734152,0.5331511839708561,high,1.0
164384927,0,0.652,12,0.2296621716765275,0.1541,100.82,100.82,101.33,0.0,0.43034866590276644,1.0,0.36752651852686974,0.25572519083969464,0.22147085610200365,low,1.0
164384927,0,0.5523,11,0.19289795209692343,0.1946,3.55,3.55,11.31,0.0,0.26714683254215094,0.875,0.30869303485033167,0.32293395287089277,0.0,low,1.0
336799985,0,0.7795,5,0.20152738496158415,0.0264,192.95,192.95,198.59,0.0,0.6390571288263218,0.125,0.32250264657026756,0.04381015599070694,0.4312386156648451,high,1.0
668676600,0,0.5311,8,0.43609419204588573,0.2774,86.6,177.56,86.6,0.0,0.23244393517760684,0.5,0.69787801352918,0.4603385330235645,0.18909380692167577,high,1.0
668676601,0,0.6604,10,0.2725687117248255,0.0144,49.27,108.12,49.27,0.0,0.4440988705189065,0.75,0.4361895080425975,0.023896448722203784,0.10409836065573772,medium,1.0
10816178,0,0.5305,7,0.4346735195516014,0.3712,231.72,238.96,231.72,0.0,0.23146177770502532,0.375,0.6956045228102703,0.6159973448390308,0.5195127504553734,high,1.0
668676600,0,0.6032,7,0.31224496455463036,0.6026,307.6,326.05,307.6,0.0,0.3504665247994761,0.375,0.49968309501114916,1.0,0.6922814207650274,high,1.0
336799970,0,0.4134,6,0.624885988083434,0.1947,152.52,162.05,152.52,0.0,0.03977737763954819,0.25,1.0,0.32309990043146364,0.3391848816029144,high,1.0
10815974,0,0.5021,10,0.34945643461688036,0.3884,67.33,76.83,67.33,0.0,0.18497299066950398,0.75,0.5592323100229627,0.6445403252572187,0.1452185792349727,medium,0.9998
36911985,0,0.5021,7,0.42965732402277734,0.3961,202.1,212.86,202.1,0.0,0.18497299066950398,0.375,0.6875771456174979,0.6573182874211749,0.4520719489981785,high,1.0
988960401,0,0.4111,7,0.4230094677438934,0.4499,116.67,127.57,116.67,0.0,0.036012440661319395,0.375,0.6769386349040902,0.7465980750082973,0.2575591985428051,high,1.0
41063492,0,0.4015,6,0.5885172432775276,0.0649,82.7,88.68,82.7,0.0,0.020297921100016405,0.25,0.9417993914098608,0.10769996681048788,0.18021402550091076,high,1.0
41063494,0,0.4775,6,0.3749529096022472,0.3153,142.43,142.43,149.85,0.0,0.14470453429366506,0.25,0.6000341130263653,0.5232326584799204,0.3162112932604736,high,1.0
24702685,0,0.4948,7,0.5188231408343347,0.2336,177.8,177.8,219.87,0.0,0.17302340808642988,0.375,0.8302684821363958,0.387653501493528,0.3967440801457195,high,1.0
156617866,0,0.7136,6,0.24759335626227977,0.0129,25.64,25.64,66.79,0.0,0.5311834997544607,0.25,0.3962216484028786,0.021407235313640888,0.0502959927140255,high,1.0
718818824,0,0.8107,7,0.05449294259147225,0.0,17.36,17.36,53.41,0.0,0.6901293174005565,0.375,0.08720461593098872,0.0,0.03144353369763206,medium,0.9999
10816513,0,0.407,8,0.5279459796594601,0.0943,146.42,146.42,162.57,0.0,0.029301031265346163,0.5,0.844867687429998,0.1564885496183206,0.32529599271402543,high,1.0
21797959,0,0.5447,9,0.33836086607493976,0.2206,11.08,11.08,13.1,0.0,0.254706171222786,0.625,0.5414761612957822,0.3660803186193163,0.0171448087431694,medium,0.8593
56457775,0,0.5203,10,0.22898103604649656,0.0161,104.59,105.39,104.59,0.0,0.2147651006711409,0.75,0.3664365026791468,0.026717557251908396,0.23005464480874319,high,0.9742
"[10816582, 513650790]",2,0.5503,6,0.36390001244070425,0.1749,244.15,266.71,244.15,0.2,0.26387297430021284,0.25,0.5823462509646108,0.29024228343843345,0.5478142076502732,high,1.0
1097715805,0,0.477,6,0.4915372798196342,0.2001,285.07,294.52,285.07,0.0,0.14388606973318052,0.25,0.7866031391217637,0.3320610687022901,0.6409836065573771,high,1.0
156617866,0,0.8679,6,0.026113906871176686,0.1036,24.94,24.94,63.21,0.0,0.783761663119987,0.25,0.041789874263735274,0.17192167275141054,0.04870218579234973,medium,0.9984
156617866,0,0.7154,4,0.29099010503887396,0.0842,50.39,50.39,98.59,0.0,0.534129972172205,0.0,0.46566911498745484,0.1397278460006638,0.10664845173041895,high,1.0
43958996,0,0.8413,4,0.025662122455928527,0.0,19.48,22.06,19.48,0.0,0.7402193485022099,0.0,0.04106688731273352,0.0,0.03627049180327869,high,0.998
24703305,0,0.7984,7,0.2279346244173091,0.1273,77.96,171.1,77.96,0.0,0.6699950892126371,0.375,0.36476193860003076,0.21125124460670427,0.16942167577413478,high,0.8675
336799974,0,0.7484,6,0.15496323889568275,0.0,294.1,294.1,298.98,0.0,0.5881486331641839,0.25,0.2479864196842773,0.0,0.6615437158469946,high,1.0
336799979,0,0.8621,5,0.08366575931153568,0.2684,33.32,33.32,39.77,0.0,0.7742674742183663,0.125,0.1338896389214039,0.4454032525721872,0.06778233151183971,medium,1.0
"[693056490, 693056491]",1,0.6379,9,0.22928394815462672,0.2111,67.34,67.34,70.76,0.1,0.4072679652971027,0.625,0.3669212504793963,0.3503153003650846,0.14524134790528234,medium,1.0
53272976,0,0.8451,6,0.0017587263740902748,0.2158,42.86,42.86,49.4,0.0,0.7464396791618922,0.25,0.0028144756125583854,0.358114835711915,0.08950364298724955,medium,0.7475
"[154413642, 16873430]",0,0.4554,5,0.44944053481984636,0.1835,191.64,203.14,191.64,0.0,0.10852840072024886,0.125,0.7192360580820667,0.30451377364752735,0.42825591985428046,high,1.0
53272976,0,0.9779,6,0.0,0.142,108.56,108.56,109.73,0.0,0.9638238664265837,0.25,0.0,0.2356455360106206,0.23909380692167578,medium,0.9935
40036894,0,0.9044,6,0.0,0.3513,108.84,109.54,108.84,0.0,0.8435095760353576,0.25,0.0,0.5829737802854298,0.2397313296903461,low,0.881
"[16873771, 23103292]",0,0.5422,9,0.464582107289696,0.2472,216.46,219.67,216.46,0.0,0.25061384842036344,0.625,0.7434669942185768,0.41022236973116494,0.4847677595628415,high,1.0
40036894,2,0.8222,7,0.0,0.0,224.4,225.24,224.4,0.2,0.7089540022917008,0.375,0.0,0.0,0.5028460837887068,medium,0.9943
24702984,2,0.4764,10,0.5509433626544712,0.2847,268.77,290.15,268.77,0.2,0.1429039122605991,0.75,0.8816702137045037,0.4724527049452373,0.6038706739526412,high,1.0
40036894,1,0.8339,7,0.0008092634498464907,0.002,133.75,317.36,133.75,0.1,0.7281060730070388,0.375,0.0012950577629825793,0.003318951211417192,0.296448087431694,medium,1.0
40036894,1,0.7764,4,0.006375971468744107,0.1601,68.37,116.44,68.37,0.1,0.6339826485513177,0.0,0.010203415647548167,0.2656820444739462,0.1475865209471767,high,0.9615
24703305,1,0.8352,9,0.13344743629897804,0.1965,16.94,16.94,21.97,0.1,0.7302340808642986,0.625,0.21355485455558063,0.32608695652173914,0.030487249544626595,low,1.0
24703305,0,0.7984,7,0.2279346244173091,0.1273,77.96,171.1,77.96,0.0,0.6699950892126371,0.375,0.36476193860003076,0.21125124460670427,0.16942167577413478,high,0.8675
24703225,0,0.5553,9,0.4857734797886816,0.3435,154.44,157.73,154.44,0.0,0.2720576199050581,0.625,0.7773793764820691,0.5700298705609028,0.3435564663023679,high,1.0
24703305,1,0.8352,9,0.133447436298978,0.1965,16.94,16.94,21.97,0.1,0.7302340808642986,0.625,0.2135548545555806,0.32608695652173914,0.030487249544626595,low,1.0
24703311,0,0.7721,7,0.15376257234174337,0.1876,162.61,162.61,173.55,0.0,0.6269438533311508,0.375,0.24606500269488069,0.31131762363093257,0.3621584699453552,high,0.9971
"[1384252043, 1454955132, 336799973, 23103327]",3,0.6207,8,0.36196245570338864,0.3639,131.5,404.81,131.5,0.3,0.3791127844164348,0.5,0.5792455945660601,0.603883172917358,0.29132513661202186,high,0.7177
23865707,0,0.5048,7,0.5041226103188183,0.4798,61.78,242.47,61.78,0.0,0.18939269929612051,0.375,0.8067433418774442,0.7962163956189844,0.13258196721311477,high,1.0
"[16873393, 1424164020]",0,0.7591,6,0.14953290357868115,0.4504,336.88,467.81,336.88,0.0,0.6056637747585529,0.25,0.23929629793317705,0.7474278128111517,0.758948087431694,high,1.0
23863607,0,0.6145,6,0.3302856387486309,0.0864,208.78,390.3,208.78,0.0,0.3689638238664267,0.25,0.5285534402229733,0.1433786923332227,0.4672814207650273,high,1.0
35984460,1,1.0,5,0.0,,92.83,307.48,92.83,0.1,1.0,0.125,0.0,0.32309990043146364,0.20327868852459016,medium,0.9538
16873444,0,0.6041,6,0.4013546265771816,0.3064,158.84,366.86,158.84,0.0,0.3519397610083483,0.25,0.6422845674747202,0.5084633255891138,0.35357468123861563,high,1.0
23863607,0,0.5772,6,0.3834441866669011,0.3538,262.81,272.81,262.81,0.0,0.30790636765428064,0.25,0.6136226351353299,0.5871224692997012,0.5903005464480874,high,1.0
16873462,5,0.7771,8,0.10179928428042735,0.0003,229.95,232.24,229.95,0.5,0.6351284989359961,0.5,0.16290857247840104,0.0004978426817125787,0.5154826958105646,medium,1.0
1424164021,0,0.5738,9,0.34443933226806056,0.3007,239.08,242.54,239.08,0.0,0.30234080864298574,0.625,0.5512034816534748,0.49900431463657485,0.5362704918032787,high,1.0
1424164021,0,0.597,9,0.3969865478014501,0.0432,102.67,106.22,102.67,0.0,0.34031756424946796,0.625,0.6352943662875746,0.07168934616661135,0.22568306010928962,high,1.0
23863607,0,0.6793,6,0.23514267824221902,0.0344,102.33,108.26,102.33,0.0,0.4750368309052218,0.25,0.3762969289220533,0.0570859608363757,0.2249089253187614,high,1.0
"[1218371409, 16873756]",0,0.6194,8,0.39221002827742496,0.3972,323.46,327.02,323.46,0.0,0.3769847765591749,0.5,0.6276505406696007,0.6591437105874544,0.7283925318761384,high,1.0
1424164021,0,0.5738,9,0.34443933226806056,0.3007,239.08,242.54,239.08,0.0,0.30234080864298574,0.625,0.5512034816534748,0.49900431463657485,0.5362704918032787,high,1.0
"[16873584, 339530808, 1071056099]",6,0.6015,8,0.25463878375690574,0.4027,152.89,155.56,152.89,0.6,0.34768374529382884,0.5,0.40749638912195724,0.6682708264188516,0.34002732240437156,medium,0.9952
55997395,0,0.4782,6,0.47793019636258627,0.1175,157.43,339.53,157.43,0.0,0.14585038467834344,0.25,0.764827833359537,0.19498838367076002,0.35036429872495445,high,1.0
26213705,0,0.4869,8,0.5404226153614301,0.3325,196.36,296.3,196.36,0.0,0.16009166803077426,0.5,0.8648339467795421,0.5517756388981082,0.4390027322404372,high,1.0
853206210,0,0.4294,5,0.5371406459453877,0.2245,262.06,267.6,262.06,0.0,0.06596824357505321,0.125,0.8595818376290257,0.3725522734815798,0.5885928961748634,high,1.0
24702904,10,0.4692,7,0.579282760854337,0.0888,180.33,310.19,180.33,1.0,0.13111802258962188,0.375,0.9270215237679357,0.14736143378692335,0.40250455373406197,high,1.0
29345192,0,0.4934,8,0.49882805103371664,0.3007,243.97,250.59,243.97,0.0,0.17073170731707318,0.5,0.7982705014136334,0.49900431463657485,0.5474043715846995,high,1.0
24702984,2,0.4764,10,0.5509433626544714,0.2847,268.77,290.15,268.77,0.2,0.1429039122605991,0.75,0.881670213704504,0.4724527049452373,0.6038706739526412,high,1.0
26213704,1,0.4423,10,0.513893745905666,0.0292,332.32,338.5,332.32,0.1,0.08708462923555414,0.75,0.8223800112430295,0.048456687686691,0.7485655737704918,high,1.0
1267517162,0,0.5239,10,0.48911409546788776,0.2331,365.99,369.33,365.99,0.0,0.22065804550662962,0.75,0.782725336773885,0.3868237636906737,0.8252276867030965,high,1.0
29382287,0,0.4635,8,0.42438828417736735,0.3508,195.08,201.67,195.08,0.0,0.12178752660009826,0.5,0.6791451437069246,0.5821440424825755,0.43608834244080147,high,1.0
336799972,0,0.529,8,0.4797294462971195,0.1197,248.64,255.06,248.64,0.0,0.22900638402357182,0.5,0.7677071584985942,0.19863923000331896,0.5580373406193078,high,1.0
"[23103243, 29382287]",0,0.5212,8,0.46122621075946135,0.2199,329.13,335.83,329.13,0.0,0.2162383368800131,0.5,0.7380965801042718,0.36491868569532027,0.7413023679417122,high,1.0
1267517162,0,0.5239,10,0.48911409546788776,0.2331,365.99,369.33,365.99,0.0,0.22065804550662962,0.75,0.782725336773885,0.3868237636906737,0.8252276867030965,high,1.0
16873813,1,0.4235,7,0.4516695234631207,0.09,160.87,166.92,160.87,0.1,0.05631036176133571,0.375,0.7228030906060489,0.14935280451377364,0.3581967213114754,high,1.0
1435374101,0,0.4157,6,0.5335904259684674,0.1316,124.05,127.79,124.05,0.0,0.04354231461777707,0.25,0.8539004492723928,0.21838698971125123,0.27436247723132967,high,1.0
16873813,2,0.4455,5,0.514815505360789,0.1279,145.67,152.41,145.67,0.2,0.09232280242265511,0.125,0.8238550954547111,0.21224692997012945,0.3235883424408014,high,1.0
29382287,5,0.4961,6,0.4141927843647079,0.1169,75.06,81.26,75.06,0.5,0.1751514159436896,0.25,0.6628293676980407,0.19399269830733487,0.16281876138433518,high,1.0
"[336799983, 336799991]",5,0.8636,6,0.13869771252883206,0.4891,442.75,446.26,442.75,0.5,0.77672286789982,0.25,0.2219568292037192,0.8116495187520743,1.0,high,0.9999
"[336799976, 781376028]",9,0.8336,7,0.20760403210242795,0.1439,325.88,332.23,325.88,0.9,0.727614994270748,0.375,0.3322270559132923,0.23879853966146697,0.7339025500910746,medium,1.0
245482047,0,0.6962,5,0.1956277329396607,0.0555,146.44,157.29,146.44,0.0,0.5027009330495991,0.125,0.3130614810865958,0.09210089611682708,0.3253415300546448,high,1.0
245482047,0,0.6962,5,0.1956277329396607,0.0555,146.44,157.29,146.44,0.0,0.5027009330495991,0.125,0.3130614810865958,0.09210089611682708,0.3253415300546448,high,1.0
1424164020,0,0.6287,7,0.19474072639598664,0.3051,360.27,363.6,360.27,0.0,0.3922082173841873,0.375,0.3116420116784329,0.5063060073016926,0.8122040072859744,high,1.0
41063495,0,0.5069,8,0.4214957121913033,0.436,59.3,64.16,59.3,0.0,0.19283025045015553,0.5,0.6745161841187352,0.7235313640889479,0.1269353369763206,high,1.0
164384927,0,0.5523,11,0.19289795209692343,0.1946,3.55,3.55,11.31,0.0,0.26714683254215094,0.875,0.30869303485033167,0.32293395287089277,0.0,low,1.0
164384927,0,0.4814,10,0.36661123084561686,0.0892,134.79,134.79,135.03,0.0,0.15108855786544442,0.75,0.5866849918815389,0.14802522402920676,0.298816029143898,high,1.0
53272976,0,1.0,6,0.0,,47.4,47.69,47.4,0.0,1.0,0.25,0.0,0.32309990043146364,0.09984061930783243,low,1.0
29427457,0,1.0,7,0.0,,44.67,45.55,44.67,0.0,1.0,0.375,0.0,0.32309990043146364,0.09362477231329691,low,1.0
888909893,0,0.6805,6,0.09799448296962546,0.0092,132.92,132.92,138.98,0.0,0.47700114585038467,0.25,0.15681977966921762,0.015267175572519083,0.2945582877959927,high,1.0
"[1384252046, 164379591]",0,0.5106,6,0.46379914864992966,0.1389,216.73,216.73,222.49,0.0,0.1988868881977411,0.25,0.7422140318307214,0.23050116163292397,0.48538251366120216,high,1.0
1423850026,0,0.6732,5,0.1508616265172921,0.3239,156.06,156.06,156.35,0.0,0.46505156326731056,0.125,0.2414226425207493,0.5375041486890143,0.34724499089253186,high,1.0
901794342,0,1.0,7,0.0,,50.49,51.38,50.49,0.0,1.0,0.375,0.0,0.32309990043146364,0.1068761384335155,low,1.0
1424164021,0,0.597,9,0.3969865478014501,0.0432,102.67,106.22,102.67,0.0,0.34031756424946796,0.625,0.6352943662875746,0.07168934616661135,0.22568306010928962,high,1.0
35984460,0,0.9432,6,0.0,0.5,109.88,314.56,109.88,0.0,0.9070224259289573,0.25,0.0,0.829737802854298,0.24209927140255008,low,1.0
23865707,0,0.5048,7,0.5041226103188184,0.4798,61.78,242.47,61.78,0.0,0.18939269929612051,0.375,0.8067433418774445,0.7962163956189844,0.13258196721311477,high,1.0
"[56457764, 56457775]",0,0.5554,11,0.3089089036843866,0.1112,20.4,20.4,21.66,0.0,0.272221312817155,0.875,0.4943444237433301,0.18453368735479586,0.038365209471766845,medium,0.9999
56457775,0,0.5203,10,0.22898103604649653,0.0161,104.59,105.39,104.59,0.0,0.2147651006711409,0.75,0.36643650267914674,0.026717557251908396,0.23005464480874319,high,0.9742
"[888909893, 1454955133, 360133454]",0,0.5178,8,0.43014113530794595,0.3936,72.38,82.64,72.38,0.0,0.21067277786871835,0.5,0.6883513849097767,0.6531695984069034,0.1567167577413479,high,1.0
16873718,1,0.6475,7,0.30585873502408767,0.2124,216.73,222.59,216.73,0.1,0.42298248485840556,0.375,0.4894632634701513,0.3524726186525058,0.48538251366120216,high,1.0
"[336799976, 781376028]",9,0.8336,7,0.20760403210242792,0.1439,325.88,332.23,325.88,0.9,0.727614994270748,0.375,0.33222705591329227,0.23879853966146697,0.7339025500910746,medium,1.0
888909893,0,0.5944,6,0.21128581642740746,0.4051,132.68,132.68,139.11,0.0,0.3360615485349485,0.25,0.33811898563357906,0.6722535678725523,0.29401183970856104,high,1.0
1017404905,0,0.8237,8,0.052329706318588624,0.12,48.17,48.17,53.06,0.0,0.7114093959731543,0.5,0.08374280639431081,0.1991370726850315,0.10159380692167579,low,0.9998
