osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
14574453,0,0.7388,6,0.18757994569649092,0.0811,49.84,53.14,49.84,0.0,0.6570828410135223,0.13333333333333333,0.25563515302505024,0.0811,0.11727315689981095,high,1.0
1259472699,0,0.8166,6,0.10822612115486739,0.1395,9.26,33.46,9.26,0.0,0.7592227911251149,0.13333333333333333,0.14749125200994082,0.1395,0.021384688090737236,medium,0.9908
62698875,0,0.6197,8,0.15736066153840986,0.0,133.39,133.39,137.83,0.0,0.5007220690560588,0.26666666666666666,0.21445211876531148,0.0,0.3146975425330812,high,1.0
15107393,0,0.9828,7,0.0,0.0449,212.51,212.51,225.78,0.0,0.9774189313377969,0.2,0.0,0.0449,0.5016540642722116,high,0.9892
"[339798862, 62699838]",0,0.8764,6,0.0,0.412,286.23,291.75,286.23,0.0,0.837731390311146,0.13333333333333333,0.0,0.412,0.675850661625709,high,1.0
554230311,0,0.4774,8,0.2029116009962615,0.3091,80.39,80.39,82.21,0.0,0.31390311146120514,0.26666666666666666,0.27652923119599565,0.3091,0.18946124763705102,high,1.0
656511222,0,0.443,8,0.45191278103388877,0.2374,153.39,153.39,190.66,0.0,0.26874097413679926,0.26666666666666666,0.6158696363016131,0.2374,0.36195652173913034,high,1.0
109462882,0,0.5661,8,0.33196631107883284,0.2629,148.93,156.8,148.93,0.0,0.43035315741105423,0.26666666666666666,0.45240581777919986,0.2629,0.3514177693761814,high,1.0
137519638,0,0.3315,8,0.5181911172688195,0.1433,205.44,219.75,205.44,0.0,0.12235788368123933,0.26666666666666666,0.7061941779937009,0.1433,0.4849480151228733,high,1.0
420262318,2,0.5464,10,0.16115382061662048,0.1641,11.4,13.27,11.4,0.18181818181818182,0.4044899566758566,0.4,0.21962146028423735,0.1641,0.026441398865784494,medium,1.0
864835832,1,0.7683,10,0.14821099887240086,0.1683,86.66,106.34,86.66,0.09090909090909091,0.6958119994748588,0.4,0.20198289980340112,0.1683,0.20427693761814744,medium,1.0
"[912795009, 912795010]",0,0.6954,12,0.1250439807550866,0.1737,99.14,122.85,99.14,0.0,0.6001050282263358,0.5333333333333333,0.1704107389331971,0.1737,0.23376654064272212,medium,1.0
912795014,0,1.0,8,0.0,,105.94,105.94,106.7,0.0,1.0,0.26666666666666666,0.0,0.2432,0.24983459357277882,medium,0.8274
912795015,1,0.5751,10,0.13951710307801196,0.0417,22.49,22.49,24.19,0.09090909090909091,0.44216883287383474,0.4,0.19013480285716117,0.0417,0.05264650283553874,medium,0.9994
109462891,0,0.2974,8,0.5515496674195229,0.0,169.85,203.13,169.85,0.0,0.07758960220559273,0.26666666666666666,0.7516554240816317,0.0,0.4008506616257088,high,1.0
554230312,0,0.3434,8,0.4928864377287703,0.0253,196.47,196.47,210.12,0.0,0.13798083234869365,0.26666666666666666,0.6717087984268628,0.0253,0.4637523629489602,high,1.0
423874152,0,0.4846,8,0.20579606223016353,0.0377,144.45,144.45,144.78,0.0,0.3233556518314296,0.26666666666666666,0.28046019346483253,0.0377,0.3408317580340264,high,1.0
1253915890,0,0.6404,8,0.3146301764106377,0.1353,77.25,84.4,77.25,0.0,0.5278981226204542,0.26666666666666666,0.4287800222693878,0.1353,0.18204158790170133,high,1.0
262609370,0,0.7314,10,0.13807490293170885,0.0,88.48,88.48,94.13,0.0,0.6473677300774583,0.4,0.18816936324833713,0.0,0.20857750472589792,medium,0.8051
1253915893,0,0.5022,10,0.36818431232164456,0.0,85.12,102.34,85.12,0.0,0.34646186162531173,0.4,0.5017639421543304,0.0,0.20063799621928166,high,1.0
1253915896,0,0.6223,8,0.3944806701106247,0.1449,170.71,175.78,170.71,0.0,0.5041354864119731,0.26666666666666666,0.5376007871988653,0.1449,0.40288279773156893,high,1.0
1339262632,0,1.0,8,0.0,,146.8,146.8,157.85,0.0,1.0,0.26666666666666666,0.0,0.2432,0.3463846880907372,medium,0.9999
1339262633,0,0.886,8,0.022895922966681286,0.6689,57.17,57.17,59.71,0.0,0.8503347774714454,0.26666666666666666,0.031202710660273032,0.6689,0.13459357277882797,low,1.0
174814863,0,0.6357,8,0.33592514925903877,0.3781,166.46,173.26,166.46,0.0,0.5217277143232244,0.26666666666666666,0.45780094784089537,0.3781,0.3928402646502835,high,1.0
1339262631,0,0.494,8,0.39283164948061416,0.2631,199.95,208.46,199.95,0.0,0.3356964684258894,0.26666666666666666,0.5353534913084171,0.2631,0.47197542533081277,high,1.0
31784766,0,0.7616,8,0.1103547507608528,0.1865,15.7,15.7,19.55,0.0,0.6870158855192334,0.26666666666666666,0.1503921620887836,0.1865,0.03660207939508506,medium,1.0
1339262631,0,0.7659,8,0.2461102296103567,0.0,103.79,109.95,103.79,0.0,0.6926611526847841,0.26666666666666666,0.33540059932243993,0.0,0.24475425330812856,high,1.0
43405586,1,0.6779,7,0.0,0.4008,78.65,78.65,93.2,0.09090909090909091,0.5771301037153734,0.2,0.0,0.4008,0.18534971644612477,medium,1.0
43405588,0,0.9107,7,0.0,0.5,67.1,69.47,67.1,0.0,0.8827622423526321,0.2,0.0,0.5,0.15805765595463137,low,0.9326
137216213,0,0.8411,7,0.02186175104927749,0.0,29.98,29.98,119.81,0.0,0.7913876854404621,0.2,0.029793334538651333,0.0,0.07034499054820414,medium,1.0
511224733,0,0.9305,6,0.0,0.0,36.2,36.2,111.15,0.0,0.9087567283707495,0.13333333333333333,0.0,0.0,0.08504253308128544,medium,1.0
1362932432,0,0.5091,8,0.4755801286651937,0.3281,106.5,113.59,106.5,0.0,0.3555205461467769,0.26666666666666666,0.6481236494423093,0.3281,0.2511578449905482,high,1.0
1436493065,0,0.4696,10,0.4693734225500065,0.2468,149.77,159.34,149.77,0.0,0.303662859393462,0.4,0.6396651105422894,0.2468,0.3534026465028355,high,1.0
864835833,0,0.6039,8,0.3646880704672766,0.1469,162.51,172.6,162.51,0.0,0.4799789943547328,0.26666666666666666,0.49699924133231355,0.1469,0.38350661625708876,high,1.0
1253915892,0,0.3531,8,0.5280404320096163,0.0,233.01,233.01,237.91,0.0,0.15071550479191284,0.26666666666666666,0.7196168872902979,0.0,0.550094517958412,high,1.0
133150561,0,0.3875,8,0.4728695192990937,0.0,195.05,213.72,195.05,0.0,0.19587764211631875,0.26666666666666666,0.6444296136138989,0.0,0.46039697542533076,high,1.0
864835831,0,0.3333,8,0.5339505621418619,0.1628,182.07,193.86,182.07,0.0,0.12472101877379542,0.26666666666666666,0.7276712505386973,0.1628,0.42972589792060484,high,1.0
43405585,0,0.5652,12,0.09972503952554666,0.4299,69.16,84.02,69.16,0.0,0.42917158986477616,0.5333333333333333,0.13590592344445493,0.4299,0.16292533081285443,medium,0.9967
864835831,0,0.4507,10,0.43589988905135685,0.0,141.82,157.96,141.82,0.0,0.27884994092162263,0.4,0.5940471644103403,0.0,0.33461720226843095,high,1.0
"[912795009, 912795010]",0,0.6954,12,0.1250439807550866,0.1737,99.14,122.85,99.14,0.0,0.6001050282263358,0.5333333333333333,0.1704107389331971,0.1737,0.23376654064272212,medium,1.0
980937716,0,0.5148,10,0.38567905541099845,0.4733,185.66,198.22,185.66,0.0,0.3630038072732047,0.4,0.5256058902377208,0.4733,0.43820888468809066,high,1.0
1339262631,0,0.4293,8,0.47900419219197926,0.2778,96.79,105.6,96.79,0.0,0.2507548903767888,0.26666666666666666,0.6527899851765865,0.2778,0.22821361058601133,high,1.0
31784764,0,0.7809,7,0.0,0.0,61.93,65.42,61.93,0.0,0.7123539451227516,0.2,0.0,0.0,0.14584120982986765,medium,0.9923
31784765,0,1.0,8,0.0,,74.65,74.65,98.23,0.0,1.0,0.26666666666666666,0.0,0.2432,0.17589792060491494,low,0.9912
31784763,0,1.0,8,0.0,,57.98,57.98,123.88,0.0,1.0,0.26666666666666666,0.0,0.2432,0.13650756143667295,low,0.9997
109462878,1,0.5735,8,0.15973636551424622,0.0,96.2,96.2,152.81,0.09090909090909091,0.44006826834711826,0.26666666666666666,0.21768974337998,0.0,0.2268194706994329,high,1.0
864835833,0,0.408,10,0.48785334740930525,0.3987,155.94,161.92,155.94,0.0,0.22279112511487456,0.4,0.6648496706601498,0.3987,0.36798204158790165,high,1.0
912795012,0,0.3707,8,0.5254998222317557,0.5,185.93,185.93,210.67,0.0,0.17382171458579487,0.26666666666666666,0.7161545279910199,0.5,0.43884688090737234,high,1.0
656511222,0,0.3958,8,0.5005903019546085,0.1569,123.37,128.45,123.37,0.0,0.20677432059866085,0.26666666666666666,0.682207674001989,0.1569,0.2910207939508507,high,1.0
1253915891,0,0.4046,8,0.5324518262145924,0.1885,199.09,204.96,199.09,0.0,0.21832742549560194,0.26666666666666666,0.7256287636049843,0.1885,0.46994328922495265,high,1.0
656511222,0,0.4503,8,0.48435234678686495,0.1426,152.62,152.62,178.08,0.0,0.2783247997899435,0.26666666666666666,0.660078484558484,0.1426,0.3601370510396975,high,1.0
656511223,0,0.3983,8,0.5240167930267234,0.4239,225.39,225.39,234.66,0.0,0.21005645267165546,0.26666666666666666,0.7141334462791056,0.4239,0.5320888468809073,high,1.0
656511222,0,0.4369,8,0.46645918184396934,0.0246,159.52,170.61,159.52,0.0,0.26073257187869237,0.26666666666666666,0.6356935646178383,0.0246,0.3764413988657845,high,1.0
657562138,0,0.4429,10,0.48440679244490686,0.0,74.76,88.03,74.76,0.0,0.2686096888538795,0.4,0.6601526834504466,0.0,0.1761578449905482,high,1.0
656511222,0,0.3854,8,0.5098241760249365,0.2545,156.41,156.41,203.33,0.0,0.1931206511750033,0.26666666666666666,0.6947916568057887,0.2545,0.36909262759924377,high,1.0
864835831,0,0.4347,10,0.4591959694764239,0.0,78.64,78.64,190.08,0.0,0.25784429565445705,0.4,0.6257952122212812,0.0,0.18532608695652172,high,1.0
137519638,0,0.3965,8,0.4563447661702179,0.3799,62.74,77.47,62.74,0.0,0.20769331757909937,0.26666666666666666,0.6219095740696057,0.3799,0.14775519848771265,high,1.0
864835831,0,0.3923,8,0.4938765896988859,0.3875,156.48,169.58,156.48,0.0,0.20217933569646837,0.26666666666666666,0.6730581838820017,0.3875,0.36925803402646495,high,1.0
137519638,0,0.4157,8,0.4634667314247929,0.146,68.49,68.49,83.1,0.0,0.23290009189969804,0.26666666666666666,0.631615433994729,0.146,0.1613421550094518,high,1.0
554230311,0,0.4798,8,0.19089943545467425,0.2445,123.07,123.07,123.63,0.0,0.31705395825128,0.26666666666666666,0.2601589749568004,0.2445,0.2903119092627599,high,1.0
137519638,0,0.377,8,0.5003901879240431,0.1996,194.56,194.56,209.71,0.0,0.18209268740974136,0.26666666666666666,0.6819349573177181,0.1996,0.45923913043478254,high,1.0
657562138,0,0.3729,8,0.5500742382849116,0.2297,155.34,155.34,168.81,0.0,0.1767099908100302,0.26666666666666666,0.7496446997944297,0.2297,0.36656427221172017,high,1.0
137519638,0,0.4064,8,0.4719012140143988,0.3352,252.79,252.79,257.86,0.0,0.22069056058815803,0.26666666666666666,0.6431100009617635,0.3352,0.5968336483931946,high,1.0
656511223,0,0.3783,8,0.5429117928718379,0.0,187.96,187.96,200.86,0.0,0.18379939608769857,0.26666666666666666,0.7398836732496878,0.0,0.44364366729678634,high,1.0
133150561,0,0.3737,8,0.489143553579473,0.0,189.48,189.48,205.76,0.0,0.17776027307338843,0.26666666666666666,0.6666079719034945,0.0,0.447235349716446,high,1.0
656511223,0,0.4663,10,0.4499666298100305,0.0,93.59,93.59,103.57,0.0,0.29933044505710904,0.4,0.6132174089322445,0.0,0.22065217391304348,high,1.0
133150561,0,0.4441,8,0.4679918867578458,0.0908,150.82,150.82,158.76,0.0,0.27018511224891684,0.26666666666666666,0.6377823447043568,0.0908,0.35588374291115304,high,1.0
657562138,0,0.3889,8,0.5111417674922768,0.0,178.32,178.32,189.41,0.0,0.19771563607719575,0.26666666666666666,0.6965872789077538,0.0,0.4208648393194706,high,1.0
864835835,0,0.4222,10,0.48711057734225405,0.0,106.02,106.02,172.54,0.0,0.24143363528948406,0.4,0.6638374188490724,0.0,0.250023629489603,high,1.0
1033253630,0,0.5149,14,0.17963147749994324,0.1526,16.54,16.54,105.14,0.0,0.3631350925561245,0.6666666666666666,0.24480292958989217,0.1526,0.03858695652173912,medium,0.998
1033253630,0,0.4884,12,0.19953222931085599,0.0,37.16,37.16,39.26,0.0,0.32834449258238146,0.5333333333333333,0.27192380178977893,0.0,0.08731096408317579,high,0.7245
4645470,0,0.4792,12,0.18311124789804192,0.1875,139.37,139.37,139.8,0.0,0.3162662465537613,0.5333333333333333,0.24954518300566678,0.1875,0.3288279773156899,high,1.0
864834452,0,0.4505,10,0.46299378813352876,0.0251,93.42,93.42,97.2,0.0,0.2785873703557831,0.4,0.630970903844208,0.0251,0.22025047258979205,high,1.0
1033253630,0,0.4884,12,0.19953222931085599,0.0,37.16,37.16,39.26,0.0,0.32834449258238146,0.5333333333333333,0.27192380178977893,0.0,0.08731096408317579,high,0.7245
208134359,0,0.3668,10,0.5174602245318447,0.0,82.08,96.92,82.08,0.0,0.16870158855192333,0.4,0.7051981126842259,0.0,0.1934546313799622,high,1.0
262609370,0,0.3955,8,0.49704274916986774,0.0,158.67,172.17,158.67,0.0,0.20638046474990154,0.26666666666666666,0.6773730463149813,0.0,0.3744328922495273,high,1.0
262609370,0,0.3824,8,0.49568671417345617,0.0923,173.84,181.66,173.84,0.0,0.18918209268740974,0.26666666666666666,0.6755250331250432,0.0923,0.41027882797731563,high,1.0
864835835,0,0.3497,8,0.5100414747640697,0.0,263.79,263.79,271.66,0.0,0.14625180517264014,0.26666666666666666,0.6950877929211086,0.0,0.6228260869565218,high,1.0
43405589,0,0.4786,12,0.19098693004696315,0.036,197.55,197.55,198.23,0.0,0.3154785348562426,0.5333333333333333,0.2602782131483117,0.036,0.46630434782608693,high,1.0
262609370,0,0.4035,10,0.44834232969973414,0.023,184.91,184.91,210.2,0.0,0.2168832873834843,0.4,0.611003802324606,0.023,0.4364366729678638,high,1.0
674769137,0,0.5332,14,0.17744536047058562,0.0,87.64,98.92,87.64,0.0,0.38716029933044505,0.6666666666666666,0.24182367528178647,0.0,0.20659262759924385,medium,0.9994
6601813,0,0.3995,8,0.6319613940006303,0.0375,85.65,92.18,85.65,0.0,0.21163187606669293,0.26666666666666666,0.8612410407809249,0.0375,0.20189035916824197,high,1.0
262609370,0,0.3149,8,0.5433145305055339,0.0,104.34,114.0,104.34,0.0,0.10056452671655507,0.26666666666666666,0.7404325266798163,0.0,0.2460538752362949,high,1.0
6601813,0,0.3995,8,0.6319613940006304,0.0375,85.65,92.18,85.65,0.0,0.21163187606669293,0.26666666666666666,0.8612410407809251,0.0375,0.20189035916824197,high,1.0
248729535,0,0.4302,8,0.47663355993135814,0.0643,124.01,124.01,136.74,0.0,0.25193645792306685,0.26666666666666666,0.6495592723279403,0.0643,0.29253308128544425,high,1.0
208134359,0,0.3885,8,0.5366994401999836,0.0862,161.05,162.85,161.05,0.0,0.1971904949455166,0.26666666666666666,0.7314174391860282,0.0862,0.3800567107750472,high,1.0
248729535,0,0.3344,8,0.5376096248209578,0.0139,260.83,260.83,265.98,0.0,0.12616515688591304,0.26666666666666666,0.7326578446248924,0.0139,0.6158317580340265,high,1.0
320844400,0,0.6462,14,0.17304030966788714,0.3291,11.36,11.36,17.65,0.0,0.5355126690298017,0.6666666666666666,0.23582044379640701,0.3291,0.026346880907372396,low,1.0
320844404,0,0.6135,14,0.1619196960946319,0.1477,23.49,23.49,27.4,0.0,0.4925823815150322,0.6666666666666666,0.22066520029755607,0.1477,0.0550094517958412,low,0.9199
674769137,0,0.5332,14,0.17744536047058565,0.0,87.64,98.92,87.64,0.0,0.38716029933044505,0.6666666666666666,0.24182367528178653,0.0,0.20659262759924385,medium,0.9994
1033253630,0,0.5149,14,0.17963147749994324,0.1526,16.54,16.54,105.14,0.0,0.3631350925561245,0.6666666666666666,0.24480292958989217,0.1526,0.03858695652173912,medium,0.998
"[1362932433, 107088310]",0,0.6631,10,0.2980744917783292,0.1767,136.54,144.28,136.54,0.0,0.5576998818432454,0.4,0.40621782907383963,0.1767,0.32214083175803393,high,1.0
320844404,0,0.6394,12,0.1153087790268196,0.1468,93.75,98.34,93.75,0.0,0.5265852697912563,0.5333333333333333,0.1571435435819308,0.1468,0.22103024574669186,medium,1.0
320844404,0,0.6135,14,0.16191969609463186,0.1477,23.49,23.49,27.4,0.0,0.4925823815150322,0.6666666666666666,0.220665200297556,0.1477,0.0550094517958412,low,0.9199
674769136,0,0.4167,10,0.5082749331158726,0.0318,173.11,179.95,173.11,0.0,0.2342129447288959,0.4,0.6926803386333635,0.0318,0.4085538752362949,high,1.0
107088310,0,0.4339,10,0.4304171289925563,0.0,146.82,146.82,155.78,0.0,0.25679401339109886,0.4,0.5865752238389377,0.0,0.34643194706994324,high,1.0
107088310,0,0.3683,8,0.4892817845336185,0.0,119.43,134.44,119.43,0.0,0.1706708677957201,0.26666666666666666,0.6667963539343379,0.0,0.281710775047259,high,1.0
107088313,0,0.4295,10,0.45403188637434894,0.0,139.94,146.45,139.94,0.0,0.2510174609426283,0.4,0.6187575666503149,0.0,0.3301748582230623,high,1.0
661062880,0,0.6319,8,0.15944399776399534,0.0,9.43,67.24,9.43,0.0,0.5167388735722726,0.26666666666666666,0.21729130273485955,0.0,0.021786389413988652,high,0.9974
674769136,0,0.3867,8,0.4957935497290346,0.1535,59.22,59.22,70.76,0.0,0.19482735985296043,0.26666666666666666,0.6756706293053673,0.1535,0.13943761814744798,high,1.0
674769136,0,1.0,7,0.0,,19.86,19.86,61.59,0.0,1.0,0.2,0.0,0.2432,0.04643194706994328,low,0.9998
661062881,0,0.5337,10,0.26083176391636725,0.0,3.47,3.47,7.04,0.0,0.3878167257450439,0.4,0.3554632006901241,0.0,0.007703213610586011,high,0.9999
44536103,0,0.5158,12,0.19777472864111903,0.0,36.89,36.89,40.26,0.0,0.36431666010240255,0.5333333333333333,0.26952866860546304,0.0,0.08667296786389413,medium,0.7506
131451848,0,0.641,10,0.2595175026792037,0.2705,91.62,91.62,106.98,0.0,0.5286858343179729,0.4,0.35367211704720203,0.2705,0.21599716446124764,high,0.9994
555431527,0,1.0,12,0.0,,21.27,21.27,48.87,0.0,1.0,0.5333333333333333,0.0,0.2432,0.04976370510396975,low,1.0
320844404,0,0.6394,12,0.11530877902681962,0.1468,93.75,98.34,93.75,0.0,0.5265852697912563,0.5333333333333333,0.15714354358193083,0.1468,0.22103024574669186,medium,1.0
555431520,0,0.5354,10,0.274327891137366,0.0199,6.29,11.75,6.29,0.0,0.39004857555468025,0.4,0.37385580942329794,0.0199,0.01436672967863894,high,1.0
555431527,0,1.0,12,0.0,,21.27,21.27,48.87,0.0,1.0,0.5333333333333333,0.0,0.2432,0.04976370510396975,low,1.0
417988253,0,0.618,8,0.19403449724611058,0.1852,249.87,249.87,251.5,0.0,0.49849021924642245,0.26666666666666666,0.2644314572726528,0.1852,0.5899338374291114,high,1.0
857656533,0,0.5052,8,0.38184144609263826,0.0136,156.97,197.01,156.97,0.0,0.3504004201129053,0.26666666666666666,0.5203759716464408,0.0136,0.37041587901701317,high,1.0
"[131451848, 489076546]",0,0.6615,8,0.15463902058501885,0.0,90.12,90.12,133.25,0.0,0.5555993173165288,0.26666666666666666,0.21074304901899066,0.0,0.21245274102079395,high,1.0
857656533,0,1.0,8,0.0,,171.89,171.89,186.36,0.0,1.0,0.26666666666666666,0.0,0.2432,0.4056710775047258,medium,1.0
14567301,0,0.4491,10,0.49616633551092587,0.0,171.93,177.26,171.93,0.0,0.2767493763949061,0.4,0.6761786641597622,0.0,0.40576559546313795,high,1.0
1339262631,0,0.467,8,0.4261448554495073,0.0,193.97,193.97,198.06,0.0,0.3002494420375476,0.26666666666666666,0.5807529420545655,0.0,0.4578449905482041,high,1.0
174814863,0,0.3725,8,0.5166882193605357,0.0,163.88,163.88,180.1,0.0,0.17618484967835102,0.26666666666666666,0.704146019085569,0.0,0.38674385633270314,high,1.0
367214521,0,0.5495,8,0.25537917303931934,0.0,90.82,90.82,178.85,0.0,0.4085598004463699,0.26666666666666666,0.34803237487310174,0.0,0.21410680529300566,high,1.0
174814863,0,1.0,8,0.0,,142.29,142.29,194.22,0.0,1.0,0.26666666666666666,0.0,0.2432,0.33572778827977307,medium,0.9999
429692900,0,0.6231,8,0.2579650822211049,0.5681,70.67,70.67,130.21,0.0,0.5051857686753314,0.26666666666666666,0.35155646849057315,0.5681,0.16649338374291114,high,0.9985
"[417988254, 417988255]",0,1.0,8,0.0,,144.97,144.97,158.66,0.0,1.0,0.26666666666666666,0.0,0.2432,0.3420604914933837,medium,0.9999
429692900,0,0.6416,8,0.25873009244808104,0.4503,191.2,191.2,206.14,0.0,0.5294735460154916,0.26666666666666666,0.35259902933423176,0.4503,0.45129962192816625,high,1.0
657562135,0,0.3555,8,0.5712655449857477,0.233,125.66,125.66,141.23,0.0,0.1538663515819876,0.26666666666666666,0.7785243484751806,0.233,0.29643194706994325,high,1.0
1339262631,0,0.4942,7,0.408186342045014,0.0644,126.83,126.83,135.3,0.0,0.33595903899172896,0.2,0.556278964811347,0.0644,0.29919659735349713,high,1.0
657562133,0,0.5332,12,0.17060030597230197,0.0,94.48,94.48,95.06,0.0,0.38716029933044505,0.5333333333333333,0.23249519111128336,0.0,0.22275519848771266,high,0.9897
657562135,0,0.4393,10,0.4795393827528595,0.132,90.02,99.78,90.02,0.0,0.26388341866876724,0.4,0.6535193463053585,0.132,0.21221644612476367,high,1.0
43405584,0,0.5555,12,0.16109974128089255,0.1152,23.11,23.11,25.45,0.0,0.416436917421557,0.5333333333333333,0.21954776061867357,0.1152,0.054111531190926265,medium,1.0
657562133,0,0.5332,12,0.17060030597230197,0.0,94.48,94.48,95.06,0.0,0.38716029933044505,0.5333333333333333,0.23249519111128336,0.0,0.22275519848771266,high,0.9897
657562143,0,0.5961,12,0.14442262442053003,0.0,72.22,72.22,87.24,0.0,0.46973874228698953,0.5333333333333333,0.19682007880393695,0.0,0.17015595463137995,medium,0.997
657562138,0,0.4482,10,0.4827884321018595,0.0,133.89,133.89,149.91,0.0,0.275567808848628,0.4,0.6579471715957094,0.0,0.31587901701323245,high,1.0
657562143,0,0.5961,12,0.14442262442053003,0.0,72.22,72.22,87.24,0.0,0.46973874228698953,0.5333333333333333,0.19682007880393695,0.0,0.17015595463137995,medium,0.997
43405583,0,0.5583,10,0.15341804009685034,0.1864,130.01,130.01,131.14,0.0,0.420112905343311,0.4,0.2090790889790481,0.1864,0.3067107750472589,high,1.0
43405585,0,0.5652,12,0.09972503952554662,0.4299,69.16,84.02,69.16,0.0,0.42917158986477616,0.5333333333333333,0.13590592344445487,0.4299,0.16292533081285443,medium,0.9967
4645470,0,0.4792,12,0.18311124789804192,0.1875,139.37,139.37,139.8,0.0,0.3162662465537613,0.5333333333333333,0.24954518300566678,0.1875,0.3288279773156899,high,1.0
4645470,0,0.5684,18,0.1509104118463373,0.381,7.65,7.65,12.03,0.0,0.4333727189182093,0.9333333333333333,0.20566167711676375,0.381,0.017580340264650284,low,1.0
864835830,0,0.4563,10,0.4436467721252091,0.1734,92.62,92.62,92.8,0.0,0.28620191676513057,0.4,0.604604666347438,0.1734,0.2183601134215501,high,1.0
864835833,0,0.3591,8,0.5303502952008017,0.2645,212.57,219.79,212.57,0.0,0.15859262176709985,0.26666666666666666,0.7227647836613792,0.2645,0.5017958412098298,high,1.0
1454458569,0,0.6774,8,0.25758264504823836,0.2186,84.93,93.56,84.93,0.0,0.5764736773007746,0.26666666666666666,0.3510352806586585,0.2186,0.20018903591682422,high,1.0
248729535,0,0.6047,8,0.20805263470822385,0.3107,181.87,181.87,191.02,0.0,0.4810292766180911,0.26666666666666666,0.28353546491029097,0.3107,0.42925330812854434,high,1.0
864835835,0,0.6497,7,0.21615765489077338,0.3891,193.04,193.04,200.0,0.0,0.5401076539319942,0.2,0.2945810383960068,0.3891,0.4556474480151228,high,1.0
43405589,0,0.4786,12,0.19098693004696318,0.036,197.55,197.55,198.23,0.0,0.3154785348562426,0.5333333333333333,0.26027821314831173,0.036,0.46630434782608693,high,1.0
43405589,0,0.4855,10,0.1904777384727155,0.1783,34.59,34.59,36.73,0.0,0.3245372193777077,0.4,0.25958428360526514,0.1783,0.08123818525519849,high,0.9952
44336478,0,0.4899,6,0.20139813637622217,0.1172,151.39,151.39,152.43,0.0,0.33031377182617827,0.13333333333333333,0.2744666719053146,0.1172,0.35723062381852544,high,1.0
320844400,0,0.6864,10,0.07118705947378001,0.1235,76.8,76.8,148.83,0.0,0.5882893527635552,0.4,0.09701418120371882,0.1235,0.1809782608695652,medium,1.0
320844400,0,0.4871,12,0.19955326432595244,0.0,173.44,174.9,173.44,0.0,0.3266377839044243,0.5333333333333333,0.2719524684432589,0.0,0.40933364839319464,high,1.0
1253915895,0,0.3707,10,0.5046080906858551,0.0,124.22,124.22,245.5,0.0,0.17382171458579487,0.4,0.6876831422527176,0.0,0.29302930056710774,high,1.0
341274832,0,0.4055,6,0.42632605488109754,0.5,283.73,284.8,283.73,0.0,0.21950899304188,0.13333333333333333,0.5809998818020455,0.5,0.6699432892249527,high,1.0
62298639,0,0.3942,8,0.47958525938110874,0.0,155.16,157.36,155.16,0.0,0.2046737560719443,0.26666666666666666,0.6535818672685628,0.0,0.3661389413988657,high,1.0
71079644,0,0.4232,7,0.4348668761959281,0.0,206.17,206.17,226.49,0.0,0.24274648811868188,0.2,0.5926393678658117,0.0,0.486672967863894,high,1.0
23614622,0,0.6035,10,0.3374467005698788,0.095,41.99,51.64,41.99,0.0,0.4794538532230537,0.4,0.45987452772566306,0.095,0.09872400756143666,high,1.0
44572473,0,0.4684,10,0.5002323562456296,0.0,77.37,87.03,77.37,0.0,0.3020874359984245,0.4,0.6817198632941346,0.0,0.18232514177693762,high,1.0
44572475,0,0.5846,14,0.15134078945258603,0.0,9.53,9.53,15.5,0.0,0.45464093475121437,0.6666666666666666,0.20624819847875392,0.0,0.022022684310018897,medium,0.8962
44572477,0,0.4799,10,0.4415641971848266,0.1378,50.27,50.27,50.59,0.0,0.3171852435341998,0.4,0.601766519862247,0.1378,0.11828922495274101,high,1.0
"[137216216, 137206573]",0,0.5098,10,0.18087669221937802,0.0214,70.08,70.08,75.09,0.0,0.35643954312721543,0.4,0.24649991619562883,0.0214,0.1650992438563327,high,1.0
4526390,1,0.3857,10,0.47162363560335296,0.0705,95.17,95.17,96.07,0.09090909090909091,0.1935145070237626,0.4,0.642731715322962,0.0705,0.22438563327032135,high,1.0
685989635,0,0.5054,10,0.4077500519984894,0.0468,68.71,91.9,68.71,0.0,0.35066299067874485,0.4,0.55568438593783,0.0468,0.16186200378071833,high,1.0
109462888,0,0.5404,11,0.16449720335015963,0.1266,14.21,14.21,72.68,0.0,0.3966128397006695,0.4666666666666667,0.2241778437160382,0.1266,0.0330812854442344,medium,0.9997
4638125,0,0.4398,10,0.5221572374409361,0.4178,70.24,70.24,85.32,0.0,0.26453984508336614,0.4,0.7115992320006748,0.4178,0.16547731568998109,high,1.0
137519639,0,0.5197,11,0.17182872106130292,0.2662,87.45,87.45,151.14,0.0,0.3694367861362742,0.4666666666666667,0.23416928307292165,0.2662,0.20614366729678638,high,0.7614
44335829,0,0.5681,11,0.12322842473988983,0.3501,16.79,16.79,23.43,0.0,0.43297886306944994,0.4666666666666667,0.167936487551755,0.3501,0.039177693761814736,medium,0.9997
1117963154,0,0.6241,10,0.09313830383957251,0.5,61.89,61.89,63.03,0.0,0.5064986215045293,0.4,0.12692947780807548,0.5,0.14574669187145556,medium,0.9999
