osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
"[887560129, 185961550]",0,0.9954,6,0.09002087718280458,0.5,51.62,51.62,58.79,0.0,0.9936960394682746,0.2,0.10056639880055818,0.4998999799959992,0.07804308960334536,0.0,low,1.0
48174566,0,0.3376,8,0.5719774017904556,0.112,3.72,3.72,7.65,0.0,0.09222968343154725,0.4,0.6391664512909588,0.11182236447289458,0.0054695312263264755,0.0,high,0.9956
"[1444052672, 753508648, 895024282, 753508647]",0,0.3462,7,0.5833681366538588,0.121,135.2,135.2,139.68,0.0,0.10401534877346857,0.3,0.6518959197846732,0.12082416483296658,0.20467561589042754,0.0,high,1.0
4744778,0,0.3132,7,0.5987507477877217,0.1519,37.43,42.2,37.43,0.0,0.058791284089351775,0.3,0.6690864229548144,0.15173034606921385,0.05654374109875458,0.0,high,0.9998
4744778,0,0.287,6,0.5497629437418979,0.1519,84.18,89.83,84.18,0.0,0.02288611758256817,0.2,0.614341165896723,0.15173034606921385,0.12737492803248388,0.0,high,0.9999
"[4750700, 314839724]",0,0.4049,7,0.4940729560015234,0.0863,151.49,154.56,151.49,0.0,0.18445936686309441,0.3,0.5521060289316755,0.08611722344468893,0.22935668616102542,0.0,high,0.9994
4744779,0,0.2723,6,0.6225370085405088,0.038,107.68,112.05,107.68,0.0,0.002740852405097988,0.2,0.6956682423428406,0.03780756151230246,0.16297990969970608,0.0,high,1.0
4744799,0,0.3223,7,0.5998279099981579,0.0151,98.85,101.32,98.85,0.0,0.07126216253254761,0.3,0.6702901822016757,0.014902980596119223,0.14960152722644768,0.0,high,1.0
4744803,0,0.3704,8,0.5266335533839076,0.1191,185.16,189.62,185.16,0.0,0.1371796628751542,0.4,0.5884934177600506,0.11892378475695138,0.2803702918093391,0.0,high,1.0
"[314839724, 665374494]",0,0.4942,7,0.4335863131767276,0.1051,132.08,137.36,132.08,0.0,0.30683842675071943,0.3,0.4845104941955824,0.10492098419683936,0.19994848640950275,0.0,medium,0.5082
4744792,0,0.3924,8,0.443490011245237,0.0346,157.28,160.5,157.28,0.0,0.16732903933123205,0.4,0.4955781569975139,0.034406881376275254,0.23812914760158782,0.0,high,0.9994
553305788,0,0.3351,8,0.639444534844837,0.0459,114.19,116.22,114.19,0.0,0.08880361792517476,0.4,0.7145628813611781,0.045709141828365676,0.17284324717432806,0.0,high,1.0
4744792,0,0.4106,8,0.5216513527952055,0.0582,126.63,129.49,126.63,0.0,0.19227079621762372,0.4,0.5829256676382378,0.058011602320464095,0.1916911608739129,0.0,high,0.9995
