osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,lanes,maxspeed,oneway,sidewalk,cycleway,width,service,access,surface,smoothness,lit,bridge,tunnel,layer,ref,junction,oneway:cycleway,cycleway:both,cycleway:left,cycleway:right,foot,motor_vehicle,bicycle,footway,borough,longitude,latitude,location_id,lighting,connectivity,enclosure,visibility_blocked_ratio,visibility,public_transport_proximity_m,dominant_land_use_score,geometry,sidewalk_score,cycleway_score,speed_score,lane_penalty,highway_type_score,pedestrian_priority_score
753739880,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Calàbria"",""name:etymology:wikidata""=>""Q1458"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1588866,41.3767903,eixample_006242,0.0,5.0,0.0,0.0,1.0,46.98,0.5,"LINESTRING (429669.82553 4580931.984243, 429667.909645 4580930.181963, 429664.560726 4580926.350661, 429662.219833 4580923.841922, 429660.453602 4580921.949369)",0.5,0.2,0.5,0.5,1.0,0.53
753739881,Carrer de Calàbria,footway,,,,,,0,"""lit""=>""yes"",""name:ca""=>""Carrer de Calàbria"",""name:etymology:wikidata""=>""Q1458"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1586874,41.37714,eixample_006243,0.0,6.0,0.1495524935223189,0.1495524935223189,0.5576704960509384,26.4,0.4916,"LINESTRING (429637.628434 4580965.616484, 429660.064874 4580966.342443)",0.5,0.2,0.5,0.5,1.0,0.53
753739882,,service,,,,,,0,"""access""=>""destination"",""maxspeed""=>""20"",""oneway""=>""yes"",""oneway:bicycle""=>""no""",,20.0,yes,,,,,destination,,,,,,,,,,,,,,,,,Eixample,2.1584004,41.3770947,eixample_006244,0.0,5.0,0.0,0.0,1.0,9.49,0.5,"LINESTRING (429622.353328 4580959.136378, 429624.242082 4580960.727955, 429624.865948 4580961.243732, 429627.243694 4580963.241368)",0.5,0.2,1.0,0.5,0.65,0.5775
753739883,Carrer de Tamarit,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Tamarit"",""name:etymology:wikidata""=>""Q615258""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1584711,41.3767712,eixample_006245,0.0,4.0,0.0463586393101259,0.0463586393101259,0.625338597173688,45.59,0.5,"LINESTRING (429625.752941 4580930.291399, 429631.760188 4580923.671271, 429634.885745 4580919.999182)",0.5,0.2,0.5,0.5,1.0,0.53
753739884,Carrer de Tamarit,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Tamarit"",""name:etymology:wikidata""=>""Q615258"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1577754,41.3762545,eixample_006246,0.0,2.0,0.0120489387772885,0.0120489387772885,0.6478367614575158,112.58,0.4996,"LINESTRING (429567.033287 4580872.305212, 429573.710643 4580866.655578, 429576.215659 4580864.532794)",0.5,0.2,0.5,0.5,1.0,0.53
753739885,Carrer de Rocafort,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1577488,41.3759189,eixample_006247,0.0,6.0,0.0106753198394913,0.0106753198394913,0.6487374951872188,127.35,0.5,"LINESTRING (429572.130944 4580834.905594, 429569.01683 4580831.149773, 429565.904116 4580827.538277)",0.5,0.2,0.5,0.5,1.0,0.53
753739886,Carrer de Tamarit,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Tamarit"",""name:etymology:wikidata""=>""Q615258""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1573477,41.3759117,eixample_006248,0.0,2.0,0.0062371071083161,0.0062371071083161,0.6516477986174977,116.68,0.5,"LINESTRING (429531.300691 4580834.736209, 429535.973856 4580830.249623, 429539.677486 4580826.682902)",0.5,0.2,0.5,0.5,1.0,0.53
753739888,Carrer de Tamarit,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Tamarit"",""name:etymology:wikidata""=>""Q615258""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1565577,41.3753303,eixample_006249,0.0,2.0,0.0,0.0,1.0,53.83,0.5,"LINESTRING (429464.715411 4580770.45425, 429469.118021 4580766.525399, 429472.626618 4580762.68297)",0.5,0.2,0.5,0.5,1.0,0.53
753739889,Carrer d'Entença,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer d'Entença"",""name:etymology:wikidata""=>""Q1991550"",""smoothness""=>""excellent"",""surface""=>""asphalt""",,,,,,,,,asphalt,excellent,yes,,,,,,,,,,,,,crossing,Eixample,2.1563789,41.375147,eixample_006250,0.0,4.0,0.1545256158833073,0.1545256158833073,0.5454673445914145,56.68,0.4903,"LINESTRING (429463.917186 4580746.868398, 429454.747886 4580746.535727, 429443.396929 4580747.179151)",0.5,0.2,0.7126,0.2,0.3,0.5275
753739890,Avinguda del Paral·lel,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Avinguda del Paral·lel"",""name:etymology:wikidata""=>""Q146591"",""smoothness""=>""good"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,good,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1574856,41.3751489,eixample_006251,0.0,5.0,0.3210784575212675,0.3210784575212675,0.4295789677306973,119.57,0.4858,"LINESTRING (429628.494726 4580744.968881, 429624.146384 4580745.022203, 429474.386699 4580746.744314, 429470.540101 4580746.792846, 429463.917186 4580746.868398)",0.5,0.2,0.5,0.5,1.0,0.53
753752156,Ronda de Sant Pau,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Ronda de Sant Pau"",""name:etymology:wikidata""=>""Q9200"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1645428,41.3775492,eixample_006252,0.0,3.0,0.0,0.0,1.0,115.49,0.5,"LINESTRING (430141.820876 4581009.858209, 430138.178076 4581005.874087, 430136.014371 4581003.507829)",0.5,0.2,0.5,0.5,1.0,0.53
753752158,Ronda de Sant Pau,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Ronda de Sant Pau"",""name:etymology:wikidata""=>""Q9200""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1651486,41.3770829,eixample_006253,0.0,3.0,0.0,0.0,1.0,88.25,0.5,"LINESTRING (430193.131312 4580957.335815, 430188.853291 4580954.257117, 430185.029924 4580951.496025)",0.5,0.2,0.5,0.5,1.0,0.53
753752159,Carrer del Marquès de Campo Sagrado,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer del Marquès de Campo Sagrado""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1653426,41.3768212,eixample_006254,0.0,6.0,1.0,1.0,0.0,57.73,0.5,"LINESTRING (430210.60506 4580919.495537, 430203.806199 4580926.466985, 430199.45035 4580930.938974)",0.5,0.2,0.5,0.5,1.0,0.53
753752160,Ronda de Sant Pau,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Ronda de Sant Pau"",""name:etymology:wikidata""=>""Q9200""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1663089,41.3762073,eixample_006255,0.0,2.0,0.0001456953323305,0.0001456953323305,0.6556421669951932,23.79,0.5,"LINESTRING (430288.950153 4580859.585555, 430284.674073 4580855.840611, 430281.237814 4580853.331111)",0.5,0.2,0.5,0.5,1.0,0.53
753752161,Carrer d'Aldana,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer d'Aldana"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1663578,41.3758668,eixample_006256,0.0,6.0,0.0,0.0,1.0,30.45,0.4995,"LINESTRING (430293.715428 4580814.19567, 430287.404564 4580819.752279, 430284.079149 4580822.682109)",0.5,0.2,0.5,0.5,1.0,0.53
753752162,Ronda de Sant Pau,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Ronda de Sant Pau"",""name:etymology:wikidata""=>""Q9200"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1667772,41.3758507,eixample_006257,0.0,2.0,0.0,0.0,1.0,33.19,0.4992,"LINESTRING (430328.819259 4580820.697505, 430323.555075 4580815.951677, 430318.854431 4580812.410646)",0.5,0.2,0.5,0.5,1.0,0.53
753752167,Carrer del Marquès de Campo Sagrado,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer del Marquès de Campo Sagrado"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1640988,41.3758918,eixample_006258,0.0,2.0,1.0,1.0,0.0,90.24,0.5,"LINESTRING (430096.615565 4580826.486208, 430100.002876 4580823.044962, 430103.568262 4580819.857365)",0.5,0.2,0.5,0.5,1.0,0.53
753752169,Carrer del Marquès de Campo Sagrado,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer del Marquès de Campo Sagrado"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1645738,41.3762397,eixample_006259,0.0,2.0,1.0,1.0,0.0,118.62,0.5,"LINESTRING (430135.761811 4580865.390679, 430139.748423 4580861.655, 430144.319129 4580856.914436)",0.5,0.2,0.5,0.5,1.0,0.53
753775925,Carrer de València,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""yes"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de València"",""name:etymology:wikidata""=>""Q8818"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.145106,41.3789975,eixample_006260,0.0,6.0,0.0,0.0,1.0,7.68,0.5,"LINESTRING (428519.919726 4581178.493654, 428515.770593 4581182.60935, 428513.100906 4581185.800016, 428510.677368 4581188.51083)",0.5,0.2,0.5,0.5,1.0,0.53
753775926,Carrer de Tarragona,footway,,,,,,0,"""foot""=>""designated"",""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Tarragona"",""surface""=>""paved""",,,,,,,,,paved,,yes,,,,,,,,,,designated,,,sidewalk,Eixample,2.1440712,41.3795597,eixample_006261,0.0,6.0,0.1350121625366007,0.1350121625366007,0.560316008073457,108.88,0.494,"LINESTRING (428357.008079 4581328.504037, 428354.59815 4581323.276178, 428368.479143 4581308.805077, 428398.466926 4581277.442737, 428410.323795 4581265.456571, 428423.748151 4581252.144798, 428425.876529 4581250.036427, 428452.056237 4581223.397367, 428463.562962 4581211.503573, 428478.205246 4581196.170255, 428487.027227 4581186.778948, 428494.058244 4581182.33502, 428501.035295 4581181.744345, 428505.796544 4581183.729208, 428510.677368 4581188.51083)",0.5,0.2,0.5,0.5,1.0,0.53
753775929,Carrer d'Aragó,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer d'Aragó"",""name:etymology:wikidata""=>""Q4040"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1466269,41.3785361,eixample_006262,0.0,6.0,0.2824171553823048,0.3137968393136719,0.4732435590940194,57.69,0.4899,"LINESTRING (428667.281823 4581175.342943, 428664.440969 4581149.25685, 428602.333293 4581098.584084)",0.5,0.2,0.5,0.5,1.0,0.53
753775932,Carrer de Tarragona,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Tarragona"",""name:etymology:wikidata""=>""Q15088""",,,,,,,,,,,yes,,,,,,,,,,,,,crossing,Eixample,2.1472535,41.3771129,eixample_006263,0.0,2.0,0.0,0.0,1.0,158.53,0.5,"LINESTRING (428695.524758 4580974.94612, 428689.861541 4580969.694648)",0.5,0.2,0.5,0.5,1.0,0.53
754107423,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Provença"",""name:etymology:wikidata""=>""Q101081"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.167287,41.3990911,eixample_006264,0.0,6.0,0.2431756167571604,0.2431756167571604,0.4962782840936653,20.41,0.4978,"LINESTRING (430386.878151 4583402.057231, 430390.293133 4583397.261263, 430392.889579 4583394.282936, 430395.925375 4583390.045761)",0.5,0.2,0.5,0.5,1.0,0.53
754107424,Carrer de Bailèn,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Bailèn"",""name:etymology:wikidata""=>""Q1364346"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.167712,41.399109,eixample_006265,0.0,2.0,0.0,0.0,1.0,15.48,0.5,"LINESTRING (430431.917836 4583402.457149, 430427.01542 4583397.752205, 430421.960398 4583392.826673)",0.5,0.2,0.5,0.5,1.0,0.53
754107425,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Provença"",""name:etymology:wikidata""=>""Q101081"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1677012,41.3994,eixample_006266,0.0,6.0,0.0,0.0,1.0,38.12,0.4923,"LINESTRING (430420.100452 4583435.046646, 430425.005487 4583431.324463, 430427.994288 4583428.286865, 430431.548726 4583423.212005)",0.5,0.2,0.5,0.5,1.0,0.53
754107426,Carrer de Bailèn,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Bailèn"",""name:etymology:wikidata""=>""Q1364346"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1672884,41.3994296,eixample_006267,0.0,2.0,0.0,0.0,1.0,43.72,0.5,"LINESTRING (430396.615654 4583438.381135, 430392.133231 4583433.883133, 430387.134482 4583428.723923)",0.5,0.2,0.5,0.5,1.0,0.53
754107427,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Provença"",""name:etymology:wikidata""=>""Q101081"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1665028,41.3985379,eixample_006268,150.46428241436013,7.0,0.367005461908679,0.367005461908679,0.415078385633653,26.99,0.5,"LINESTRING (430321.509643 4583338.533331, 430326.226409 4583334.357674, 430328.91104 4583331.855901)",0.5,0.2,0.5,0.5,1.0,0.53
754107428,Carrer de Girona,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Girona"",""name:etymology:wikidata""=>""Q7038"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1662635,41.3985102,eixample_006269,19.241244765508227,5.0,0.0,0.0,1.0,7.62,0.5,"LINESTRING (430308.96066 4583335.889457, 430305.763173 4583332.878033, 430303.569855 4583330.834001, 430301.525509 4583328.633096)",0.5,0.2,0.5,0.5,1.0,0.53
754107429,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Provença""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1651561,41.3974879,eixample_006270,0.0,2.0,0.672432393937716,0.672432393937716,0.2147984302047764,43.99,0.4987,"LINESTRING (430205.7991 4583226.031557, 430209.371904 4583222.000084, 430210.025782 4583221.316506, 430213.444146 4583217.741742, 430217.129713 4583213.26507)",0.5,0.2,0.5,0.5,1.0,0.53
754107430,Carrer del Bruc,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer del Bruc"",""name:etymology:wikidata""=>""Q11942739""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1653632,41.3974773,eixample_006271,0.0,4.0,0.0185483721044091,0.0185483721044091,0.643574837964322,31.24,0.5,"LINESTRING (430234.453685 4583223.823569, 430231.500148 4583220.976371, 430227.095079 4583216.721986, 430223.344937 4583212.761072)",0.5,0.2,0.5,0.5,1.0,0.53
754107431,Carrer del Bruc,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""dots"",""footway""=>""crossing"",""name:ca""=>""Carrer del Bruc"",""name:etymology:wikidata""=>""Q11942739""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1651247,41.3976484,eixample_006272,33.756779161568915,4.0,0.0,0.0,1.0,46.55,0.5,"LINESTRING (430212.318633 4583240.624558, 430211.947605 4583240.295047, 430207.518205 4583236.118628, 430205.855867 4583234.524727)",0.5,0.2,0.5,0.5,1.0,0.53
754107432,Carrer de Roger de Llúria,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Roger de Llúria"",""name:etymology:wikidata""=>""Q98741165""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1638952,41.3968836,eixample_006273,0.0,2.0,0.0,0.0,1.0,131.49,0.4972,"LINESTRING (430110.660072 4583157.722431, 430106.162184 4583154.25732, 430101.9303 4583150.634203, 430100.274561 4583149.728642)",0.5,0.2,0.5,0.5,1.0,0.53
754107433,Carrer de Provença,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Provença""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1643187,41.3968792,eixample_006274,0.0,6.0,0.0,0.0,1.0,111.69,0.5,"LINESTRING (430135.863973 4583158.311981, 430139.181588 4583154.693742, 430143.715327 4583149.74253, 430145.882955 4583147.378912)",0.5,0.2,0.5,0.5,1.0,0.53
754107434,Carrer de Roger de Llúria,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Roger de Llúria"",""name:etymology:wikidata""=>""Q98741165""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1643179,41.3965556,eixample_006275,0.0,2.0,0.0,0.0,1.0,129.04,0.5,"LINESTRING (430145.411505 4583121.902305, 430141.266332 4583117.734287, 430138.556217 4583114.995806, 430135.525328 4583111.938436)",0.5,0.2,0.5,0.5,1.0,0.53
754107435,Carrer de Provença,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Provença""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1638919,41.3965519,eixample_006276,0.0,6.0,0.0,0.0,1.0,141.21,0.5,"LINESTRING (430109.592686 4583112.088708, 430107.605436 4583114.084201, 430102.968489 4583118.736653, 430100.103584 4583121.617747)",0.5,0.2,0.5,0.5,1.0,0.53
754107436,Carrer de Pau Claris,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Pau Claris"",""name:etymology:wikidata""=>""Q2532926"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1631875,41.3957061,eixample_006277,77.73861186338297,2.0,0.0,0.0,1.0,114.35,0.5,"LINESTRING (430050.144632 4583028.436003, 430048.330127 4583026.677063, 430045.325744 4583023.774914, 430039.975144 4583018.597128)",0.5,0.2,0.5,0.5,1.0,0.53
754107437,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Provença"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1627647,41.3956951,eixample_006278,39.79793414812951,6.0,0.0,0.0,1.0,104.93,0.5,"LINESTRING (430004.653053 4583028.242626, 430009.285277 4583023.101629, 430012.048046 4583020.032737, 430014.74469 4583017.042205)",0.5,0.2,0.5,0.5,1.0,0.53
754107438,Carrer de Pau Claris,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Pau Claris"",""name:etymology:wikidata""=>""Q2532926"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1627587,41.3960336,eixample_006279,72.22107712377075,2.0,0.0,0.0,1.0,75.58,0.5013,"LINESTRING (430015.830691 4583064.541029, 430013.180751 4583062.845685, 430009.248867 4583059.996925, 430003.298307 4583055.890842)",0.5,0.2,0.5,0.5,1.0,0.53
754107439,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Provença""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1632023,41.396038,eixample_006280,105.00403765313264,6.0,0.0,0.0,1.0,105.02,0.4999,"LINESTRING (430041.875943 4583065.643966, 430046.251591 4583060.771941, 430049.529339 4583057.353899, 430051.354002 4583054.971359)",0.5,0.2,0.5,0.5,1.0,0.53
754107440,Carrer d'Ausiàs Marc,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer d'Ausiàs Marc"",""name:etymology:wikidata""=>""Q465675"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1846346,41.3980678,eixample_006281,0.0,6.0,0.0,0.0,1.0,134.96,0.4999,"LINESTRING (431844.803008 4583263.860204, 431842.179804 4583266.727219, 431839.589727 4583269.560615, 431836.199548 4583273.545135)",0.5,0.2,0.5,0.5,1.0,0.53
754107441,Carrer de Lepant,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Lepant"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1849175,41.3982824,eixample_006282,0.0,4.0,0.0,0.0,1.0,163.72,0.4904,"LINESTRING (431889.341065 4583265.983759, 431882.533074 4583272.798318, 431874.592488 4583280.96698, 431851.464354 4583306.321416, 431843.248607 4583314.559322, 431839.229402 4583318.327704)",0.5,0.2,0.5,0.5,1.0,0.53
754107442,Carrer de Lepant,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Lepant"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1850874,41.3980582,eixample_006283,0.0,2.0,0.0,0.0,1.0,145.65,0.5,"LINESTRING (431882.533074 4583272.798318, 431877.470838 4583266.117609, 431873.786951 4583261.988694)",0.5,0.2,0.5,0.5,1.0,0.53
754107443,Carrer de Lepant,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Lepant"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1845928,41.3984416,eixample_006284,0.0,2.0,0.0,0.0,1.0,150.9,0.5,"LINESTRING (431843.248607 4583314.559322, 431836.538408 4583309.548474, 431831.403951 4583305.855142)",0.5,0.2,0.5,0.5,1.0,0.53
754107444,Carrer d'Ausiàs Marc,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer d'Ausiàs Marc"",""name:etymology:wikidata""=>""Q465675"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1837611,41.3974405,eixample_006285,0.0,4.0,0.0,0.0,1.0,73.17,0.5,"LINESTRING (431763.310073 4583202.884633, 431767.826903 4583198.689614, 431769.500992 4583197.130546, 431770.238611 4583196.446324)",0.5,0.2,0.5,0.5,1.0,0.53
754107445,Carrer de la Marina,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de la Marina"",""smoothness""=>""excellent"",""surface""=>""asphalt""",,,,,,,,,asphalt,excellent,yes,,,,,,,,,,,,,crossing,Eixample,2.1837442,41.3972163,eixample_006286,0.0,4.0,0.0,0.0,1.0,62.85,0.5,"LINESTRING (431771.06012 4583180.705852, 431767.836122 4583177.483091, 431762.071938 4583171.741712, 431759.194022 4583168.870985)",0.5,0.2,0.5,0.5,1.0,0.53
754107446,Carrer d'Ausiàs Marc,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer d'Ausiàs Marc"",""name:etymology:wikidata""=>""Q465675"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1834283,41.3972243,eixample_006287,0.0,4.0,0.0,0.0,1.0,69.57,0.5,"LINESTRING (431736.673128 4583177.932185, 431740.790478 4583173.929663)",0.5,0.2,0.5,0.5,1.0,0.53
754107447,Carrer de Ribes,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Ribes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1825575,41.3972395,eixample_006288,0.0,5.0,0.5564884365411151,0.5564884365411151,0.2920763338455076,61.55,0.4733,"LINESTRING (431650.646717 4583115.157507, 431678.005392 4583228.081814, 431682.88435 4583234.808528, 431684.98517 4583238.608092)",0.5,0.2,0.5,0.5,1.0,0.53
754107448,Carrer de Ribes,footway,,,,,,0,"""motor_vehicle""=>""no"",""name:ca""=>""Carrer de Ribes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,no,,,Eixample,2.1819645,41.3952312,eixample_006289,0.0,4.0,1.0,1.0,0.0,61.37,0.4908,"LINESTRING (431587.774137 4582845.807557, 431588.678908 4582849.540671, 431613.03957 4582950.235502, 431614.454342 4582956.628487, 431635.524214 4583051.536574, 431639.426181 4583066.344253)",0.5,0.2,0.5,0.5,1.0,0.53
754107449,Carrer de Sardenya,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Sardenya"",""name:etymology:wikidata""=>""Q165154"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1826449,41.3963301,eixample_006290,0.0,6.0,0.0,0.0,1.0,150.28,0.4997,"LINESTRING (431680.598546 4583082.887609, 431677.173956 4583080.56611, 431673.067726 4583077.77362, 431663.940594 4583071.830883)",0.5,0.2,0.5,0.5,1.0,0.53
754107450,Carrer d'Ausiàs Marc,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer d'Ausiàs Marc"",""name:etymology:wikidata""=>""Q465675"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.182707,41.3966269,eixample_006291,0.0,2.0,0.0,0.0,1.0,122.43,0.5,"LINESTRING (431672.571745 4583114.70637, 431678.053167 4583109.958156, 431680.373342 4583107.760111, 431682.89237 4583105.371444)",0.5,0.2,0.5,0.5,1.0,0.53
