osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,lanes,maxspeed,oneway,sidewalk,cycleway,width,service,access,surface,smoothness,lit,bridge,tunnel,layer,ref,junction,oneway:cycleway,cycleway:both,cycleway:left,cycleway:right,foot,motor_vehicle,bicycle,footway,borough,longitude,latitude,location_id,lighting,connectivity,enclosure
1000038393,Túnel Glòries,primary,,,,,,-43,"""bicycle""=>""no"",""foot""=>""no"",""hazmat""=>""no"",""lanes""=>""3"",""layer""=>""-4"",""lit""=>""yes"",""maxheight""=>""5"",""maxspeed""=>""50"",""name:ca""=>""Túnel Glòries"",""oneway""=>""yes"",""opening_date""=>""2021-11-06"",""psv:lanes""=>""yes|yes|designated"",""ref""=>""C-31"",""surface""=>""concrete"",""tunnel""=>""yes"",""wikidata""=>""Q23499067"",""wikipedia""=>""ca:Túnels de les Glòries Catalanes""",3,50,yes,,,,,,concrete,,yes,,yes,-4,C-31,,,,,,no,,no,,Eixample,2.1848397,41.4017739,eixample_000000,,,
1000249404,Túnel Glòries,primary,,,,,,-43,"""bicycle""=>""no"",""foot""=>""no"",""hazmat""=>""no"",""lanes""=>""3"",""layer""=>""-4"",""lit""=>""yes"",""maxheight""=>""5"",""maxspeed""=>""50"",""name:ca""=>""Túnel Glòries"",""oneway""=>""yes"",""opening_date""=>""2022-04-03"",""psv:lanes""=>""designated|yes|yes|"",""ref""=>""C-31"",""surface""=>""concrete"",""tunnel""=>""yes"",""wikidata""=>""Q23499067"",""wikipedia""=>""ca:Túnels de les Glòries Catalanes""",3,50,yes,,,,,,concrete,,yes,,yes,-4,C-31,,,,,,no,,no,,Eixample,2.1856337,41.4024825,eixample_000001,,,
1000315688,Carrer de los Castillejos,residential,,,,,,3,"""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""30"",""name:ca""=>""Carrer de los Castillejos"",""name:etymology:wikidata""=>""Q2888254"",""oneway""=>""yes"",""surface""=>""asphalt""",2,30,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1848417,41.4015251,eixample_000002,,,
1000315689,Gran Via de les Corts Catalanes,residential,,,,,,3,"""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes""",,,yes,,,,,,,,yes,,,,,,,,,,,,,,Eixample,2.1835569,41.4007514,eixample_000003,,,
1000550226,Gran Via de les Corts Catalanes,residential,,,,,,3,"""lanes""=>""2"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""psv:lanes""=>""designated|yes""",2,,yes,,,,,,,,yes,,,,,,,,,,,,,,Eixample,2.1842378,41.4011756,eixample_000004,,,
1000633517,Gran Via de les Corts Catalanes,primary,,,,,,7,"""change:lanes""=>""no|no|no"",""lanes""=>""3"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""psv:lanes""=>""yes|yes|designated"",""ref""=>""C-31"",""surface""=>""asphalt"",""wikidata""=>""Q263293"",""wikipedia""=>""ca:Gran Via de les Corts Catalanes""",3,50,yes,,,,,,asphalt,,yes,,,,C-31,,,,,,,,,,Eixample,2.1835048,41.4007838,eixample_000005,,,
1000745150,,service,,,,,,0,"""service""=>""parking_aisle""",,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,Eixample,2.1509032,41.3936496,eixample_000006,,,
1002019386,Carrer de Sicília,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Sicília"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1741042,41.4011074,eixample_000007,,,
1002163368,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.159206,41.3750964,eixample_000008,,,
1002255132,,footway,,,,,,0,"""lit""=>""yes""",,,,,,,,,,,yes,,,,,,,,,,,,,,Eixample,2.1813853,41.3925974,eixample_000009,,,
1002592847,,footway,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1825672,41.3947393,eixample_000010,,,
1002592848,,corridor,,,,,,0,"""indoor""=>""yes""",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1826072,41.3947066,eixample_000011,,,
1002592849,,corridor,,,,,,0,"""indoor""=>""yes""",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.182592,41.3946696,eixample_000012,,,
1002592850,,footway,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1818134,41.3941827,eixample_000013,,,
1002592851,,corridor,,,,,,0,"""indoor""=>""yes""",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1818614,41.3941502,eixample_000014,,,
1002592852,,corridor,,,,,,0,"""indoor""=>""yes""",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1819081,41.3941565,eixample_000015,,,
1004978849,,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1695168,41.385725,eixample_000016,,,
1004978851,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1695342,41.3878632,eixample_000017,,,
1005072692,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1708946,41.3871011,eixample_000018,,,
1005245500,,footway,,,,,,0,"""surface""=>""paving_stones"",""wheelchair""=>""yes""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1678106,41.3899687,eixample_000019,,,
1005245501,,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes""",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.175011,41.3899345,eixample_000020,,,
1007151967,,footway,,,,,,-10,"""layer""=>""-1"",""surface""=>""paving_stones"",""tunnel""=>""building_passage""",,,,,,,,,paving_stones,,,,building_passage,-1,,,,,,,,,,,Eixample,2.1728466,41.3989521,eixample_000021,,,
1007205016,Carrer de Berlín,secondary,,,,,,6,"""cycleway:both""=>""no"",""lanes""=>""4"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Carrer de Berlín"",""oneway""=>""yes"",""smoothness""=>""excellent"",""surface""=>""asphalt"",""turn:lanes""=>""left|through;left|none|none""",4,50,yes,,,,,,asphalt,excellent,yes,,,,,,,no,,,,,,,Eixample,2.1427377,41.3857122,eixample_000022,,,
1007205017,Carrer d'Entença,secondary,,,,,,6,"""cycleway:left""=>""separate"",""cycleway:right""=>""no"",""lanes""=>""4"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Carrer d'Entença"",""name:etymology:wikidata""=>""Q1991550"",""oneway""=>""yes"",""surface""=>""asphalt""",4,50,yes,,,,,,asphalt,,yes,,,,,,,,separate,no,,,,,Eixample,2.1425602,41.3857084,eixample_000023,,,
1007205018,Avinguda de Josep Tarradellas,secondary,,,,,,6,"""cycleway:left""=>""separate"",""cycleway:right""=>""no"",""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Avinguda de Josep Tarradellas"",""name:etymology:wikidata""=>""Q8005"",""oneway""=>""yes"",""psv:lanes""=>""yes|designated"",""smoothness""=>""excellent"",""surface""=>""asphalt"",""wikidata""=>""Q4828896"",""wikipedia""=>""en:Avinguda de Josep Tarradellas, Barcelona""",2,50,yes,,,,,,asphalt,excellent,yes,,,,,,,,separate,no,,,,,Eixample,2.142393,41.3845863,eixample_000024,,,
1008820621,,service,,,,,,0,"""service""=>""parking_aisle""",,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,Eixample,2.1563639,41.3955545,eixample_000025,,,
1013564771,Passatge de Maiol,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Passatge de Maiol""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1743768,41.4018579,eixample_000026,,,
1013564772,Passatge de Maiol,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Passatge de Maiol""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1744216,41.4018905,eixample_000027,,,
1013564775,Carrer de Nàpols,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Nàpols"",""name:etymology:wikidata""=>""Q173065"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.171462,41.401292,eixample_000028,,,
1013564776,Carrer de Nàpols,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dashes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Nàpols"",""name:etymology:wikidata""=>""Q173065"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.171875,41.4010906,eixample_000029,,,
1013564777,Carrer de Nàpols,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Nàpols"",""name:etymology:wikidata""=>""Q173065"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1716721,41.4011368,eixample_000030,,,
1013564778,Carrer de Mallorca,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Mallorca"",""name:etymology:wikidata""=>""Q836676"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1717589,41.400851,eixample_000031,,,
1016586286,,cycleway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""yes"",""crossing:signals""=>""yes"",""cycleway""=>""crossing"",""lit""=>""yes"",""oneway""=>""no"",""segregated""=>""yes"",""surface""=>""asphalt""",,,no,,crossing,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.176981,41.3955217,eixample_000032,,,
1017540233,,footway,,,,,,0,"""bicycle""=>""yes"",""cycle_network""=>""ES:BCN"",""footway""=>""sidewalk""",,,,,,,,,,,,,,,,,,,,,,,yes,sidewalk,Eixample,2.1845351,41.3946228,eixample_000033,,,
1017855764,Carrer de Trafalgar,secondary,,,,,,6,"""lanes""=>""3"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Carrer de Trafalgar"",""name:etymology:wikidata""=>""Q171416"",""oneway""=>""yes"",""psv:lanes""=>""yes|yes|designated"",""sidewalk:both""=>""separate"",""surface""=>""asphalt""",3,50,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1789717,41.3906985,eixample_000034,,,
1017861008,Carrer del Bruc,residential,,,,,,3,"""lanes""=>""3"",""lit""=>""yes"",""maxspeed""=>""30"",""name:ca""=>""Carrer del Bruc"",""name:etymology:wikidata""=>""Q11942739"",""oneway""=>""yes"",""sidewalk:both""=>""separate"",""surface""=>""asphalt""",3,30,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1748025,41.3903286,eixample_000035,,,
1023582280,Carrer del Consell de Cent,cycleway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""yes"",""crossing:signals""=>""yes"",""cycleway""=>""crossing"",""est_width""=>""2.5"",""lanes""=>""2"",""lit""=>""yes"",""name:ca""=>""Carrer del Consell de Cent"",""oneway""=>""no"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""1.5""",2,,no,,crossing,1.5,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1833471,41.4043155,eixample_000036,,,
1024819320,Gran Via de les Corts Catalanes,cycleway,,,,,,0,"""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt""",1,,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1807668,41.3985756,eixample_000037,,,
1024823719,Gran Via de les Corts Catalanes,cycleway,,,,,,0,"""cycleway:surface""=>""asphalt"",""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt""",1,,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1804814,41.3988114,eixample_000038,,,
1025476444,Avinguda de la Diagonal,footway,,,,,,0,"""name:ca""=>""Avinguda de la Diagonal""",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1607658,41.396724,eixample_000039,,,
1025549389,Passeig de Sant Joan,cycleway,,,,,,10,"""cycleway:surface""=>""asphalt"",""lanes""=>""2"",""layer""=>""1"",""lit""=>""yes"",""motor_vehicle""=>""no"",""name:ca""=>""Passeig de Sant Joan"",""name:etymology:wikidata""=>""Q40662"",""oneway""=>""no"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""2""",2,,no,,,2,,,asphalt,,yes,,,1,,,,,,,,no,,,Eixample,2.1705667,41.3986549,eixample_000040,,,
1025549390,Carrer de València,cycleway,,,,,,0,"""cycleway:surface""=>""asphalt"",""lit""=>""yes"",""name:ca""=>""Carrer de València"",""oneway""=>""yes"",""segregated""=>""yes"",""smoothness""=>""good"",""surface""=>""asphalt"",""width""=>""2""",,,yes,,,2,,,asphalt,good,yes,,,,,,,,,,,,,,Eixample,2.1703123,41.3980175,eixample_000041,,,
1025549391,Carrer de València,cycleway,,,,,,0,"""cycleway:surface""=>""asphalt"",""name:ca""=>""Carrer de València"",""oneway""=>""yes"",""segregated""=>""yes"",""smoothness""=>""good"",""surface""=>""asphalt"",""width""=>""2""",,,yes,,,2,,,asphalt,good,,,,,,,,,,,,,,,Eixample,2.1630232,41.3925208,eixample_000042,,,
1025549392,Passeig de Gràcia (lateral Llobregat),living_street,,,,,,0,"""bicycle""=>""yes"",""cycleway""=>""shared_lane"",""foot""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""10"",""name:ca""=>""Passeig de Gràcia (lateral Llobregat)"",""name:ru""=>""бульвар Грасиа"",""oneway""=>""yes"",""smoothness""=>""excellent"",""surface""=>""asphalt"",""width""=>""3"",""wikidata""=>""Q1419892"",""wikipedia""=>""ca:Passeig de Gràcia""",1,10,yes,,shared_lane,3,,,asphalt,excellent,yes,,,,,,,,,,yes,,yes,,Eixample,2.1636344,41.3929577,eixample_000043,,,
1025549393,Plaça del Cinc d'Oros,residential,,,,,,3,"""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""10"",""name:ca""=>""Plaça del Cinc d'Oros"",""oneway""=>""yes"",""smoothness""=>""good"",""surface""=>""asphalt"",""wikidata""=>""Q1419892"",""wikipedia""=>""ca:Passeig de Gràcia""",1,10,yes,,,,,,asphalt,good,yes,,,,,,,,,,,,,,Eixample,2.159412,41.3963925,eixample_000044,,,
1025549397,Passeig de Gràcia (lateral Besòs),living_street,,,,,,0,"""bicycle""=>""yes"",""cycleway""=>""shared_lane"",""foot""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""10"",""name:ca""=>""Passeig de Gràcia (lateral Besòs)"",""name:etymology:wikidata""=>""Q2741611"",""name:ru""=>""бульвар Грасиа"",""oneway""=>""yes"",""surface""=>""asphalt"",""wikidata""=>""Q1419892"",""wikipedia""=>""ca:Passeig de Gràcia""",1,10,yes,,shared_lane,,,,asphalt,,yes,,,,,,,,,,yes,,yes,,Eixample,2.1650384,41.3922579,eixample_000045,,,
1025549398,Carrer d'Aragó,cycleway,,,,,,0,"""cycleway:surface""=>""asphalt"",""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Carrer d'Aragó"",""name:etymology:wikidata""=>""Q4040"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""1.5""",1,,yes,,,1.5,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1685793,41.3948673,eixample_000046,,,
1025549400,Passeig de Sant Joan,cycleway,,,,,,10,"""crossing""=>""traffic_signals"",""crossing:markings""=>""yes"",""crossing:signals""=>""yes"",""cycle_network""=>""ES:BCN"",""cycleway""=>""crossing"",""cycleway:surface""=>""asphalt"",""lanes""=>""2"",""layer""=>""1"",""lit""=>""yes"",""motor_vehicle""=>""no"",""name:ca""=>""Passeig de Sant Joan"",""name:etymology:wikidata""=>""Q40662"",""oneway""=>""no"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""2""",2,,no,,crossing,2,,,asphalt,,yes,,,1,,,,,,,,no,,,Eixample,2.1720593,41.3975262,eixample_000047,,,
1025876539,Avinguda Diagonal (lateral mar),tertiary,,,,,,4,"""bicycle""=>""no"",""cycleway:left""=>""separate"",""cycleway:right""=>""no"",""lanes""=>""1"",""maxspeed""=>""30"",""name:ca""=>""Avinguda Diagonal (lateral mar)"",""oneway""=>""yes"",""smoothness""=>""excellent"",""surface""=>""asphalt"",""wikidata""=>""Q791045"",""wikipedia""=>""ca:Avinguda Diagonal""",1,30,yes,,,,,,asphalt,excellent,,,,,,,,,separate,no,,,no,,Eixample,2.1473053,41.3933119,eixample_000048,,,
1025876540,Avinguda Diagonal,cycleway,,,,,,0,"""cycle_network""=>""ES:BCN"",""name:ca""=>""Avinguda Diagonal"",""oneway""=>""yes"",""surface""=>""asphalt""",,,yes,,,,,,asphalt,,,,,,,,,,,,,,,,Eixample,2.1465667,41.3931388,eixample_000049,,,
1025876541,Carrer de Calvet,tertiary_link,,,,,,4,"""bicycle""=>""yes"",""cycleway:both""=>""no"",""lane_markings""=>""no"",""lit""=>""yes"",""maxspeed""=>""30"",""name:ca""=>""Carrer de Calvet"",""oneway""=>""yes"",""surface""=>""asphalt"",""width""=>""6""",,30,yes,,,6,,,asphalt,,yes,,,,,,,no,,,,,yes,,Eixample,2.145744,41.3929286,eixample_000050,,,
1025876542,Avinguda Diagonal,cycleway,,,,,,0,"""cycle_network""=>""ES:BCN"",""cycleway:surface""=>""asphalt"",""est_width""=>""2.5"",""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Avinguda Diagonal"",""name:etymology:wikidata""=>""Q189791"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""1.5""",1,,yes,,,1.5,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1453827,41.3928489,eixample_000051,,,
1026834351,Avinguda Diagonal,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda Diagonal"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1502825,41.3941039,eixample_000052,,,
1026834352,Avinguda Diagonal,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Avinguda Diagonal""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1506933,41.394154,eixample_000053,,,
103162866,,service,,,,,,0,"""access""=>""no"",""bus""=>""designated"",""lit""=>""24/7"",""smoothness""=>""bad"",""surface""=>""sett"",""vehicle""=>""no""",,,,,,,,no,sett,bad,24/7,,,,,,,,,,,,,,Eixample,2.1832371,41.3948121,eixample_000054,,,
103348969,Carrer de la Diputació,residential,,,,,,3,"""foot""=>""no"",""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""30"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""oneway""=>""yes"",""parking:both""=>""no"",""parking:left:restriction""=>""no_parking"",""parking:right:restriction""=>""no_stopping"",""postal_code""=>""08013"",""sidewalk:both""=>""separate"",""surface""=>""asphalt"",""width""=>""5""",2,30,yes,,,5,,,asphalt,,yes,,,,,,,,,,no,,,,Eixample,2.1573295,41.3830864,eixample_000055,,,
103348976,Gran Via de les Corts Catalanes,primary,,,,,,7,"""lanes""=>""5"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""psv:lanes""=>""yes|yes|yes|yes|designated"",""ref""=>""C-31"",""surface""=>""asphalt"",""turn:lanes""=>""none|none|none|merge_to_left|none"",""width""=>""18"",""wikidata""=>""Q263293"",""wikipedia""=>""ca:Gran Via de les Corts Catalanes""",5,50,yes,,,18,,,asphalt,,yes,,,,C-31,,,,,,,,,,Eixample,2.1512294,41.3766077,eixample_000056,,,
1033562162,Gran Via de les Corts Catalanes,cycleway,,,,,,0,"""cycleway:surface""=>""asphalt"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt""",,,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1728918,41.3926683,eixample_000057,,,
1033562428,Gran Via de les Corts Catalanes,cycleway,,,,,,0,"""check_date:surface""=>""2024-04-27"",""cycleway:surface""=>""asphalt"",""footway:surface""=>""asphalt"",""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""2""",1,,yes,,,2,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1732016,41.3933514,eixample_000058,,,
1035828781,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1749719,41.3944529,eixample_000059,,,
1035828782,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""concrete""",,,,,,,,,concrete,,yes,,,,,,,,,,,,,,Eixample,2.1678427,41.3890588,eixample_000060,,,
1035828783,Gran Via de les Corts Catalanes,footway,,,,,,0,"""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""surface""=>""concrete:plates""",,,,,,,,,concrete:plates,,yes,,,,,,,,,,,,,,Eixample,2.1676649,41.388894,eixample_000061,,,
1035831981,,footway,,,,,,0,"""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.175497,41.4038663,eixample_000062,,,
1035831982,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1755224,41.4038742,eixample_000063,,,
1035831983,,footway,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1796308,41.4001722,eixample_000064,,,
1036088049,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.159097,41.375003,eixample_000065,,,
1036088050,,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""wheelchair""=>""yes""",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1592043,41.3751268,eixample_000066,,,
1036088051,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no"",""step_count""=>""19"",""surface""=>""paving_stones"",""tactile_paving""=>""no""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1589152,41.3751644,eixample_000067,,,
1036088052,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1597338,41.3750374,eixample_000068,,,
1036088055,,footway,,,,,,0,"""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1589152,41.375144,eixample_000069,,,
1036088056,,footway,,,,,,0,"""wheelchair""=>""yes""",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1458394,41.3782426,eixample_000070,,,
1036387815,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""up"",""surface""=>""paving_stones"",""tactile_paving""=>""yes""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1605594,41.3954839,eixample_000071,,,
1036387816,,footway,,,,,,0,"""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,,Eixample,2.1605296,41.3954886,eixample_000072,,,
1036387817,,footway,,,,,,0,"""surface""=>""paving_stones"",""wheelchair""=>""yes""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1604444,41.3954962,eixample_000073,,,
1036387819,,footway,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1676168,41.3897534,eixample_000074,,,
1037372539,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1"",""wheelchair""=>""yes""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1709228,41.3948761,eixample_000075,,,
1037372540,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""up"",""ramp""=>""no"",""surface""=>""paving_stones"",""tactile_paving""=>""yes""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1708893,41.394828,eixample_000076,,,
1037372541,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""paving_stones"",""wheelchair""=>""yes""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1708032,41.3948276,eixample_000077,,,
1037373240,,corridor,,,,,,-10,"""indoor""=>""corridor"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1677331,41.3994295,eixample_000078,,,
1037373241,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1685678,41.400016,eixample_000079,,,
1037373242,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""lit""=>""yes"",""ramp""=>""no"",""step_count""=>""16"",""surface""=>""paving_stones"",""tactile_paving""=>""no""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1687199,41.3999194,eixample_000080,,,
1037373243,,footway,,,,,,0,"""lit""=>""yes"",""smoothness""=>""excellent"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,excellent,yes,,,,,,,,,,,,,,Eixample,2.1687468,41.3998993,eixample_000081,,,
1037373244,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1711725,41.3948632,eixample_000082,,,
1037373245,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1714167,41.3946794,eixample_000083,,,
1037373246,,footway,,,,,,0,"""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1714206,41.3946407,eixample_000084,,,
1038705311,Carrer Nàpols,cycleway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""cycleway""=>""crossing"",""cycleway:surface""=>""asphalt"",""lit""=>""yes"",""name:ca""=>""Carrer Nàpols"",""name:etymology:wikidata""=>""Q173065"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""1""",,,yes,,crossing,1,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1732173,41.4001227,eixample_000085,,,
