osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
12373447,0,0.4882,8,0.2581550328565084,0.3744,115.55,116.82,115.55,0.0,0.43739694404748825,0.5555555555555556,0.39452169613173027,0.3744,0.4382184453127964,high,1.0
"[1446575233, 1393577226]",0,0.2471,7,0.2881977963949428,0.4474,80.45,83.48,80.45,0.0,0.17236451577443113,0.4444444444444444,0.44043411510151914,0.4474,0.30505709624796085,high,1.0
4743395,0,0.7867,7,0.05706729079766236,0.235,78.5,87.55,78.5,0.0,0.7655270968451137,0.4444444444444444,0.08721226198851859,0.235,0.29765924352213663,medium,0.9999
185957649,0,0.742,8,0.033291100375801914,0.3362,19.72,29.48,19.72,0.0,0.7163900186874793,0.5555555555555556,0.0508766427716845,0.3362,0.07466140597139498,low,1.0
238326403,0,0.7485,9,0.05397704002895304,0.0028,53.68,53.68,63.44,0.0,0.7235352313949655,0.6666666666666666,0.08248963093518079,0.0028,0.20349785651959484,low,1.0
18502409,0,0.285,5,0.3445752888136211,0.5,198.27,198.27,201.52,0.0,0.2140266021765417,0.2222222222222222,0.5265922026915979,0.5,0.7520391517128876,high,1.0
40653591,0,1.0,6,0.0,,51.76,51.76,57.15,0.0,1.0,0.3333333333333333,0.0,0.2257,0.19621381691262949,low,0.9999
625774638,0,1.0,5,0.0,,50.9,50.9,58.38,0.0,1.0,0.2222222222222222,0.0,0.2257,0.19295117417200958,medium,0.8981
86772180,0,0.3885,6,0.4866565930942785,0.251,113.28,116.96,113.28,0.0,0.3278003737495878,0.3333333333333333,0.7437259015126869,0.251,0.4296065859858113,high,1.0
237649291,0,0.7666,5,0.0651097263836042,1.0,40.46,72.81,40.46,0.0,0.7434319006265802,0.2222222222222222,0.09950299788193646,1.0,0.1533442088091354,low,0.9999
10853180,0,0.5046,6,0.3533330259699299,0.162,64.6,64.6,72.36,0.0,0.45542486534022214,0.3333333333333333,0.5399760878669193,0.162,0.24492583178421032,high,1.0
18616637,0,0.417,6,0.3636682713370915,0.2336,63.9,70.76,63.9,0.0,0.3591293833131802,0.3333333333333333,0.555770777155261,0.2336,0.24227019234417088,high,1.0
4785520,0,0.3953,4,0.44106041750872876,0.1118,167.99,167.99,172.81,0.0,0.3352753655051116,0.1111111111111111,0.6740442054787769,0.1118,0.637163777078038,high,1.0
10851770,0,0.6327,6,0.1891017000507425,0.0,1.5,1.5,6.11,0.0,0.596240518852369,0.3333333333333333,0.2889919387582908,0.0,0.005538905117796578,medium,0.5251
"[62126122, 62125871, 886813239]",0,0.415,4,0.4429950733783727,0.1132,209.07,214.04,209.07,0.0,0.3569308563262614,0.1111111111111111,0.6770008153371149,0.1132,0.7930118745020677,high,1.0
10851770,0,0.8283,7,0.1114320682134971,0.9893,113.84,113.92,113.84,0.0,0.811256458173024,0.4444444444444444,0.17029444697865473,0.9893,0.4317310975378429,low,0.9989
62173510,0,0.4722,7,0.374321002797725,0.4303,55.15,57.68,55.15,0.0,0.4198087281521381,0.4444444444444444,0.5720506599752136,0.4303,0.2090746993436777,high,1.0
"[8380793, 1472407717]",0,1.0,5,0.0,,140.38,140.38,166.7,0.0,1.0,0.2222222222222222,0.0,0.2257,0.5324177700216246,medium,0.9294
4809707,0,0.3005,6,0.4232475080579877,0.5502,127.9,127.9,144.1,0.0,0.23106518632516215,0.3333333333333333,0.6468218841791048,0.5502,0.4850715125763497,high,1.0
"[1408654608, 1408654609, 1050464821, 1050464822, 295215799]",0,0.6999,5,0.13889534731209519,0.647,191.51,220.26,191.51,0.0,0.6701110256128393,0.2222222222222222,0.21226480615170407,0.647,0.7263932622633636,high,1.0
352987332,0,0.2688,5,0.46346484167414675,0.1191,190.74,190.74,192.84,0.0,0.19621853358249972,0.2222222222222222,0.7082834427494618,0.1191,0.7234720588793203,high,1.0
"[1408620384, 23620139, 23620132, 901661389]",0,0.9981,4,0.0,0.5,138.64,138.64,150.37,0.0,0.9979113993624271,0.1111111111111111,0.0,0.5,0.5258166091278121,medium,0.9345
32465719,2,0.998,6,0.0,0.5,31.22,31.22,31.91,1.0,0.9978014730130812,0.3333333333333333,0.0,0.5,0.1182897682006146,low,1.0
32465719,0,0.8851,6,0.023091155706133754,0.5,37.18,42.55,37.18,0.0,0.8736946246015169,0.3333333333333333,0.03528872481788649,0.5,0.14090064114723624,low,1.0
136859456,0,0.6334,6,0.15363543195485396,0.5,140.79,141.81,140.79,0.0,0.5970100032977904,0.3333333333333333,0.23479112737054622,0.5,0.533973215979362,high,1.0
246630083,0,0.7271,8,0.044099430689377266,0.0,86.87,86.87,87.7,0.0,0.7000109926349345,0.5555555555555556,0.06739431728874065,0.0,0.3294131036837513,medium,1.0
246638747,0,0.5069,6,0.3332894217750973,0.0,97.62,97.62,99.21,0.0,0.45795317137517866,0.3333333333333333,0.5093447395796529,0.0,0.3701961379415001,high,1.0
553234917,0,0.5175,6,0.18877462108514245,0.0297,11.03,14.07,11.03,0.0,0.46960536440584805,0.3333333333333333,0.28849208505855967,0.0297,0.04169353920861945,high,0.9996
4813536,0,0.7142,8,0.20790962643105143,0.3681,91.21,91.21,98.1,0.0,0.6858304935693085,0.5555555555555556,0.31773488029297925,0.3681,0.3458780682119959,medium,1.0
295215808,0,0.7684,10,0.0970279389621799,0.4438,94.48,100.98,94.48,0.0,0.745410574914807,0.7777777777777778,0.14828154472898603,0.4438,0.3582836981676088,low,1.0
"[295215808, 1122460246]",0,0.6217,11,0.10928312099121361,0.3684,71.17,71.17,75.73,0.0,0.5841486204243157,0.8888888888888888,0.16701034945922308,0.3684,0.2698509048142949,low,1.0
"[1408629211, 827052044]",0,0.7394,5,0.13512163636602756,0.5874,43.5,43.5,43.63,0.0,0.713531933604485,0.2222222222222222,0.20649768696491289,0.5874,0.1648772715201639,medium,1.0
