osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
283341696,0,0.9433,6,0.00026789348045828693,0.5,59.36,59.36,60.76,0.0,0.9298093587521664,0.23076923076923078,0.0004211557427785768,0.49994999499949994,0.05015028999618983,0.0,low,1.0
183975106,0,0.9379,7,0.00026789348045828693,0.5,43.83,43.83,44.43,0.0,0.9231245357761821,0.3076923076923077,0.0004211557427785768,0.49994999499949994,0.03700097370983447,0.0,low,1.0
640315274,0,0.9661,6,0.00026789348045828693,0.5,51.79,52.75,51.79,0.0,0.9580341668729883,0.23076923076923078,0.0004211557427785768,0.49994999499949994,0.04374073917276999,0.0,low,1.0
297806877,0,1.0,6,0.008006521711983695,0.5,58.09,61.67,58.09,0.0,1.0,0.23076923076923078,0.012736652930337157,0.49994999499949994,0.04907497565725414,0.0,low,1.0
283341696,0,0.9839,7,0.008006521711983695,0.5,78.56,92.71,78.56,0.0,0.9800693240901213,0.3076923076923077,0.012736652930337157,0.49994999499949994,0.06640701071080819,0.0,low,1.0
215866041,0,0.8696,6,0.013328530209600304,0.5,86.79,132.17,86.79,0.0,0.8385739044317901,0.23076923076923078,0.021206265208331368,0.49994999499949994,0.07337538630879303,0.0,low,1.0
283341696,0,1.0,7,0.008006521711983695,0.5,90.51,90.55,90.51,0.0,1.0,0.3076923076923077,0.012736652930337157,0.49994999499949994,0.07652512594725033,0.0,low,1.0
24296357,0,1.0,7,0.008006521711983695,0.5,59.34,79.31,59.34,0.0,1.0,0.3076923076923077,0.012736652930337157,0.49994999499949994,0.050133355912112106,0.0,low,1.0
297806876,0,0.8966,6,0.008006521711983695,0.5,68.01,79.98,68.01,0.0,0.8719980193117107,0.23076923076923078,0.012736652930337157,0.49994999499949994,0.057474281359806964,0.0,low,1.0
285531478,0,0.9095,7,0.008006521711983695,0.5,58.85,85.67,58.85,0.0,0.8879673186432285,0.3076923076923077,0.012736652930337157,0.49994999499949994,0.049718470852207784,0.0,low,1.0
285531479,0,0.9072,8,0.013589714855218751,0.5,142.48,142.63,142.48,0.0,0.8851200792275316,0.38461538461538464,0.02162192269597804,0.49994999499949994,0.12052834342322509,0.0,low,0.9958
444286271,0,0.8708,8,0.06299605415160055,0.1349,99.62,105.07,99.62,0.0,0.8400594206486754,0.38461538461538464,0.10024873024481633,0.1348134813481348,0.0842386012446552,0.0,low,0.9999
97887765,0,0.961,9,0.011477684094066326,0.5,550.09,557.69,550.09,0.0,0.9517207229512255,0.46153846153846156,0.018260770290045397,0.49994999499949994,0.4656534439693494,0.0,medium,1.0
97887765,0,0.9844,10,3.253923378298381e-06,0.5,348.9,355.18,348.9,0.0,0.9806882891804903,0.5384615384615384,0.0,0.49994999499949994,0.29530502518945007,0.0,medium,0.9954
"[624026931, 70971059, 70971084]",0,0.9926,9,0.006425432366367954,0.5,290.42,290.42,452.64,0.0,0.9908393166625403,0.46153846153846156,0.010220457448832387,0.49994999499949994,0.24578976334617503,0.0,medium,0.5695
1372216573,0,0.9951,10,0.08177053204594499,0.5,434.39,434.39,517.32,0.0,0.9939341421143847,0.5384615384615384,0.1301270268612314,0.49994999499949994,0.367689767579696,0.0,medium,1.0
283063604,0,0.8564,9,0.003882450945090053,0.5,350.03,350.03,540.65,0.0,0.8222332260460511,0.46153846153846156,0.006173476562196821,0.49994999499949994,0.29626180093984167,0.0,medium,1.0
70971075,0,0.5524,8,0.24177682161367448,0.5579,366.66,369.96,366.66,0.0,0.44590245110175786,0.38461538461538464,0.3847660856462828,0.5578557855785579,0.3103424918504721,0.0,high,0.9947
31192842,0,1.0,6,0.09453231526049047,0.5,254.46,259.08,254.46,0.0,1.0,0.23076923076923078,0.15043653141227079,0.49994999499949994,0.21534228017442109,0.0,low,0.7986
283063604,0,0.8139,7,0.05356033087706648,0.5,263.08,271.04,263.08,0.0,0.7696211933646941,0.3076923076923077,0.08523242244794993,0.49994999499949994,0.2226408704119216,0.0,medium,0.9994
894268681,0,1.0,10,0.0003671810787835909,1.0,58.99,58.99,59.64,0.0,1.0,0.5384615384615384,0.0005791651601263977,1.0,0.049837009440751874,0.0,low,0.9754
347094564,0,0.9991,10,0.003286339695243057,0.5,89.38,95.7,89.38,0.0,0.9988858628373359,0.5384615384615384,0.00522480630678185,0.49994999499949994,0.07556835019685873,0.0,low,1.0
894268681,0,1.0,10,0.0003671810787835909,1.0,58.99,58.99,59.64,0.0,1.0,0.5384615384615384,0.0005791651601263977,1.0,0.049837009440751874,0.0,low,0.9754
28604334,0,0.9456,9,0.0003671810787835909,1.0,9.38,9.38,10.46,0.0,0.9326565981678633,0.46153846153846156,0.0005791651601263977,1.0,0.007832013885948943,0.0,low,0.9961
285585999,0,0.901,11,0.1425939140316534,1.0,84.1,84.1,86.64,0.0,0.8774449121069572,0.6153846153846154,0.22692327645121066,1.0,0.07109775200033869,0.0,medium,1.0
"[1138018285, 31192925, 1138018286]",0,0.8938,12,0.01867932065117836,0.5,38.46,38.46,38.91,0.0,0.868531814805645,0.6923076923076923,0.02972168198026233,0.49994999499949994,0.03245417213496465,0.0,low,0.9868
285585999,0,0.901,11,0.1425939140316534,1.0,84.1,84.1,86.64,0.0,0.8774449121069572,0.6153846153846154,0.22692327645121066,1.0,0.07109775200033869,0.0,medium,1.0
285586000,0,0.8321,11,0.1425939140316534,0.8829,146.18,150.87,146.18,0.0,0.7921515226541223,0.6153846153846154,0.22692327645121066,0.8828882888288829,0.12366114897760469,0.0,medium,1.0
