osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
558331952,0,0.9741,12,0.036246361425081176,0.058,18.86,7053.12,18.86,0.0,0.9663505261790307,0.5714285714285714,0.03744846597582774,0.057905790579057904,0.005146069194838097,0.0,low,1.0
558331952,0,0.9263,14,0.0007551685404097058,0.0415,30.27,6958.6,30.27,0.0,0.9042484084708327,0.7142857142857143,0.000780213564533433,0.041404140414041404,0.008261010813570335,0.0,low,1.0
4005538,0,0.9431,12,0.07221563242064168,0.1824,77.03,7093.84,77.03,0.0,0.9260750941925426,0.5714285714285714,0.07461065187928047,0.18231823182318233,0.02102653842898834,0.0,low,1.0
558331952,0,0.8485,12,0.07748112914729124,0.1394,162.77,7090.76,162.77,0.0,0.8031700662595818,0.5714285714285714,0.08005077793170795,0.13931393139313933,0.04443364573749861,0.0,low,0.9803
558331952,0,0.9741,12,0.036246361425081176,0.058,18.86,7053.12,18.86,0.0,0.9663505261790307,0.5714285714285714,0.03744846597582774,0.057905790579057904,0.005146069194838097,0.0,low,1.0
23590374,0,0.9758,12,0.06445305414683801,0.5,74.85,7145.43,74.85,0.0,0.9685591789008705,0.5714285714285714,0.066590628984271,0.49994999499949994,0.020431396209107857,0.0,low,0.9986
"[558331952, 4518413, 84235039]",0,0.9143,12,0.01634636433922651,0.3676,149.27,7194.36,149.27,0.0,0.8886579186696114,0.5714285714285714,0.0168884887865771,0.36753675367536753,0.04074813199053233,0.0,low,0.9992
558331952,0,0.8964,12,0.008319199858680957,0.0632,145.27,7106.59,145.27,0.0,0.865402104716123,0.5714285714285714,0.00859510472715469,0.0631063106310631,0.03965612791735714,0.0,low,1.0
4312097,0,0.9601,10,0.02177739803234405,0.0636,209.1,7065.94,209.1,0.0,0.9481616214109393,0.42857142857142855,0.02249964181151497,0.0635063506350635,0.057081782915050276,0.0,low,1.0
4518413,0,0.8316,10,0.03804613437426454,0.2556,71.98,7254.42,71.98,0.0,0.7812134597895283,0.42857142857142855,0.03930792809641985,0.25552555255525555,0.01964788328660466,0.0,low,0.9999
3999930,0,1.0,6,0.0019449619750107061,0.5,182.95,1571.31,182.95,0.0,1.0,0.14285714285714285,0.0020094663010931245,0.49994999499949994,0.04994280628666745,0.0,low,1.0
"[316681008, 747871780]",0,0.9915,7,0.0019449619750107061,0.5,240.33,1643.07,240.33,0.0,0.9889567363908017,0.21428571428571427,0.0020094663010931245,0.49994999499949994,0.0656076047163656,0.0,low,1.0
868207504,0,1.0,6,0.0019449619750107061,0.5,187.38,1591.02,187.38,0.0,1.0,0.14285714285714285,0.0020094663010931245,0.49994999499949994,0.05115220079770898,0.0,low,1.0
3999930,0,1.0,6,0.0019449619750107061,0.5,123.72,1511.38,123.72,0.0,1.0,0.14285714285714285,0.0020094663010931245,0.49994999499949994,0.03377295597312578,0.0,low,1.0
3999931,0,1.0,6,0.0019449619750107061,0.5,42.76,1419.31,42.76,0.0,1.0,0.14285714285714285,0.0020094663010931245,0.49994999499949994,0.011670793532059876,0.0,low,1.0
868207508,0,1.0,6,0.0019449619750107061,0.5,105.97,1505.12,105.97,0.0,1.0,0.14285714285714285,0.0020094663010931245,0.49994999499949994,0.02892718789841086,0.0,low,1.0
