osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
807334397,0,0.5137,6,0.19028601209685644,0.3947,98.76,98.76,100.76,0.0,0.5134080448268962,0.17647058823529413,0.18150625488049174,0.39463946394639465,0.021984969368855963,0.0,medium,0.9401
104864843,0,0.7915,8,0.02114155883751261,0.1008,130.57,130.57,130.71,0.0,0.7913748248949369,0.29411764705882354,0.02016609168419103,0.10071007100710071,0.029066195326969652,0.0,low,1.0
553113575,0,0.8246,8,0.14596853804689935,0.0842,66.12,66.12,66.98,0.0,0.8244946968180908,0.29411764705882354,0.13923357991015298,0.0841084108410841,0.014718977062259582,0.0,low,1.0
317302445,0,0.7518,7,0.14023552468655207,0.0974,62.83,214.09,62.83,0.0,0.7516509905943566,0.23529411764705882,0.1337650865996051,0.09730973097309731,0.013986589970081209,0.0,low,1.0
28401583,0,0.8375,7,0.15070559103906703,0.0013,8.61,8.61,13.84,0.0,0.837402441464879,0.23529411764705882,0.14375206625776035,0.0012001200120012,0.001916672602934891,0.0,low,1.0
727972600,0,0.7476,7,0.15070559103906703,0.0034,5.12,5.12,10.22,0.0,0.7474484690814489,0.23529411764705882,0.14375206625776035,0.0033003300330033004,0.0011397634990739421,0.0,low,1.0
23076536,0,0.6229,6,0.33497190086248574,0.1495,94.15,99.12,94.15,0.0,0.6226736041624975,0.17647058823529413,0.31951636668626504,0.1494149414941494,0.02095873699957259,0.0,low,0.6443
373776805,0,0.7371,6,0.20578396229693666,0.0138,62.66,62.66,62.98,0.0,0.7369421652991794,0.17647058823529413,0.1962891328661815,0.013701370137013702,0.013948746260151018,0.0,low,1.0
3996191,0,1.0,6,0.3129122959321991,0.5,574.01,584.0,574.01,0.0,1.0,0.17647058823529413,0.2984745873614573,0.49994999499949994,0.12778039962957685,0.0,low,0.9383
246686140,0,1.0,6,0.3129122959321991,0.5,638.91,649.1,638.91,0.0,1.0,0.17647058823529413,0.2984745873614573,0.49994999499949994,0.14222779242057274,0.0,low,0.8453
4259081,0,1.0,6,0.37041523625587514,0.5,616.56,627.52,616.56,0.0,1.0,0.17647058823529413,0.3533243539208377,0.49994999499949994,0.13725245761504487,0.0,medium,0.5423
"[172398968, 3996190, 172398943]",0,1.0,6,0.37041523625587514,0.5,569.54,580.7,569.54,0.0,1.0,0.17647058823529413,0.3533243539208377,0.49994999499949994,0.12678533266847128,0.0,low,0.6393
172398967,0,1.0,6,0.37041523625587514,0.5,487.4,498.54,487.4,0.0,1.0,0.17647058823529413,0.3533243539208377,0.49994999499949994,0.10850014247043738,0.0,low,0.8662
461525852,0,1.0,7,0.37041523625587514,0.5,489.55,500.72,489.55,0.0,1.0,0.23529411764705882,0.3533243539208377,0.49994999499949994,0.10897875409602509,0.0,low,0.6478
246686099,0,1.0,6,0.37041523625587514,0.5,404.98,416.44,404.98,0.0,1.0,0.17647058823529413,0.3533243539208377,0.49994999499949994,0.09015262145604788,0.0,low,0.9596
889214840,0,1.0,6,0.23395477912653312,0.4317,134.35,138.14,134.35,0.0,1.0,0.17647058823529413,0.22316015403819328,0.4316431643164316,0.02990766134777034,0.0,low,1.0
4049479,0,0.9768,7,0.004807268668896487,0.0497,88.59,131.64,88.59,0.0,0.9767860716429858,0.23529411764705882,0.004585462283003897,0.0496049604960496,0.01972102507479698,0.0,low,1.0
889214839,0,0.9787,6,0.18822238287212822,0.5,62.12,62.12,64.3,0.0,0.9786872123273964,0.17647058823529413,0.17953784108105245,0.49994999499949994,0.013828536828608063,0.0,low,1.0
3996192,0,0.8377,6,0.10861678783345144,0.0171,72.59,77.98,72.59,0.0,0.8376025615369221,0.17647058823529413,0.10360523172030632,0.017001700170017002,0.01615926414019091,0.0,low,1.0
889214840,0,1.0,6,0.015294351684202151,0.0633,241.18,241.25,241.18,0.0,1.0,0.17647058823529413,0.014588673458650893,0.0632063206320632,0.05368909388801824,0.0,low,1.0
3996195,0,0.8526,11,0.20363949653557678,0.4409,104.03,105.83,104.03,0.0,0.8525115069041425,0.47058823529411764,0.1942436123111788,0.44084408440844086,0.023158124376691836,0.0,low,0.9663
44804339,0,0.7258,11,0.12144334133754175,0.3015,149.68,158.5,149.68,0.0,0.7256353812287373,0.47058823529411764,0.11583997070062045,0.30143014301430143,0.03332027354323978,0.0,low,0.9618
44804339,0,0.8767,13,0.002863427415204875,0.241,65.8,71.28,65.8,0.0,0.8766259755853513,0.5882352941176471,0.0027313094624118826,0.24092409240924093,0.01464774184356746,0.0,low,1.0
3996195,0,0.8352,10,0.205725647627558,0.5,62.87,70.53,62.87,0.0,0.8351010606363819,0.4117647058823529,0.1962335088235777,0.49994999499949994,0.013995494372417722,0.0,low,0.9669
10248729,0,1.0,7,0.24900481000629868,0.0633,219.3,221.7,219.3,0.0,1.0,0.23529411764705882,0.23751577960829517,0.0632063206320632,0.048818385809944444,0.0,low,1.0
889214840,0,1.0,6,0.24900481000629868,0.0633,204.5,206.45,204.5,0.0,1.0,0.17647058823529413,0.23751577960829517,0.0632063206320632,0.04552375694543383,0.0,low,1.0
4004291,0,0.6404,14,0.47065161558731006,0.0492,48.49,48.52,48.49,0.0,0.6401841104662798,0.6470588235294118,0.44893584745733434,0.0491049104910491,0.010794361732440519,0.0,medium,1.0
44804338,0,0.9114,12,0.23462600527011546,0.0745,62.68,62.68,63.33,0.0,0.9113468080848509,0.5294117647058824,0.2238004099464444,0.0744074407440744,0.013953198461319276,0.0,low,1.0
"[1379847835, 511326143]",0,0.9539,12,0.03986009674906287,0.0492,29.4,31.94,29.4,0.0,0.9538723233940364,0.5294117647058824,0.03802096013095654,0.0491049104910491,0.006544735717338652,0.0,low,1.0
3996199,0,0.943,6,0.029661863640419252,0.0492,226.24,226.24,230.13,0.0,0.9429657794676806,0.17647058823529413,0.02829327138706576,0.0491049104910491,0.05036329961532982,0.0,low,1.0
3996203,0,0.9577,7,0.015294351684202151,0.0492,212.75,212.75,216.87,0.0,0.9576746047628577,0.23529411764705882,0.014588673458650893,0.0491049104910491,0.04736028992734008,0.0,low,1.0
3996196,0,0.9637,6,0.029661863640419252,0.4606,289.08,289.08,291.91,0.0,0.9636782069241545,0.17647058823529413,0.02829327138706576,0.46054605460546055,0.06435211568599515,0.0,low,1.0
3996196,0,1.0,7,0.029661863640419252,0.0171,260.44,261.41,260.44,0.0,1.0,0.23529411764705882,0.02829327138706576,0.017001700170017002,0.05797656361305029,0.0,low,1.0
947460270,0,1.0,7,0.015294351684202151,0.0171,234.67,236.67,234.67,0.0,1.0,0.23529411764705882,0.014588673458650893,0.017001700170017002,0.052239902407750394,0.0,low,1.0
3996195,0,0.8035,9,0.2500482260082775,0.5,63.93,74.46,63.93,0.0,0.8033820292175305,0.35294117647058826,0.238511052611914,0.49994999499949994,0.014231461034335376,0.0,low,0.831
44804344,0,1.0,14,0.2500482260082775,0.5,60.73,66.16,60.73,0.0,1.0,0.6470588235294118,0.238511052611914,0.49994999499949994,0.013519108847414162,0.0,low,0.9691
44804344,0,0.645,11,0.16893945256283613,0.5,7.76,7.76,14.2,0.0,0.644786872123274,0.47058823529411764,0.16114462118495623,0.49994999499949994,0.0017274540532839437,0.0,medium,0.9621
4004291,0,0.6404,14,0.47065161558731006,0.0492,48.49,48.52,48.49,0.0,0.6401841104662798,0.6470588235294118,0.44893584745733434,0.0491049104910491,0.010794361732440519,0.0,medium,1.0
335647365,0,0.6082,12,0.5468298859443426,0.1987,196.53,199.64,196.53,0.0,0.6079647788673204,0.5294117647058824,0.521599268187843,0.1986198619861986,0.043749554779883175,0.0,medium,1.0
511326140,0,0.6819,12,0.16419386438814235,0.1987,131.52,131.52,131.87,0.0,0.6817090254152491,0.5294117647058824,0.15661799346637786,0.1986198619861986,0.029277674882461892,0.0,low,0.6758
520054625,0,0.5761,10,0.20036453594199163,0.1987,158.35,158.35,160.1,0.0,0.5758455073043826,0.4117647058823529,0.19111975772151438,0.1986198619861986,0.03525030274967944,0.0,medium,0.948
172398954,0,1.0,6,0.37041523625587514,0.3082,460.94,471.71,460.94,0.0,1.0,0.17647058823529413,0.3533243539208377,0.30813081308130813,0.1026098803248326,0.0,low,0.9969
4049532,0,0.606,6,0.35001647105040834,0.5963,114.04,117.35,114.04,0.0,0.6057634580748449,0.17647058823529413,0.3338667835197153,0.5962596259625963,0.02538645106140476,0.0,medium,0.9999
44618907,0,0.7292,6,0.18409263638095777,0.1564,175.85,177.89,175.85,0.0,0.729037422453472,0.17647058823529413,0.17559864023818955,0.15631563156315634,0.03914597877190483,0.0,low,0.9999
"[7642969, 1184792073, 1184792209]",0,0.84,6,0.19609039212780421,0.1564,217.62,220.26,217.62,0.0,0.8399039423654192,0.17647058823529413,0.18704282201823044,0.15631563156315634,0.0484444009118108,0.0,low,1.0
7643045,0,0.8019,8,0.05328891898970642,0.1453,55.93,58.68,55.93,0.0,0.8017810686411847,0.29411764705882354,0.050830179292979845,0.14521452145214522,0.01245058056703234,0.0,low,1.0
44885765,0,0.6818,9,0.0834659962702099,0.1453,40.48,40.48,40.52,0.0,0.6816089653792274,0.35294117647058826,0.07961489247395938,0.14521452145214522,0.009011255164553355,0.0,low,1.0
44885765,0,0.8333,11,0.05328891898970642,0.5721,76.48,76.48,76.59,0.0,0.8331999199519712,0.47058823529411764,0.050830179292979845,0.5720572057205721,0.01702521726741701,0.0,low,0.9984
"[1184792226, 24769406]",0,0.6171,7,0.26519980058755865,0.6424,69.28,69.28,72.43,0.0,0.6168701220732439,0.23529411764705882,0.2529635366762539,0.6423642364236424,0.015422424846844281,0.0,medium,0.9988
239499977,0,0.999,8,0.0002189885549251497,1.0,8.16,8.16,87.23,0.0,0.9989993996397839,0.29411764705882354,0.00020888446378662518,1.0,0.0018164980766490954,0.0,low,1.0
"[551051371, 269291945, 909056211, 335713716]",0,0.4524,11,0.3796864078045151,0.3957,4.58,4.58,13.07,0.0,0.4520712427456474,0.47058823529411764,0.3621677555332157,0.39563956395639566,0.0010195540675309873,0.0,medium,1.0
"[429442228, 490391709]",0,0.8054,9,0.012718584781308427,0.9938,3.48,3.48,70.05,0.0,0.8052831699019412,0.35294117647058826,0.012131751907511904,0.9937993799379938,0.0007746830032768201,0.0,low,0.9435
4346299,0,0.788,6,0.07179580879689204,0.5,18.15,18.15,48.22,0.0,0.7878727236341805,0.17647058823529413,0.06848316503510814,0.49994999499949994,0.00404037256019376,0.0,low,1.0
7971493,0,0.6095,7,0.35908006151560484,0.5,74.02,74.02,80.98,0.0,0.6092655593356013,0.23529411764705882,0.34251218179687376,0.49994999499949994,0.016477596523721327,0.0,medium,0.9997
"[29419688, 43405580, 44360624, 437147506, 1332177023]",0,0.932,6,0.12831738755179325,0.1411,56.34,56.34,126.69,0.0,0.9319591755053033,0.17647058823529413,0.12239684984536996,0.14101410141014104,0.012541850690981623,0.0,low,1.0
4526341,0,0.875,6,0.22431130235965271,0.0715,30.92,30.92,52.21,0.0,0.8749249549729838,0.17647058823529413,0.21396162529328294,0.0714071407140714,0.0068831030061262295,0.0,low,1.0
43405581,0,0.9201,6,0.22431130235965271,0.0896,19.25,19.25,40.2,0.0,0.9200520312187312,0.17647058823529413,0.21396162529328294,0.0895089508950895,0.004285243624447928,0.0,low,1.0
43407377,0,0.9304,6,0.01566721960259324,0.0634,127.18,127.18,153.45,0.0,0.9303582149289574,0.17647058823529413,0.014944337328465434,0.0633063306330633,0.028311547228949994,0.0,low,1.0
"[4078600, 437147507, 626418870, 685989638]",0,0.9127,9,0.014108682743624094,0.1184,111.25,203.43,111.25,0.0,0.9126475885531319,0.35294117647058826,0.013457711037575574,0.11831183118311832,0.024765368998432825,0.0,low,1.0
15241576,0,0.9399,6,0.02823623910637732,0.5,64.24,64.24,64.42,0.0,0.9398639183510106,0.17647058823529413,0.02693342487394181,0.49994999499949994,0.014300470152443368,0.0,low,1.0
842864238,0,0.9432,6,0.02823623910637732,0.5,54.34,54.34,55.81,0.0,0.9431658995397239,0.17647058823529413,0.02693342487394181,0.49994999499949994,0.012096630574155864,0.0,low,1.0
"[4066560, 1501521115, 1501521116, 178448637]",0,1.0,6,0.027037790508583893,0.5,100.06,107.36,100.06,0.0,1.0,0.17647058823529413,0.02579027244638984,0.49994999499949994,0.022274362444792705,0.0,low,1.0
"[4298507, 15220435]",0,1.0,7,0.027037790508583893,0.5,78.04,81.68,78.04,0.0,1.0,0.23529411764705882,0.02579027244638984,0.49994999499949994,0.017372488958541106,0.0,low,1.0
"[27889912, 27889917, 114491670]",0,1.0,6,0.017314630656175032,0.5,334.74,335.01,334.74,0.0,1.0,0.17647058823529413,0.016515737177024127,0.49994999499949994,0.07451649095312723,0.0,low,1.0
147124194,0,1.0,9,0.004276335534340652,0.5,47.93,47.93,102.95,0.0,1.0,0.35294117647058826,0.00407902629338134,0.49994999499949994,0.010669700099729307,0.0,low,1.0
3997425,0,1.0,10,0.18301428479411644,0.5,66.67,66.67,124.35,0.0,1.0,0.4117647058823529,0.17457004357036263,0.49994999499949994,0.014841412594386665,0.0,low,1.0
72147158,0,0.9022,9,0.0008612841554403653,0.5,66.78,66.78,68.76,0.0,0.9021412847708625,0.35294117647058826,0.0008215446782395414,0.49994999499949994,0.014865899700812082,0.0,low,1.0
3997427,0,0.9967,12,0.002484803849829143,0.5,17.47,17.47,19.62,0.0,0.9966980188112868,0.5294117647058824,0.002370155509973237,0.49994999499949994,0.0038889977204730015,0.0,low,1.0
3997432,0,0.8347,12,0.04014008773120977,0.5,60.14,145.28,60.14,0.0,0.8346007604562737,0.5294117647058824,0.038288032387141076,0.49994999499949994,0.013387768912950564,0.0,low,0.9994
335732461,0,0.9155,12,0.08422442449678579,0.5,43.38,113.92,43.38,0.0,0.915449269561737,0.5294117647058824,0.08033832697914423,0.49994999499949994,0.009656824333950705,0.0,low,0.9999
3997433,0,0.6897,6,0.08161578248739722,0.5,22.49,22.49,25.95,0.0,0.689513708224935,0.17647058823529413,0.07785004717211941,0.49994999499949994,0.005006500213705656,0.0,low,0.9996
3997425,0,0.6898,12,0.215616744591812,0.5,100.73,105.68,100.73,0.0,0.6896137682609566,0.5294117647058824,0.20566823262120848,0.49994999499949994,0.022423511183929337,0.0,medium,0.9973
44804352,0,0.8548,12,0.16041791370997088,0.5,63.64,63.64,64.97,0.0,0.8547128276966179,0.5294117647058824,0.15301626437093258,0.49994999499949994,0.014166904117395641,0.0,low,0.9693
"[136091483, 3997428, 554505591]",0,0.9731,12,0.00025470057143516076,0.5,1.18,1.18,15.69,0.0,0.9730838503101861,0.5294117647058824,0.0002429487352467115,0.49994999499949994,0.0002626798689271976,0.0,low,1.0
"[136091483, 3997428, 554505591]",0,0.9731,12,0.00025470057143516076,0.5,1.18,1.18,15.69,0.0,0.9730838503101861,0.5294117647058824,0.0002429487352467115,0.49994999499949994,0.0002626798689271976,0.0,low,1.0
44804349,0,0.6731,11,0.2594747295903311,0.3378,89.76,89.76,96.29,0.0,0.6729037422453472,0.47058823529411764,0.24750261926983527,0.33773377337733773,0.01998147884314005,0.0,medium,0.981
147124756,0,0.7659,10,0.23939349750714464,0.3388,83.13,85.5,83.13,0.0,0.7657594556734041,0.4117647058823529,0.22834793107845583,0.33873387338733874,0.018505574155862656,0.0,low,0.8686
4004283,0,0.7232,6,0.2629716346329794,0.5,196.15,200.96,196.15,0.0,0.7230338202921752,0.17647058823529413,0.25083817783762224,0.49994999499949994,0.043664962957686286,0.0,medium,0.6357
1436391989,0,0.5872,6,0.28022743689574403,0.5,112.47,118.41,112.47,0.0,0.5869521713027817,0.17647058823529413,0.26729780095567296,0.49994999499949994,0.02503695326969654,0.0,medium,0.9955
1436391989,0,1.0,6,0.002484803849829143,0.5,60.27,60.27,75.99,0.0,1.0,0.17647058823529413,0.002370155509973237,0.49994999499949994,0.013416708220544239,0.0,low,1.0
3996195,0,0.8074,6,0.2743715308610153,0.5,180.25,188.92,180.25,0.0,0.8072843706223735,0.17647058823529413,0.26171208521330264,0.49994999499949994,0.0401254630289215,0.0,low,0.9341
3997429,0,0.5876,8,0.3935691475769427,0.5,114.82,127.25,114.82,0.0,0.5873524114468681,0.29411764705882354,0.3754099485660606,0.49994999499949994,0.025560086906966803,0.0,medium,1.0
