osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
44335075,0,0.9179,7,0.04765658553520691,0.4874,3.36,3.36,13.06,0.0,0.8922147827228567,0.2,0.06494361018230926,0.48724617385215563,0.00744328922495274,low,1.0
"[43407368, 6601826, 131543170]",0,0.7408,6,0.1363379288077905,0.0018,12.73,12.73,16.71,0.0,0.6597085466719179,0.13333333333333333,0.18579951295670213,0.0015004501350405122,0.029584120982986763,high,0.9998
43682124,0,0.945,6,0.1613301116226843,0.0825,12.52,12.52,17.69,0.0,0.9277930943941182,0.13333333333333333,0.21985913254447229,0.08222466740022007,0.029087901701323245,medium,0.9973
43682125,0,0.9153,7,0.1613301116226843,0.0825,55.86,55.86,68.48,0.0,0.8888013653669424,0.2,0.21985913254447229,0.08222466740022007,0.13149810964083175,medium,0.9294
44804321,1,0.9517,7,0.16457702166225754,0.5,54.6,54.6,75.12,0.007142857142857143,0.936589208349744,0.2,0.22428405699395546,0.4998499549864959,0.12852079395085064,medium,1.0
31784950,5,1.0,8,0.031429513432772886,0.4874,2.14,2.14,72.97,0.03571428571428571,1.0,0.26666666666666666,0.04282917916498921,0.48724617385215563,0.0045604914933837426,low,1.0
43682138,0,0.9861,6,0.0452519427670242,0.4874,37.93,37.93,54.87,0.0,0.9817513456741499,0.13333333333333333,0.06166653676557762,0.48724617385215563,0.08913043478260868,low,0.8653
4261169,0,0.9744,8,0.16457702166225754,0.5,57.74,57.74,60.5,0.0,0.9663909675725351,0.26666666666666666,0.22428405699395546,0.4998499549864959,0.13594045368620036,medium,0.9132
1436555094,7,0.4871,9,0.16457702166225754,0.4257,8.29,8.29,22.28,0.05,0.3266377839044243,0.3333333333333333,0.22428405699395546,0.42552765829748923,0.01909262759924385,medium,0.9987
4526343,5,0.6444,11,0.34724565648225425,0.0345,83.92,83.92,89.8,0.03571428571428571,0.5331495339372455,0.4666666666666667,0.4732268667784089,0.03421026307892368,0.1978024574669187,high,1.0
248346183,3,0.6443,12,0.07481112069334529,0.0345,130.45,130.45,131.65,0.02142857142857143,0.5330182486543258,0.5333333333333333,0.1019501071505435,0.03421026307892368,0.307750472589792,medium,0.9998
4680951,7,0.5342,11,0.1619921264226325,0.0345,25.89,25.89,30.52,0.05,0.3884731521596429,0.4666666666666667,0.22076133354126848,0.03421026307892368,0.0606805293005671,medium,0.9957
15218911,3,0.4103,11,0.5086365456766547,0.3327,190.74,190.74,198.25,0.02142857142857143,0.22581068662202963,0.4666666666666667,0.6931721325283626,0.33249974992497744,0.4502126654064272,high,1.0
1459054567,15,0.5431,11,0.1860873239126934,0.0643,139.09,139.09,141.64,0.10714285714285714,0.40015754233950374,0.4666666666666667,0.2535985317356814,0.06401920576172852,0.32816635160680524,high,1.0
248729535,6,0.6556,10,0.2505427630820256,0.0643,64.67,64.67,73.73,0.04285714285714286,0.5478534856242614,0.4,0.34143910791623955,0.06401920576172852,0.1523156899810964,high,0.9977
428732053,12,0.5653,12,0.1512747265105156,0.0489,10.99,10.99,16.76,0.08571428571428572,0.42930287514769594,0.5333333333333333,0.20615554393576163,0.04861458437531259,0.025472589792060487,medium,1.0
4645470,21,0.5684,18,0.1509104118463373,0.381,7.65,7.65,12.03,0.15,0.4333727189182093,0.9333333333333333,0.20565905193408002,0.380814244273282,0.017580340264650284,low,1.0
