id,lon,lat,first_seen_at,last_seen_at,object_type
1710338872669460,-0.12839542,51.511494,2022-07-23T15:27:24+0000,2022-07-23T15:27:24+0000,panoptic
1710338892669458,-0.12842831,51.51141,2022-07-23T15:27:28+0000,2022-07-23T15:27:28+0000,panoptic
1710338902669457,-0.12856683,51.511364,2022-07-23T15:27:24+0000,2022-07-23T15:27:24+0000,panoptic
1710338922669455,-0.12839828,51.5115,2022-07-23T15:27:24+0000,2022-07-23T15:27:24+0000,panoptic
1710338976002783,-0.12845364,51.511433,2022-07-23T15:27:26+0000,2022-07-23T15:27:26+0000,panoptic
3172002896376043,-0.12522303,51.517933,2022-01-30T13:27:59+0000,2022-09-12T15:03:40+0000,panoptic
3172002899709376,-0.12543057,51.51768,2022-01-30T13:28:29+0000,2022-01-30T13:28:29+0000,panoptic
3172002903042709,-0.12455328,51.51824,2022-01-30T13:27:12+0000,2022-01-30T13:27:12+0000,panoptic
3172002906376042,-0.12492246,51.518078,2022-01-30T13:27:34+0000,2022-09-12T15:03:26+0000,panoptic
3172002913042708,-0.12549618,51.517715,2022-01-30T13:28:29+0000,2022-09-12T15:05:41+0000,panoptic
3172002916376041,-0.12553008,51.517815,2022-01-30T13:28:23+0000,2022-09-12T15:04:01+0000,panoptic
3172002919709374,-0.12540549,51.51769,2022-01-30T13:28:34+0000,2022-01-30T13:28:34+0000,panoptic
3172002923042707,-0.12546267,51.517845,2022-01-30T13:28:17+0000,2022-09-12T15:03:57+0000,panoptic
3172002926376040,-0.12455275,51.51824,2022-01-30T13:27:09+0000,2022-01-30T13:27:09+0000,panoptic
3172002929709373,-0.12452906,51.518253,2022-01-30T13:27:07+0000,2022-01-30T13:27:07+0000,panoptic
3172002933042706,-0.12460472,51.51822,2022-01-30T13:27:07+0000,2022-01-30T13:27:07+0000,panoptic
3172002943042705,-0.12487306,51.5181,2022-01-30T13:27:16+0000,2022-01-30T13:27:16+0000,panoptic
3172002946376038,-0.124735445,51.51816,2022-01-30T13:27:20+0000,2022-01-30T13:27:20+0000,panoptic
3172002949709371,-0.12566344,51.517784,2022-01-30T13:28:17+0000,2024-09-18T12:33:42+0000,panoptic
3172002956376037,-0.12531534,51.51744,2022-01-30T13:28:29+0000,2022-01-30T13:28:49+0000,panoptic
3172002959709370,-0.12523273,51.51793,2022-01-30T13:27:45+0000,2022-01-30T13:27:45+0000,panoptic
3172002963042703,-0.12532234,51.517628,2022-01-30T13:28:32+0000,2022-01-30T13:28:32+0000,panoptic
3172002966376036,-0.1254395,51.517555,2022-01-30T13:28:29+0000,2022-01-30T13:28:29+0000,panoptic
3172002973042702,-0.12539281,51.517525,2022-01-30T13:28:32+0000,2024-09-18T12:33:36+0000,panoptic
3172002976376035,-0.12533228,51.517616,2022-01-30T13:28:31+0000,2022-09-12T15:05:39+0000,panoptic
3172002979709368,-0.12521088,51.517498,2022-01-30T13:28:38+0000,2022-01-30T13:28:49+0000,panoptic
3172002983042701,-0.12535144,51.517525,2022-01-30T13:28:39+0000,2022-01-30T13:28:39+0000,panoptic
3172002986376034,-0.12548712,51.517597,2022-01-30T13:28:32+0000,2022-01-30T13:28:32+0000,panoptic
3172002989709367,-0.12534721,51.51753,2022-01-30T13:28:29+0000,2024-09-18T12:33:38+0000,panoptic
3172002993042700,-0.12524553,51.51738,2022-01-30T13:28:44+0000,2022-01-30T13:28:49+0000,panoptic
3172002996376033,-0.12523238,51.517555,2022-01-30T13:28:41+0000,2024-09-18T12:33:30+0000,panoptic
3172003003042699,-0.12545012,51.517715,2022-01-30T13:28:29+0000,2022-01-30T13:28:29+0000,panoptic
3172003013042698,-0.12522113,51.517933,2022-01-30T13:27:48+0000,2022-01-30T13:27:48+0000,panoptic
3172003016376031,-0.1253787,51.51752,2022-01-30T13:28:35+0000,2024-09-18T12:33:32+0000,panoptic
3172003019709364,-0.12536347,51.51767,2022-01-30T13:28:29+0000,2022-01-30T13:28:29+0000,panoptic
3172003023042697,-0.12535903,51.517487,2022-01-30T13:28:29+0000,2022-01-30T13:28:29+0000,panoptic
3172003026376030,-0.12533288,51.51745,2022-01-30T13:28:29+0000,2022-09-12T15:05:30+0000,panoptic
3172003029709363,-0.1255186,51.51764,2022-01-30T13:28:28+0000,2022-09-12T15:05:42+0000,panoptic
3172003033042696,-0.12576538,51.517708,2022-01-30T13:28:00+0000,2024-09-18T12:35:36+0000,panoptic
3172003053042694,-0.12590942,51.517628,2022-01-30T13:28:06+0000,2022-01-30T13:28:06+0000,panoptic
3172003083042691,-0.12473611,51.51816,2022-01-30T13:27:25+0000,2022-01-30T13:27:25+0000,panoptic
3172003086376024,-0.12552564,51.517742,2022-01-30T13:28:28+0000,2024-09-18T12:35:32+0000,panoptic
3172003089709357,-0.12530613,51.5176,2022-01-30T13:28:45+0000,2022-01-30T13:28:45+0000,panoptic
3172003106376022,-0.1253356,51.51747,2022-01-30T13:28:41+0000,2024-09-18T12:33:34+0000,panoptic
3172003113042688,-0.1253467,51.517475,2022-01-30T13:28:29+0000,2024-09-18T12:33:36+0000,panoptic
3172003116376021,-0.1253939,51.517525,2022-01-30T13:28:31+0000,2022-09-12T15:05:31+0000,panoptic
3172003123042687,-0.12536016,51.517498,2022-01-30T13:28:29+0000,2022-09-12T15:05:41+0000,panoptic
3172003129709353,-0.12538843,51.51752,2022-01-30T13:28:29+0000,2022-09-12T15:05:30+0000,panoptic
3172003133042686,-0.12557288,51.517677,2022-01-30T13:28:07+0000,2024-09-18T12:35:30+0000,panoptic
3172003139709352,-0.12535717,51.51789,2022-01-30T13:28:11+0000,2024-09-18T12:35:40+0000,panoptic
3172003146376018,-0.12549338,51.51784,2022-01-30T13:28:11+0000,2022-09-12T15:05:30+0000,panoptic
3172003156376017,-0.12531635,51.51763,2022-01-30T13:28:41+0000,2022-01-30T13:28:41+0000,panoptic
3172003159709350,-0.12577084,51.51769,2022-01-30T13:28:18+0000,2024-09-18T12:35:38+0000,panoptic
3172003163042683,-0.12564349,51.51773,2022-01-30T13:28:23+0000,2022-01-30T13:28:23+0000,panoptic
3172003166376016,-0.124741614,51.51816,2022-01-30T13:27:26+0000,2022-01-30T13:27:26+0000,panoptic
3172003169709349,-0.12563235,51.517708,2022-01-30T13:28:23+0000,2022-01-30T13:28:23+0000,panoptic
3172003173042682,-0.1253728,51.517654,2022-01-30T13:28:37+0000,2022-01-30T13:28:37+0000,panoptic
