risk_probability,risk_class,osmid,shap_Lighting_high,shap_Visibility_high,shap_Connectivity_high,shap_Enclosure_high,shap_Land Use_high,shap_Transit Proximity_high,shap_Lighting_low,shap_Visibility_low,shap_Connectivity_low,shap_Enclosure_low,shap_Land Use_low,shap_Transit Proximity_low,shap_Lighting_medium,shap_Visibility_medium,shap_Connectivity_medium,shap_Enclosure_medium,shap_Land Use_medium,shap_Transit Proximity_medium
0.9758,medium,499557812,-0.07449891925863461,0.0,-0.38812440885565813,0.0,0.0,-0.24704184360153122,0.0433926806556274,0.0,0.04108138091639984,0.0,0.0,-0.06852102932222204,0.031106238603007708,0.0,0.3470430279392591,0.0,0.0,0.31556287292375423
1.0,low,"[31324113, 813749604]",-0.38022292776179983,0.0,-0.06682957381776729,0.0,0.0,-0.2626126701568183,0.77769782128751,0.0,0.025516726244989463,0.0,0.0,0.18851537330490403,-0.3974748935257092,0.0,0.041312847572777756,0.0,0.0,0.0740972968519148
1.0,medium,1247523487,-0.08325966816387154,0.0,-0.23740847992691883,0.0,0.0,-0.38899087069948013,0.008137997250269357,0.0,-0.013649178519729854,0.0,0.0,-0.002758892749056936,0.07512167091360329,0.0,0.2510576584466493,0.0,0.0,0.39174976344853774
1.0,high,18122226,0.004721701277572543,0.0,-0.06805681823409071,0.0,0.0,0.3536699181038037,-2.830556969368736e-13,0.0,-0.00413502869678839,0.0,0.0,-0.004135050066782341,-0.004721701277289367,0.0,0.0721918469308794,0.0,0.0,-0.3495348680370202
1.0,high,18122226,0.005656516218253638,0.0,-0.04514133334322984,0.0,0.0,0.32981640437830995,-2.830561306177426e-13,0.0,-0.004135028718760619,0.0,0.0,-0.004135050044810112,-0.0056565162179705725,0.0,0.04927636206199113,0.0,0.0,-0.3256813543334984
1.0,high,176022839,0.004712121081384468,0.0,-0.06861707774101017,0.0,0.0,0.35423978452228444,-2.830556969368736e-13,0.0,-0.0041350286967279,0.0,0.0,-0.004135050066842829,-0.004712121081101361,0.0,0.07275210643773791,0.0,0.0,-0.3501047344554421
1.0,high,2483869,0.003141440787363947,0.0,-0.2378689928403656,0.0,0.0,0.5250623803123857,-3.5776712120887816e-07,0.0,0.010881584587158974,0.0,0.0,-0.01915130558389155,-0.0031410830202427548,0.0,0.2269874082532062,0.0,0.0,-0.5059110747284952
1.0,high,18122226,0.003877286216978998,0.0,-0.23588919211822118,0.0,0.0,0.5223427920131647,-3.5776712120931184e-07,0.0,0.01088158458715897,0.0,0.0,-0.01915130558389155,-0.0038769284498578332,0.0,0.22500760753106205,0.0,0.0,-0.5031914864292747
1.0,high,18122226,0.0031418546080780874,0.0,-0.23786725877686077,0.0,0.0,0.5250602307004022,-3.5776712120887816e-07,0.0,0.010881584587158974,0.0,0.0,-0.01915130558389155,-0.0031414968409568395,0.0,0.2269856741897037,0.0,0.0,-0.5059089251165099
1.0,high,26291686,0.0034937309777193226,0.0,-0.2366961061986647,0.0,0.0,0.5235355589910229,-3.577671212084445e-07,0.0,0.010881584587158974,0.0,0.0,-0.01915130558389155,-0.003493373210598158,0.0,0.2258145216115062,0.0,0.0,-0.5043842534071318
1.0,high,30575232,0.004831402321237077,0.0,0.17554624731774732,0.0,0.0,0.10995716189254584,-1.917537309492623e-13,0.0,-0.004135170575414076,0.0,0.0,-0.004134908188247957,-0.004831402321045272,0.0,-0.1714110767423331,0.0,0.0,-0.10582225370429804
1.0,high,75687497,0.004783617062715295,0.0,0.2423031757279303,0.0,0.0,0.04324803547296885,-2.0386123344984242e-13,0.0,-0.004135689673458266,0.0,0.0,-0.004134389090191658,-0.004783617062511361,0.0,-0.23816748605447224,0.0,0.0,-0.03911364638277684
0.9993,high,"[425548224, 43872913, 262591660, 166491309]",0.006405028334927232,0.0,0.48062366348169056,0.0,0.0,-0.19736696690605515,-2.836117808945743e-06,0.0,-0.00948882795363694,0.0,0.0,0.0012215853075921,-0.0064021922171182966,0.0,-0.47113483552805313,0.0,0.0,0.19614538159846376
0.8307,medium,61074713,0.0055586660207664895,0.0,-0.24285518111869908,0.0,0.0,-0.3030280192379136,-6.336413251734063e-11,0.0,-0.004898702285015538,0.0,0.0,-0.0033713764154637005,-0.005558665957402301,0.0,0.24775388340371443,0.0,0.0,0.30639939565337654
0.9936,low,"[552902458, 1065201821]",0.0031413212626110187,0.0,-0.4111219883481399,0.0,0.0,-0.3016845046508566,-0.0005472858372418906,0.0,0.6009322074053836,0.0,0.0,0.3849679409317524,-0.0025940354253691372,0.0,-0.1898102190572434,0.0,0.0,-0.0832834362808949
1.0,medium,600378579,0.003178915478703581,0.0,-0.46255683925298324,0.0,0.0,-0.2502871456623766,-0.0013762037770747226,0.0,0.007940214269722565,0.0,0.0,-0.014833390754216412,-0.0018027117016287952,0.0,0.45461662498326166,0.0,0.0,0.2651205364165931
1.0,medium,"[3076611, 286754706, 1068358100, 1068358101, 1073693272, 1065201822]",0.0031981116111978736,0.0,-0.3336255667458291,0.0,0.0,-0.37923647553978845,-0.00010647269901202126,0.0,-0.00904398784027258,0.0,0.0,0.0008804145573544316,-0.0030916389121858068,0.0,0.342669554586101,0.0,0.0,0.37835606098243274
0.993,medium,3755258,0.004747178159757365,0.0,-0.28459639621271526,0.0,0.0,-0.42277562662918383,-3.94972304602198e-09,0.0,-0.008728235680773435,0.0,0.0,0.0004581608674221569,-0.0047471742100342745,0.0,0.29332463189348895,0.0,0.0,0.4223174657617617
1.0,medium,627472868,0.004711977425279262,0.0,-0.18093067795823595,0.0,0.0,-0.5334463897070734,-0.0024468116129119618,0.0,-0.052281472888157286,0.0,0.0,0.046459158127819006,-0.00226516581236727,0.0,0.233212150846393,0.0,0.0,0.4869872315792541
1.0,medium,"[73058401, 627472868]",0.004711977469868345,0.0,-0.18138068286869283,0.0,0.0,-0.5329963759232959,-0.002287439787101599,0.0,-0.0510347846054111,0.0,0.0,0.04505298367410366,-0.002424537682766667,0.0,0.23241546747410333,0.0,0.0,0.4879433922491913
0.9978,high,422323614,0.006481661880199718,0.0,0.38537644855233993,0.0,0.0,-0.10374342909572443,-6.26250950446286e-09,0.0,-0.009044396327554926,0.0,0.0,0.0007743238262106441,-0.006481655617690277,0.0,-0.376332052224785,0.0,0.0,0.1029691052695133
