osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
237566136,0,0.5291,7,0.26244357993182416,0.0,61.37,66.86,61.37,0.0,0.4252410594409862,0.4,0.3639596197818068,0.0,0.17953826321340674,high,1.0
526132002,0,0.4731,8,0.30608817035535063,0.0,135.99,135.99,137.79,0.0,0.356890028072745,0.5,0.4244864139224973,0.0,0.398160084378296,high,1.0
237566142,0,0.4427,8,0.3300911250044034,0.0,2.7,2.7,11.48,0.0,0.31978518247284266,0.5,0.4577739732904141,0.0,0.007646783077463963,high,1.0
550092214,0,0.4654,8,0.34022833690896676,0.0695,15.71,17.28,15.71,0.0,0.3474917612596118,0.5,0.47183236935173484,0.0695,0.04576350638696824,high,1.0
237566142,0,0.418,7,0.36948279671999623,0.0,150.95,153.35,150.95,0.0,0.289637495422922,0.4,0.5124027733696589,0.0,0.4419899214813078,high,1.0
651543579,0,0.5247,8,0.2973184536974057,0.0261,113.33,122.46,113.33,0.0,0.41987062126205305,0.5,0.41232447518789783,0.0261,0.3317707722957927,high,1.0
1409641086,0,0.4786,8,0.17639402086473427,0.0,122.0,122.0,129.24,0.0,0.3636030757964116,0.5,0.24462515250855177,0.0,0.357172155162311,high,1.0
"[1409643077, 1409643078]",0,0.4324,7,0.33342951244957214,0.0399,24.21,24.32,24.21,0.0,0.30721347491761264,0.4,0.4624036854195643,0.0399,0.07066682292277042,high,1.0
263405128,0,0.7024,5,0.20826992852319534,0.0,88.22,92.46,88.22,0.0,0.6367630904430612,0.2,0.2888310090000203,0.0,0.25820344544708773,high,1.0
449991621,0,0.3895,8,0.41864650234245965,0.0,130.25,131.84,130.25,0.0,0.25485170267301355,0.5,0.580583536679109,0.0,0.381343021211766,high,1.0
905546719,0,0.5607,8,0.1537645129421564,0.0,201.99,201.99,202.01,0.0,0.46381056999877945,0.5,0.21324230404454902,0.0,0.5915270127739364,high,1.0
905546718,0,0.551,8,0.20130179714903423,0.2947,21.91,22.33,21.91,0.0,0.4519711949224949,0.5,0.27916752839139514,0.2947,0.06392827844837688,medium,1.0
"[1225777280, 1409641109, 1225777278, 1409641111]",0,0.4305,8,0.312997163334579,0.2382,25.15,25.15,26.3,0.0,0.3048944220676187,0.5,0.4340678807598585,0.2382,0.07342083675143558,high,0.9993
4745963,0,0.4346,7,0.19772602499444786,0.0856,242.6,242.6,245.75,0.0,0.3098986940070792,0.4,0.2742086085574723,0.0856,0.710506269776163,high,1.0
237645175,0,0.4157,8,0.21773451837713145,0.0,123.75,123.75,127.92,0.0,0.2868302209202978,0.5,0.3019566054635504,0.0,0.3622993085667408,high,1.0
552422733,0,0.4494,8,0.32539249410411875,0.035,20.71,21.01,20.71,0.0,0.32796289515440014,0.5,0.45125786069811175,0.035,0.06041251611391069,high,1.0
"[1409641105, 1225776662]",0,0.4289,8,0.3376878915143777,0.041,22.49,22.49,23.02,0.0,0.3029415354570975,0.5,0.4683092519634899,0.041,0.0656275635767022,high,1.0
86301093,0,0.4301,8,0.3213644388084604,0.0,103.55,103.55,109.86,0.0,0.3044062004149884,0.5,0.4456717096699603,0.0,0.3031173092698933,high,1.0
"[1083818630, 1409641103]",0,0.4186,8,0.19973406667526128,0.0,98.73,106.19,98.73,0.0,0.2903698279018675,0.5,0.2769933826671866,0.0,0.28899566389312076,high,1.0
295281481,0,0.413,8,0.1909984424901835,0.0,5.29,5.29,7.25,0.0,0.28353472476504327,0.5,0.2648787237458916,0.0,0.015234970116020156,high,0.6657
1083818630,0,0.3998,8,0.19352168787831353,0.0,39.11,39.11,40.43,0.0,0.2674234102282436,0.5,0.2683779879775355,0.0,0.11432087190905892,high,0.9998
908375872,0,0.3976,7,0.2312634358100873,0.0,112.44,112.44,114.75,0.0,0.264738191138777,0.4,0.3207186557535106,0.0,0.329163248564397,high,1.0
43811853,0,0.2875,6,0.5796293137852495,0.3163,91.21,91.21,97.22,0.0,0.1303551812522885,0.3,0.8038362558324772,0.3163,0.2669635532637993,high,1.0
"[1409641100, 1409641102]",0,0.4201,7,0.33499998986716123,0.2035,54.05,55.42,54.05,0.0,0.292200659099231,0.4,0.46458164063542484,0.2035,0.15809211297316297,high,1.0
294085186,0,0.868,12,0.0,0.3868,159.93,161.61,159.93,0.0,0.838886854632003,0.9,0.0,0.3868,0.4682995429508965,low,1.0
524963566,0,0.875,12,0.0,0.6978,10.67,10.67,17.2,0.0,0.8474307335530331,0.9,0.0,0.6978,0.030997304582210238,low,1.0
526213092,0,1.0,10,0.0,,101.76,101.76,105.3,0.0,1.0,0.7,0.0,0.126,0.29787296378764794,low,1.0
237645185,0,0.4474,8,0.3275348000885525,0.4339,1.8,1.8,4.89,0.0,0.32552178689124867,0.5,0.4542288340088453,0.4339,0.00500996132661432,medium,0.9792
524963567,0,0.4406,8,0.3300249989874547,0.2885,99.56,102.03,99.56,0.0,0.31722201879653367,0.5,0.4576822690087068,0.2885,0.29142739950779323,high,1.0
237645179,0,0.4933,8,0.2903471558197549,0.6035,25.3,25.3,25.98,0.0,0.38154522153057485,0.5,0.4026566032376881,0.6035,0.07386030704324387,medium,1.0
"[1409644592, 237645189, 803424599]",0,0.4967,8,0.31033793670685095,0.1597,142.0,147.13,142.0,0.0,0.3856951055779323,0.5,0.43038003626165067,0.1597,0.4157681940700808,high,1.0
"[620654185, 1092589334]",0,0.4698,8,0.3182603518580132,0.3165,26.86,26.86,27.81,0.0,0.35286219943854513,0.5,0.4413669280229949,0.3165,0.07843079807804991,high,0.9483
1370026144,8,0.7391,8,0.1489386755750169,0.0,140.17,145.99,140.17,0.24242424242424243,0.6815574270718906,0.5,0.20654978013625147,0.0,0.41040665651001984,medium,0.9998
"[237566138, 294798014]",8,0.6377,7,0.20627065639338873,0.4371,21.64,21.64,32.8,0.24242424242424243,0.5577932381301112,0.4,0.28605839659931387,0.4371,0.06313723192312198,medium,0.6674
526132001,0,0.4835,8,0.3100053875483895,0.1089,26.48,26.48,28.1,0.0,0.3695837910411326,0.5,0.4299188534607461,0.1089,0.07731747333880229,high,0.9997
237566140,0,0.5167,8,0.22595634321380254,0.1887,115.74,121.75,115.74,0.0,0.41010618820944716,0.5,0.3133587218431729,0.1887,0.338831594984179,high,1.0
550092215,0,0.4972,8,0.29877727795072306,0.1018,81.9,81.9,87.71,0.0,0.3863053826437202,0.5,0.4143475885774644,0.1018,0.2396870971522325,high,1.0
237912796,0,0.4707,8,0.2403698647883769,0.0349,132.89,132.89,133.16,0.0,0.3539606981569633,0.5,0.33334755080733247,0.0349,0.3890776983475916,high,1.0
454019112,0,0.5201,7,0.19428918523880467,0.6011,92.04,98.06,92.04,0.0,0.4142560722568046,0.4,0.2694423616900891,0.6011,0.2693952888784718,high,0.5069
1409641087,0,0.4756,8,0.16996345420392428,0.5453,125.78,126.28,125.78,0.0,0.3599414134016844,0.5,0.23570717250897258,0.5453,0.3682468065158795,high,0.6476
237912794,0,0.7157,6,0.11169764273067206,0.213,110.0,110.0,116.55,0.0,0.6529964603930184,0.3,0.15490350950608195,0.213,0.32201453181764905,high,0.9947
"[1409641084, 1409641085]",0,0.4385,7,0.2153302585436975,0.2658,5.87,5.87,12.42,0.0,0.3146588551202246,0.4,0.29862235169723383,0.2658,0.01693425524434548,high,0.755
"[237923125, 237529478]",1,0.7301,8,0.14075275864379624,0.1576,5.05,5.05,7.64,0.030303030303030304,0.670572439887709,0.5,0.1951974612316455,0.1576,0.014531817649126916,low,0.981
237923126,0,0.6305,7,0.23126467719270186,0.0,7.82,7.82,10.23,0.0,0.5490052483827658,0.4,0.32072037731646336,0.0,0.02264736903785304,medium,0.5092
"[1409614857, 237659850]",0,0.4331,8,0.2512953499763152,0.0,113.67,115.87,113.67,0.0,0.30806786280971554,0.5,0.34849913285771733,0.0,0.33276690495722483,high,1.0
1409614855,0,0.4915,8,0.3314466177038363,0.0,112.81,112.81,115.68,0.0,0.37934822409373853,0.5,0.4596537853537565,0.0,0.33024727528419073,high,1.0
237529479,0,0.4496,8,0.3387009697456358,0.1255,9.44,9.44,9.93,0.0,0.3282070059807153,0.5,0.4697141999067914,0.1255,0.02739364818938239,high,0.9999
552124695,0,0.5011,8,0.3178859132865094,0.2682,104.8,104.8,114.1,0.0,0.39106554375686564,0.5,0.4408476525270899,0.2682,0.3067795617016289,high,1.0
237529479,0,0.4389,8,0.17855390106038982,0.0537,124.24,124.24,129.54,0.0,0.31514707677285486,0.5,0.24762049792713375,0.0537,0.36373491151998116,high,1.0
449991620,0,0.4834,8,0.14523637251209573,0.0411,66.64,66.64,109.87,0.0,0.3694617356279751,0.5,0.20141538585825905,0.0411,0.1949783194656041,high,0.9477
243591204,0,0.4102,8,0.1978286827362878,0.0397,15.19,15.19,15.65,0.0,0.28011717319663126,0.5,0.27435097543380216,0.0397,0.04424000937536622,high,0.8981
449991637,0,0.4362,8,0.20280438228899023,0.2053,0.62,0.62,6.02,0.0,0.3118515806176003,0.5,0.28125132985596224,0.2053,0.0015527950310559005,medium,0.9995
243591204,0,0.424,8,0.18050267782422455,0.156,128.49,128.49,131.47,0.0,0.2969608202123764,0.5,0.25032308280343046,0.156,0.3761865697878823,high,1.0
1112893304,0,0.4595,8,0.14858491002410287,0.2504,149.57,149.57,152.23,0.0,0.34029049188331506,0.5,0.20605917421083308,0.2504,0.43794679479667165,high,1.0
243591201,0,0.3691,8,0.4209866820528192,0.1031,18.61,20.63,18.61,0.0,0.22995239838886852,0.5,0.5838289234316628,0.1031,0.05425993202859486,high,1.0
243591204,0,0.4503,8,0.16506812099093165,0.0932,10.46,10.46,12.32,0.0,0.3290613938728182,0.5,0.22891827100347992,0.0932,0.030382046173678658,medium,0.9981
"[1409614856, 1409614854]",0,0.5883,8,0.25402001265537294,0.0,7.47,7.47,7.85,0.0,0.4974978640302698,0.5,0.3522777247857849,0.0,0.021621938356967064,medium,0.98
"[237923111, 545902693, 1436366175]",0,0.673,8,0.10013851374022364,0.0,34.94,34.94,35.52,0.0,0.6008787989747346,0.5,0.138873183317629,0.0,0.1021035977967889,medium,1.0
237529477,0,0.6227,8,0.20336475833054118,0.2005,95.12,103.12,95.12,0.0,0.5394849261564751,0.5,0.2820284654638163,0.2005,0.27841907887026834,high,0.5074
237795732,0,0.5588,8,0.19145890989415468,0.4673,129.82,129.82,133.84,0.0,0.4614915171487855,0.5,0.2655173049651952,0.4673,0.38008320637524895,high,0.7081
237529475,0,0.4495,8,0.1877429542386943,0.0,2.81,2.81,6.9,0.0,0.3280849505675577,0.5,0.26036397712292625,0.0,0.007969061291456697,medium,0.9189
403600282,0,0.4334,8,0.18163225889897777,0.0301,0.38,0.38,8.83,0.0,0.3084340290491884,0.5,0.2518895981610807,0.0301,0.0008496425641626626,medium,0.971
450610285,0,0.4166,8,0.33885249638651527,0.1089,120.35,124.94,120.35,0.0,0.287928719638716,0.5,0.46992433870544537,0.1089,0.35233798195241994,high,1.0
591631503,0,0.4001,8,0.35054214116566024,0.262,125.16,125.16,130.62,0.0,0.26778957646771634,0.5,0.4861356656135267,0.262,0.36643032930973857,high,1.0
237529489,0,0.4605,7,0.3057543686649959,0.0,217.1,217.1,222.94,0.0,0.3415110460148908,0.4,0.4240234940966986,0.0,0.6357963201687564,high,1.0
591631503,0,0.4511,8,0.19318619651292349,0.0,136.11,136.11,143.68,0.0,0.33003783717807883,0.5,0.26791272489196427,0.0,0.3985116606117426,high,1.0
34609520,0,0.4669,7,0.3033273895687547,0.0673,98.81,101.59,98.81,0.0,0.34932259245697544,0.4,0.4206577330088648,0.0673,0.28923004804875185,high,1.0
34609521,0,0.4494,7,0.33485464807200516,0.0,80.29,80.29,123.41,0.0,0.32796289515440014,0.4,0.4643800790482938,0.0,0.23497011602015702,high,1.0
"[881640722, 246638751]",0,0.4632,7,0.32651528989920053,0.0592,48.35,48.35,51.91,0.0,0.3448065421701452,0.4,0.4528149661558895,0.0592,0.14139224188444857,high,1.0
"[246638757, 729397991, 1223891464, 729397994, 1216280203, 548391756]",0,0.4652,8,0.3172896468407278,0.0675,196.22,196.22,202.06,0.0,0.3472476504332967,0.5,0.44002074371510186,0.0675,0.5746220555490448,high,1.0
"[1408640352, 246638755]",0,0.7689,7,0.0741731318871224,0.0,22.29,22.29,189.42,0.0,0.7179299401928476,0.4,0.10286410849400747,0.0,0.0650416031876245,medium,0.9998
4745952,2,0.5593,7,0.13311795317847994,0.043,115.66,115.66,237.51,0.06060606060606061,0.4621017942145735,0.4,0.18460942972031483,0.043,0.33859721082854793,high,1.0
"[237649293, 1223827918]",3,0.7517,5,0.04564740474078251,0.0,140.67,140.67,342.01,0.09090909090909091,0.696936409129745,0.2,0.06330431888559541,0.0,0.41187155748271403,high,1.0
"[237649292, 601740758, 906750214]",0,0.813,6,0.06663487383564477,0.0,11.99,11.99,248.0,0.0,0.7717563773953374,0.3,0.09240996998947379,0.0,0.03486464315012305,medium,1.0
237667612,0,0.4225,7,0.326832289084046,0.0781,91.2,97.46,91.2,0.0,0.2951299890150128,0.4,0.4532545840837408,0.0781,0.26693425524434544,high,1.0
237667620,0,0.6653,7,0.11397284646721914,0.0733,27.98,37.82,27.98,0.0,0.5914805321616013,0.4,0.15805878686929628,0.0733,0.08171217625688502,medium,1.0
"[1363539842, 450145189]",0,0.5965,6,0.07343154527544708,0.3289,2.27,2.27,11.83,0.0,0.5075064079091908,0.3,0.10183566809058535,0.3289,0.0063869682409469115,medium,1.0
1112893304,0,0.4259,7,0.15788550259713766,0.1367,139.16,142.91,139.16,0.0,0.2992798730623703,0.4,0.21895733745607834,0.1367,0.40744755654517745,high,1.0
1112893305,0,0.6855,7,0.23057948114513968,0.0,34.62,40.04,34.62,0.0,0.6161357256194312,0.4,0.3197701399625471,0.0,0.10116606117426459,high,0.8649
4744944,0,0.4834,7,0.3926521642802792,0.4183,178.06,178.06,179.78,0.0,0.3694617356279751,0.4,0.5445343050688383,0.4183,0.5214168522207898,high,1.0
1408598863,0,0.6899,7,0.11967347919159416,0.555,148.87,150.81,148.87,0.0,0.6215061637983644,0.4,0.1659644865226017,0.555,0.43589593343489974,medium,0.9914
422439069,0,0.404,8,0.3498534847856982,0.3364,147.89,150.68,147.89,0.0,0.2725497375808617,0.5,0.4851806294328878,0.3364,0.433024727528419,high,1.0
449991638,0,0.4927,8,0.1708378937992009,0.5138,32.11,33.64,32.11,0.0,0.38081288905162947,0.5,0.23691985487941467,0.5138,0.09381225829133948,medium,1.0
237659859,0,0.652,7,0.262804426891091,0.1254,125.6,125.6,131.18,0.0,0.5752471622116442,0.4,0.3644600462815836,0.1254,0.3677194421657095,high,1.0
449991637,0,0.341,8,0.28110107487463426,0.1883,113.18,123.68,113.18,0.0,0.1956548272915904,0.5,0.38983403731272964,0.1883,0.3313313020039845,high,1.0
237655872,0,0.6295,8,0.10848505784392246,0.1336,97.65,104.94,97.65,0.0,0.54778469425119,0.5,0.15044826173739237,0.1336,0.2858314777921012,medium,0.9988
591637631,0,0.4438,8,0.33635269514310956,0.0,109.92,113.86,109.92,0.0,0.32112779201757596,0.5,0.46645758706946944,0.0,0.321780147662018,high,1.0
868722652,0,0.3813,7,0.36720804919045424,0.5,101.67,101.67,108.03,0.0,0.24484315879409246,0.4,0.5092481286792961,0.5,0.29760928161256295,high,1.0
1408598861,0,0.4857,7,0.1574162993870273,0.5,11.31,11.31,13.23,0.0,0.3722690101305993,0.4,0.21830664132551753,0.5,0.032872377827258874,medium,1.0
449991621,0,0.4212,8,0.18775829674773536,0.2142,171.4,171.4,173.79,0.0,0.29354326864396435,0.5,0.2603852542818437,0.2142,0.5019043712645025,high,1.0
422439069,0,0.3685,7,0.3911175313954626,0.236,143.57,143.57,148.52,0.0,0.22922006590992308,0.4,0.542406059442073,0.236,0.4203679831243407,high,1.0
918438451,0,0.3546,7,0.2538152262550717,0.1058,200.11,200.11,201.62,0.0,0.21225436348102042,0.4,0.35199372477172663,0.1058,0.5860189851166061,high,1.0
237795736,0,0.3942,8,0.19360989988201927,0.1434,106.05,106.05,192.91,0.0,0.2605883070914195,0.5,0.2685003213466248,0.1434,0.3104418141333645,high,1.0
1352761260,0,0.5481,8,0.15187467004829663,0.0,65.28,65.28,164.43,0.0,0.44843158794092525,0.5,0.2106214493020736,0.0,0.19099378881987575,high,0.6391
848503522,0,0.4904,7,0.3292326759055683,0.2144,107.91,110.02,107.91,0.0,0.3780056145490052,0.4,0.45658346671488564,0.2144,0.3158912457517871,high,1.0
848503523,0,0.4802,7,0.3015923589280699,0.0,112.98,112.98,126.79,0.0,0.3655559624069327,0.4,0.4182515735880191,0.0,0.33074534161490676,high,1.0
237659851,0,0.4829,9,0.17052712653830993,0.5,117.98,123.28,117.98,0.0,0.36885145856218726,0.6,0.23648887945169078,0.5,0.34539435134184926,medium,0.9998
1409614871,0,0.4425,8,0.188761703035851,0.5,153.28,153.28,155.56,0.0,0.31954107164652756,0.5,0.26177678906887913,0.5,0.448816360014063,high,1.0
1352761260,0,0.4066,8,0.19215080572387744,0.1646,54.78,54.78,98.15,0.0,0.2757231783229586,0.5,0.26647683365010316,0.1646,0.1602308683932966,high,0.9964
"[1409614869, 1409614870]",0,0.4579,8,0.13950412277403576,0.4081,39.05,39.42,39.05,0.0,0.33833760527279383,0.5,0.19346583938544903,0.4081,0.11414508379233561,medium,1.0
"[532436408, 1409614863]",0,0.4071,8,0.201651986588503,0.4325,8.98,8.98,11.97,0.0,0.2763334553887465,0.5,0.2796531749264476,0.4325,0.02604593929450369,medium,1.0
1409614862,0,0.3793,7,0.23819181065960515,0.0563,105.15,113.26,105.15,0.0,0.24240205053094108,0.4,0.3303270015800361,0.0563,0.3078049923825149,high,1.0
532436407,0,1.0,8,0.0,,99.99,99.99,101.52,0.0,1.0,0.5,0.0,0.126,0.2926872143443103,low,1.0
552124698,0,0.6805,8,0.27171179323700634,0.0,38.66,44.65,38.66,0.0,0.6100329549615525,0.5,0.37681287910515193,0.0,0.1130024610336341,medium,0.8452
243716768,0,0.4181,7,0.3653417319245723,0.0,96.05,96.05,102.53,0.0,0.2897595508360796,0.4,0.5066598995343535,0.0,0.2811437946794796,high,1.0
243716770,0,0.3999,8,0.35051957305111464,0.0,8.81,8.81,12.37,0.0,0.26754546564140114,0.5,0.4861043679060677,0.0,0.025547872963787646,high,1.0
"[237960945, 243716771, 1408645398]",0,0.5272,7,0.21252242772353536,0.1769,60.82,60.82,61.02,0.0,0.4229220065909923,0.4,0.2947284212837586,0.1769,0.17792687214344308,high,0.9999
237960949,0,0.4965,7,0.13703758877310893,0.4317,0.92,0.92,5.15,0.0,0.3854509947516172,0.4,0.19004522312427233,0.4317,0.002431735614672448,medium,1.0
"[295124089, 450140252]",0,0.7278,7,0.05300725497341684,0.0488,96.52,106.83,96.52,0.0,0.6677651653850848,0.4,0.0735110394806143,0.0488,0.2825208015938122,medium,0.999
1112404106,0,0.8004,8,0.12756550688762178,0.0,64.79,65.72,64.79,0.0,0.7563773953374833,0.5,0.1769092366296528,0.0,0.1895581858666354,medium,1.0
237506930,0,0.3886,8,0.19940363724509746,0.0,69.05,69.05,111.27,0.0,0.2537532039545954,0.5,0.27653513952861036,0.0,0.20203914215399035,high,1.0
237506950,0,0.6537,8,0.2633787062564416,0.0,16.76,26.49,16.76,0.0,0.5773221042353228,0.5,0.3652564631705616,0.0,0.04883979842962616,medium,0.9947
237655875,0,0.4051,7,0.21592538051995178,0.0,72.86,72.86,132.84,0.0,0.273892347125595,0.4,0.2994476733463958,0.0,0.2132016875659205,high,1.0
591636792,0,0.4109,7,0.3698298079372275,0.113,112.6,112.6,116.39,0.0,0.2809715610887343,0.4,0.5128840123114394,0.113,0.32963201687565913,high,1.0
4751998,0,0.362,8,0.4291193407557264,0.0806,99.57,103.42,99.57,0.0,0.2212864640546808,0.5,0.5951073832442223,0.0806,0.29145669752724707,high,1.0
86301093,0,0.4238,8,0.31525965825342694,0.0147,169.09,169.09,169.12,0.0,0.29671670938606126,0.5,0.4372055333960407,0.0147,0.495136528770655,high,1.0
4746923,3,0.4174,8,0.18280290561394455,0.0,61.71,61.71,102.9,0.09090909090909091,0.28890516294397656,0.5,0.2535130637965853,0.0,0.18053439587483883,high,0.9985
86301093,5,0.4366,8,0.3286689267525198,0.0734,170.59,170.59,173.45,0.15151515151515152,0.31233980227023067,0.5,0.45580165323920774,0.0734,0.49953123168873775,high,1.0
237522635,9,0.8715,7,0.04920860600069857,0.0031,10.25,33.16,10.25,0.2727272727272727,0.843158794092518,0.4,0.06824303164382803,0.0031,0.029766787765147074,low,1.0
237522639,3,0.7939,7,0.10107837263463793,0.0049,41.6,41.6,59.48,0.09090909090909091,0.748443793482241,0.4,0.14017658988580806,0.0049,0.12161607875307627,medium,0.9999
4751998,0,0.4203,8,0.30275525624925875,0.0,137.6,144.18,137.6,0.0,0.2924447699255462,0.5,0.41986429227969035,0.0,0.4028770655103714,high,1.0
238866888,0,0.4314,8,0.25435556110860985,0.0838,25.54,25.54,25.78,0.0,0.3059929207860369,0.5,0.35274306704140496,0.0838,0.0745634595101371,high,0.9989
903019486,0,0.3689,8,0.21295896574651169,0.0827,101.33,101.33,131.01,0.0,0.2297082875625534,0.5,0.29533381697644057,0.0827,0.29661314895113083,high,1.0
"[1408687436, 903019487]",5,0.413,8,0.1904388233334532,0.0,5.85,5.85,6.62,0.15151515151515152,0.28353472476504327,0.5,0.26410263779416404,0.0,0.01687565920543771,medium,0.999
"[1112801401, 1408687439]",0,0.441,7,0.21236991517124945,0.0,18.09,18.09,18.2,0.0,0.3177102404491639,0.4,0.2945169152124104,0.0,0.05273643501699284,high,1.0
1408525899,0,0.5411,8,0.06588827585575521,0.0,100.94,107.03,100.94,0.0,0.4398877090198951,0.5,0.09137457976594057,0.0,0.2954705261924293,high,0.5006
129169442,0,0.4453,7,0.19274295273382164,0.0874,111.54,116.48,111.54,0.0,0.3229586232149395,0.4,0.2672980295835309,0.0874,0.3265264268135474,high,1.0
"[1408548657, 889215507, 450139789]",0,0.6085,6,0.0623529502259133,0.213,74.96,74.96,146.85,0.0,0.5221530574880997,0.3,0.08647175161378538,0.213,0.2193542716512363,high,0.5418
4746243,0,0.4161,8,0.20416697316730134,0.0,145.9,147.56,145.9,0.0,0.28731844257292816,0.5,0.28314098575121066,0.0,0.4271944216570959,high,1.0
493086069,0,0.3929,8,0.19707995477226928,0.0,172.86,183.17,172.86,0.0,0.25900158672037105,0.5,0.27331263132504185,0.0,0.5061818821047697,high,1.0
"[237960944, 542841016]",0,0.4764,7,0.30090362218177313,0.1641,1.06,1.06,7.16,0.0,0.3609178567069449,0.4,0.4172964259544704,0.1641,0.002841907887026837,high,0.9999
"[1409636114, 553586755, 237960950]",0,0.5449,7,0.17500112394685655,0.0893,38.82,39.35,38.82,0.0,0.4445258147198829,0.4,0.24269346786700816,0.0893,0.11347122934489626,high,0.9616
1007205016,0,0.8517,9,0.0135138767708435,0.5,48.74,48.74,49.66,0.0,0.8189918222873185,0.6,0.018741191735656432,0.5,0.1425348646431501,low,1.0
1007205017,0,1.0,8,0.0,,64.47,64.47,66.64,0.0,1.0,0.5,0.0,0.126,0.18862064924411107,low,1.0
1408579952,0,1.0,8,0.0,,71.99,71.99,73.31,0.0,1.0,0.5,0.0,0.126,0.2106527598734325,low,1.0
68506257,0,0.7104,7,0.2003604261144251,0.0,56.19,56.19,59.02,0.0,0.6465275234956671,0.4,0.2778620247706971,0.0,0.16436188913629435,high,0.8534
"[1408604729, 307933383]",0,0.4297,8,0.3565819046847191,0.186,46.16,46.16,46.17,0.0,0.30391797876235815,0.5,0.49451167555265246,0.186,0.13497597562404778,high,1.0
1370026143,2,0.7238,7,0.1669391409821342,0.0034,180.55,180.55,248.14,0.06060606060606061,0.6628829488587819,0.4,0.23151302193920154,0.0034,0.5287120590648071,high,1.0
518532065,1,0.55,8,0.14768117879755008,0.3252,104.62,109.94,104.62,0.030303030303030304,0.45075064079091914,0.5,0.20480586988657967,0.3252,0.306252197351459,medium,0.9896
546578348,0,0.4262,8,0.1771343435560274,0.2585,227.16,232.23,227.16,0.0,0.2996460393018431,0.5,0.24565184009339908,0.2585,0.6652701277393647,high,1.0
68506248,0,0.4574,8,0.28052700110734297,0.0,102.65,108.06,102.65,0.0,0.3377273282070059,0.5,0.38903790554938333,0.0,0.30048048751904366,high,1.0
550090167,0,0.4094,7,0.19473589180351084,0.0,12.82,12.82,16.13,0.0,0.2791407298913707,0.4,0.2700618592273759,0.0,0.037296378764795496,high,1.0
68506248,0,0.4362,8,0.2001691704774733,0.0,259.22,266.55,259.22,0.0,0.3118515806176003,0.5,0.277596789366866,0.0,0.7591995781085199,high,1.0
263405142,0,0.426,8,0.3789386638718422,0.0,227.34,232.31,227.34,0.0,0.2994019284755279,0.5,0.5255162730947699,0.0,0.6657974920895346,high,1.0
518534108,0,0.4442,8,0.27265753044606755,0.4953,175.05,215.66,175.05,0.0,0.3216160136702062,0.5,0.37812443778421295,0.4953,0.5125981483651705,high,1.0
518534109,0,0.5161,7,0.21400554301470365,0.3794,123.27,306.59,123.27,0.0,0.40937385573050167,0.4,0.2967852217496203,0.3794,0.36089300363295435,high,1.0
237912795,0,0.6715,6,0.1227471160636552,0.0,180.02,282.93,180.02,0.0,0.5990479677773709,0.3,0.17022703966866565,0.0,0.5271592640337512,high,1.0
238179170,0,0.7489,8,0.14552912355586983,0.0,131.68,131.68,133.88,0.0,0.6935188575613329,0.5,0.2018213761995371,0.0,0.3855326379936716,high,0.6784
1408555555,0,0.5407,7,0.30896144395732605,0.058,74.72,74.72,74.78,0.0,0.4393994873672647,0.4,0.4284711010997403,0.058,0.2186511191843431,high,1.0
"[238179176, 1408555557]",0,0.5799,7,0.23304375352877715,0.29,118.0,118.0,124.84,0.0,0.48724520932503357,0.4,0.32318761978819377,0.29,0.345452947380757,high,1.0
"[1166331434, 1223353347, 1408555556, 265867645]",0,0.7533,7,0.14836483212756146,0.0486,112.7,118.74,112.7,0.0,0.698889295740266,0.4,0.2057539677829662,0.0486,0.329924997070198,high,0.9796
"[476908429, 651533775]",0,0.507,7,0.29426213265140333,0.0,161.47,161.47,168.58,0.0,0.3982668131331625,0.4,0.4080859358183193,0.0,0.4728114379467947,high,1.0
489437008,0,0.583,5,0.23688725250758658,0.4621,185.72,185.72,197.48,0.0,0.4910289271329183,0.2,0.3285178261027191,0.4621,0.5438591351224656,high,1.0
4746940,0,0.7228,4,0.1709900682779479,0.2637,42.85,120.3,42.85,0.0,0.6616623947272061,0.1,0.23713089210669092,0.2637,0.12527833118481188,high,1.0
226319966,0,0.7546,6,0.13260075695867266,0.1641,94.93,165.68,94.93,0.0,0.7004760161113146,0.3,0.18389217636032582,0.1641,0.2778624165006445,high,0.9672
"[552862146, 895250500]",0,0.7036,5,0.2493565593133068,0.7267,21.46,21.46,21.48,0.0,0.638227755400952,0.2,0.34581039681499015,0.7267,0.06260986757295206,medium,0.9995
263405131,0,0.7449,5,0.15467090246083343,0.1093,100.49,100.49,111.35,0.0,0.68863664103503,0.2,0.214499294917321,0.1093,0.2941521153170045,high,1.0
"[651533776, 1408524829]",0,0.6853,7,0.035403311754454325,0.082,44.88,44.88,46.4,0.0,0.6158916147931162,0.4,0.049097698974062326,0.082,0.13122582913395053,medium,1.0
"[544614096, 1409296657]",0,0.8141,6,0.12501596833614428,0.0,183.24,183.24,192.23,0.0,0.7730989869400708,0.3,0.17337350875223298,0.0,0.5365932262979022,high,1.0
4753802,0,0.4563,8,0.33654125214467223,0.0,146.72,146.72,169.31,0.0,0.3363847186622726,0.5,0.46671907997630213,0.0,0.42959685925231444,high,1.0
