osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
"[374931068, 8297153, 1094246084, 1094246085, 102826729, 1094571113, 1094571114, 1100625037, 896382577, 896382578, 581737075, 581737076, 1098318551, 1098318552, 1038840988, 374931069]",0,0.6912,12,0.15318554096345924,0.2864,39.07,43.96,39.07,0.0,0.5930416447021614,0.6923076923076923,0.2720819679564958,0.2863286328632863,0.059025133282559025,0.0,high,0.9419
79308716,0,0.8329,12,0.06870481227971911,0.2487,63.84,180.43,63.84,0.0,0.7797838692672641,0.6923076923076923,0.12202937607211319,0.24862486248624863,0.09675552170601676,0.0,medium,1.0
79308725,0,0.6544,12,0.0840785900766581,0.3057,101.63,178.19,101.63,0.0,0.5445440168687401,0.6923076923076923,0.14933590196775534,0.30563056305630565,0.15431835491241433,0.0,high,0.9993
"[1051281057, 1099884156, 1097155614]",0,0.7606,12,0.06870481227971911,0.3772,11.4,125.11,11.4,0.0,0.6845018450184502,0.6923076923076923,0.12202937607211319,0.3771377137713771,0.016877380045696878,0.0,medium,1.0
35918788,0,0.6281,14,0.23464943811117442,0.0639,181.38,553.13,181.38,0.0,0.5098840274117027,0.8461538461538461,0.4167761378869942,0.0638063806380638,0.2757958872810358,0.0,high,1.0
72624879,0,0.7934,12,0.10427931665506925,0.1457,20.6,583.23,20.6,0.0,0.72772799156563,0.6923076923076923,0.1852159355359522,0.14561456145614562,0.030891089108910894,0.0,medium,1.0
1409521235,0,0.6061,13,0.16673842022504717,0.6925,97.08,466.95,97.08,0.0,0.48089088033737476,0.7692307692307693,0.2961542586715826,0.6924692469246925,0.1473876618431074,0.0,high,1.0
8501739,0,0.6798,12,0.20326926852621974,0.0544,161.7,664.34,161.7,0.0,0.5780179230363732,0.6923076923076923,0.36103945268839466,0.0543054305430543,0.24581873571972582,0.0,high,1.0
72624879,0,0.7304,14,0.11423115730661351,0.184,25.68,700.87,25.68,0.0,0.6447021613073275,0.8461538461538461,0.202892150065006,0.18391839183918393,0.038629093678598625,0.0,medium,0.9945
72624879,0,0.7934,12,0.10427931665506925,0.1457,20.6,583.23,20.6,0.0,0.72772799156563,0.6923076923076923,0.1852159355359522,0.14561456145614562,0.030891089108910894,0.0,medium,1.0
72624879,0,0.6029,14,0.23930225438344835,0.0233,81.12,842.7,81.12,0.0,0.47667369530838166,0.8461538461538461,0.4250403556807371,0.023202320232023205,0.1230769230769231,0.0,high,1.0
72624879,0,0.7304,14,0.11423115730661353,0.184,25.68,700.87,25.68,0.0,0.6447021613073275,0.8461538461538461,0.20289215006500602,0.18391839183918393,0.038629093678598625,0.0,medium,0.9945
223982641,0,0.7502,14,0.1329517160029557,0.0577,95.62,762.53,95.62,0.0,0.6707959936742225,0.8461538461538461,0.23614314585631624,0.0576057605760576,0.14516374714394517,0.0,high,0.7239
371189669,0,0.6977,16,0.1653583198569967,0.2875,151.82,701.8,151.82,0.0,0.6016078017923037,1.0,0.2937029583512242,0.28742874287428744,0.23076923076923078,0.0,high,1.0
